# file...... PDEWH_Case_2aii_PDE_Outlet_Temperature.csv
# date...... Fri Mar 21 06:17:46 2014
# user...... afisher
# host...... (null)
# group..... class=waterheater AND groupid=fwh
# property.. temperature
# limit..... 10000000
# interval.. 3600
# timestamp,waterheater:55,waterheater:66,waterheater:89,waterheater:101,waterheater:113,waterheater:125,waterheater:154,waterheater:172,waterheater:208,waterheater:232,waterheater:244,waterheater:256,waterheater:262,waterheater:274,waterheater:286,waterheater:321,waterheater:333,waterheater:393,waterheater:411,waterheater:428,waterheater:440,waterheater:452,waterheater:505,waterheater:517,waterheater:588,waterheater:599,waterheater:622,waterheater:634,waterheater:646,waterheater:658,waterheater:676,waterheater:682,waterheater:694,waterheater:705,waterheater:735,waterheater:759,waterheater:783,waterheater:837,waterheater:872,waterheater:878,waterheater:908,waterheater:914,waterheater:926,waterheater:944,waterheater:968,waterheater:1015,waterheater:1039,waterheater:1051,waterheater:1081
2013-07-18 17:00:00 CDT,+120.240946187,+121.482276372,+120.27306993,+120.687498108,+119.221883625,+118.710308685,+119.974626566,+117.776590293,+114.940825417,+117.475750517,+119.216017897,+120.305053529,+120.959952335,+251.411246291,+118.748681006,+119.010087326,+117.707044809,+120.420323387,+60.7018359682,+120.187742519,+119.452124312,+118.840581116,+121.157988249,+118.969255904,+117.07731051,+120.696569116,+120.814911621,+120.972450933,+119.299019038,+120.903773504,+121.513657308,+121.237696317,+125.567854682,+120.022365818,+118.817944996,+119.579927525,+121.317721602,+120.134713003,+119.532978852,+119.47868505,+118.747646427,+119.727933659,+119.336337311,+119.153222851,+119.407194837,+121.055804854,+120.08624119,+117.254995554,+120.609972785
2013-07-18 18:00:00 CDT,+114.908240044,+121.262034538,+120.049146512,+120.425308352,+118.941088826,+117.913839514,+119.706957475,+117.509697748,+114.726778623,+117.211396424,+118.966370783,+120.065513294,+120.730316066,+250.328244785,+117.921904066,+118.450842646,+117.471992046,+120.144202319,+60.8681901341,+119.916841022,+118.89917168,+118.066478949,+120.940323302,+118.736351665,+116.825206875,+109.469174307,+120.587033877,+120.776485922,+109.974894605,+120.678120209,+121.290569533,+120.969217678,+125.144429397,+119.249128235,+118.520721914,+118.358797106,+121.053550847,+119.633317422,+119.284699899,+118.811858499,+118.480299617,+118.856237108,+117.142036918,+118.583878193,+119.138057006,+120.497507441,+119.833518773,+116.914787059,+120.389796821
2013-07-18 19:00:00 CDT,+114.691769524,+120.669737586,+119.822817218,+120.165134553,+118.654043418,+117.400893889,+119.441059311,+117.245858428,+112.625019762,+116.950143187,+118.719619522,+119.827801329,+120.321508917,+249.215466672,+117.518779908,+118.16342696,+117.22987241,+119.870894248,+61.0309399778,+119.647844778,+118.638799838,+117.569929892,+120.614982474,+117.533595565,+114.80248271,+109.32697154,+120.355836283,+120.577340288,+109.468350875,+120.449446841,+120.719769795,+120.409861994,+124.739867811,+118.961339752,+118.227664262,+118.083456683,+120.373153362,+118.180961147,+118.99104066,+118.581457347,+113.849797113,+118.592036819,+116.871433929,+118.301968566,+118.825855682,+120.189666971,+118.699026256,+115.473218244,+120.163134562
2013-07-18 20:00:00 CDT,+114.575316462,+122.822842078,+119.591821551,+119.97438551,+118.36982261,+116.178829332,+119.177406792,+113.903161424,+108.757988238,+117.051610677,+118.473268427,+119.179744347,+120.08524735,+245.780240254,+116.67797669,+111.702200284,+117.164911975,+119.599945772,+78.6927711081,+119.379746262,+120.060003749,+116.31213345,+120.27538835,+117.18024061,+113.104736379,+109.251470013,+120.229861061,+120.211705322,+108.97665329,+120.264747859,+120.734298165,+120.337996358,+124.433161002,+118.675941565,+115.101975622,+116.497026157,+122.699159459,+113.618532225,+119.955422306,+116.149775807,+113.56150395,+114.3747941,+113.851261517,+119.201274083,+118.296272919,+122.7086048,+118.467426051,+98.1839476946,+119.945444056
2013-07-18 21:00:00 CDT,+119.149558642,+122.580932038,+119.35188763,+122.458728849,+119.253060316,+119.345213742,+118.915817093,+113.891231697,+108.7129884,+122.194072867,+120.59169949,+122.472413096,+121.457887089,+232.524806513,+116.203003545,+110.102047605,+122.25663358,+119.324346301,+95.6454943819,+119.101766842,+122.199358784,+116.970605873,+122.595725393,+115.943738479,+114.166399055,+106.106004957,+122.519814525,+122.568335362,+108.823354867,+122.508967143,+122.65098441,+122.509738106,+129.022797194,+121.263895247,+116.097238231,+117.388386595,+122.514652522,+117.560743126,+122.059705378,+116.376954273,+114.364974208,+111.570633963,+104.977429542,+122.193827127,+122.303177406,+122.444271628,+120.959330331,+102.639840562,+122.655870915
2013-07-18 22:00:00 CDT,+121.805046787,+122.335995299,+119.111275519,+122.176315928,+122.26987201,+121.570790406,+118.656112957,+120.009492534,+115.059026463,+121.911688433,+122.187177798,+122.223022693,+121.993067511,+230.431925829,+121.82084194,+115.182612211,+121.990370986,+119.044959049,+111.437732346,+118.826489243,+121.940078755,+121.873595683,+122.344568071,+121.476055725,+121.695066504,+118.310716258,+122.265846547,+122.344751862,+114.570751248,+122.255784224,+122.424321659,+122.254526068,+128.737758733,+122.089899232,+121.910548999,+122.131106864,+122.244555681,+121.507087604,+121.802473536,+121.864185599,+120.705482006,+117.185889672,+112.485787784,+121.892266637,+122.023201749,+122.180513467,+122.143107589,+118.064848374,+122.397602024
2013-07-18 23:00:00 CDT,+121.542426416,+122.089645001,+118.869155611,+121.894624577,+121.965854903,+121.298945585,+118.397916292,+121.759415118,+121.598548006,+121.629789745,+121.909845059,+121.974322815,+121.737309658,+228.392847443,+121.519354248,+121.673109128,+121.725873344,+118.767341423,+120.860348324,+118.553133499,+121.68502229,+121.611292302,+122.0914718,+121.81841642,+121.430846788,+121.206366878,+122.009542077,+122.119370581,+121.629682001,+122.001091078,+122.198429643,+122.002264265,+128.45459175,+121.79202262,+121.625470248,+121.873845917,+121.976781288,+121.253243067,+121.545909723,+121.622703523,+121.641509493,+121.679538847,+121.455070897,+121.591793525,+121.743955158,+121.918661784,+121.891992444,+120.870505966,+122.136730289
2013-07-19 00:00:00 CDT,+121.276601409,+121.84344568,+118.627033219,+121.61476794,+121.663249734,+121.033883812,+118.141797893,+121.464509284,+121.299496678,+121.34843449,+121.634093174,+121.726699581,+121.481632111,+226.407215304,+121.21694333,+121.354913756,+121.461679751,+118.491570606,+120.592559624,+118.281579367,+121.429554555,+121.352706045,+121.839088086,+121.568649563,+121.165347655,+120.953771846,+121.752998979,+121.894651879,+121.322575696,+121.746727588,+121.974975134,+121.750792062,+128.172906218,+121.495868347,+121.341404732,+121.618651336,+121.710873532,+121.008019873,+121.290519558,+121.380447989,+121.33014443,+121.40146393,+121.171334083,+121.292787062,+121.465651793,+121.658653211,+121.640850191,+120.637621625,+121.875642312
2013-07-19 01:00:00 CDT,+121.008484663,+121.596941932,+118.775789613,+121.336649976,+121.361920679,+120.773915549,+117.887712594,+121.178014154,+121.001637233,+121.069229189,+121.359616962,+121.481740507,+121.225563157,+224.474229761,+120.922200283,+121.036953132,+121.19906927,+118.217753648,+120.326237884,+118.012169628,+121.176213849,+121.101056827,+121.586972073,+121.316111715,+120.904095361,+120.702431524,+121.496232508,+121.6699746,+121.015705815,+121.492215061,+121.754093689,+121.501587201,+127.889637052,+121.201503855,+121.057810473,+121.366799637,+121.447026207,+120.770504833,+121.036751131,+121.137286457,+121.021031085,+121.128176619,+120.882643641,+120.995177908,+121.189266717,+121.400763097,+121.390475412,+120.404320894,+121.61424296
2013-07-19 02:00:00 CDT,+120.739026963,+121.347411475,+121.504884597,+121.060203337,+121.062156161,+120.516781966,+117.635648968,+120.899087686,+120.714242554,+120.791549609,+121.078932152,+121.239089902,+120.966411361,+222.593191734,+120.631759653,+120.728352046,+120.938269727,+117.945902207,+120.060224861,+117.744232333,+120.924287186,+120.853638469,+121.331653279,+121.058509189,+120.645376022,+120.449837964,+121.236225054,+121.442619779,+120.720493952,+121.234352332,+121.533985474,+121.254636971,+127.602945329,+120.909440358,+120.775011333,+121.119061953,+121.185803515,+120.540000388,+120.785187561,+120.890361065,+120.713959968,+120.863037031,+120.599566343,+120.699860988,+120.914944929,+121.145447407,+121.141703326,+120.168952585,+121.349643305
