# file...... PDEWH_Case_1biii_PDE_Outlet_Temperature.csv
# date...... Sun Mar 23 13:16:13 2014
# user...... afisher
# host...... (null)
# group..... class=waterheater AND groupid=fwh
# property.. temperature
# limit..... 10000000
# interval.. 3600
# timestamp,waterheater:52,waterheater:63,waterheater:86,waterheater:98,waterheater:110,waterheater:122,waterheater:151,waterheater:169,waterheater:205,waterheater:229,waterheater:241,waterheater:253,waterheater:259,waterheater:271,waterheater:283,waterheater:318,waterheater:330,waterheater:390,waterheater:408,waterheater:425,waterheater:437,waterheater:449,waterheater:502,waterheater:514,waterheater:585,waterheater:596,waterheater:619,waterheater:631,waterheater:643,waterheater:655,waterheater:673,waterheater:679,waterheater:691,waterheater:702,waterheater:732,waterheater:756,waterheater:780,waterheater:834,waterheater:869,waterheater:875,waterheater:905,waterheater:911,waterheater:923,waterheater:941,waterheater:965,waterheater:1012,waterheater:1036,waterheater:1048,waterheater:1078
2013-12-08 10:00:00 CST,+115.642130238,+123.195111752,+121.723995676,+124.54630741,+123.336037186,+121.769985072,+121.598385591,+124.281705967,+122.400661255,+126.500543826,+125.874094558,+119.190675382,+124.870741647,+122.738726754,+124.707396453,+123.8043292,+123.696445122,+122.964118442,+120.023924609,+122.669165646,+124.380378496,+123.822486142,+123.681980049,+121.892111109,+122.790787529,+122.080320348,+126.041530068,+124.915075983,+121.596933743,+118.899730936,+124.599165107,+123.903355864,+125.784696896,+122.83954991,+123.801094651,+121.780672341,+125.392753051,+124.468384029,+121.841624561,+128.028293447,+122.850566796,+126.072598798,+130.732819295,+123.991747696,+123.48753927,+125.491006838,+124.528006887,+123.968007864,+127.480056357
2013-12-08 11:00:00 CST,+122.043009503,+122.860527908,+121.395935567,+124.216361243,+122.998826872,+121.449723299,+121.217840117,+123.956093997,+121.997809003,+126.165815886,+125.533082081,+118.847988161,+124.504353587,+122.394743932,+124.39493966,+123.479363199,+123.345239705,+122.615973326,+121.820840557,+122.332927005,+124.061412623,+123.493127629,+123.317886562,+121.539281721,+122.46155083,+121.760502012,+125.688411049,+124.584127645,+121.068408563,+118.589810206,+124.284254604,+123.549004577,+125.452629243,+122.497925912,+123.436786113,+121.38487158,+125.01022872,+124.14766757,+121.499822137,+127.595333074,+122.476056993,+125.746254072,+130.307856414,+123.603693805,+123.438604406,+125.13683136,+124.152325179,+123.874169708,+127.083743008
2013-12-08 12:00:00 CST,+121.725810981,+122.527921213,+121.069792676,+123.888301918,+122.663809893,+121.131496639,+120.839614,+123.632312106,+121.598142251,+125.833180755,+125.173913623,+118.507698499,+124.140152734,+122.05264622,+124.084224315,+123.156090634,+122.996257754,+122.270101235,+121.491756063,+121.998550954,+123.744349043,+123.165743734,+122.956098924,+121.188299649,+122.133537131,+121.442369677,+125.337266489,+124.255200605,+122.431150426,+118.28173732,+123.96556565,+123.196991115,+125.122753715,+122.15841131,+123.074727351,+120.993114009,+124.657684379,+123.828038321,+121.160260607,+127.155308644,+122.093538874,+125.421924832,+129.871493351,+123.217923266,+123.10286334,+124.784970333,+123.780807772,+123.442005152,+126.692631355
2013-12-08 13:00:00 CST,+121.410009181,+122.197340419,+120.745660654,+123.561807043,+122.330731855,+120.814896101,+120.463688448,+123.310391342,+121.203027028,+125.502349684,+124.837238384,+118.850324744,+123.77811303,+121.712551131,+123.775381116,+122.834272172,+122.649066225,+121.927211782,+121.160237109,+121.666261258,+123.429222473,+122.840371794,+122.596159528,+120.839366583,+121.80680377,+121.126354918,+124.988090378,+123.928227319,+122.11334549,+117.975619241,+123.648626687,+122.847149476,+124.79464967,+121.820558635,+122.714627108,+120.605879111,+124.307433106,+123.509708206,+120.822736587,+126.714011,+121.718347051,+125.099600022,+129.41761995,+122.834180894,+122.769174086,+124.435046223,+123.411928245,+123.022272065,+126.319477953
2013-12-08 14:00:00 CST,+121.096185783,+121.868801211,+120.423467613,+123.405770838,+121.999402804,+120.499229586,+120.090000993,+122.408998143,+120.416225209,+125.065807371,+124.452709707,+121.518768938,+123.418266901,+121.374429555,+123.468374471,+122.514245551,+122.30424575,+121.587836266,+65.1793048301,+121.336072465,+123.115973812,+122.51605554,+122.23862995,+120.492832918,+121.481444749,+120.812182817,+124.629754253,+123.603527216,+121.793294058,+117.676686798,+123.33374225,+122.499669988,+124.468399013,+121.484632007,+122.303605084,+119.092592539,+123.959163226,+123.087164865,+120.486951108,+126.274787234,+121.113848656,+124.778883248,+128.949788082,+122.453090659,+122.437609102,+124.087240415,+123.045697844,+122.616949583,+124.39319624
2013-12-08 15:00:00 CST,+120.753534081,+121.54227225,+120.103352576,+123.415625086,+121.660300471,+119.142654586,+119.718555563,+123.233719012,+118.148965033,+124.75045245,+124.178948829,+121.164126394,+123.060527962,+115.912113577,+120.095498705,+121.185800189,+121.3578089,+121.253313876,+80.1562300113,+121.007562119,+122.804607576,+119.572833565,+121.883016014,+120.053845608,+120.987862573,+120.445660434,+124.366103493,+123.28121165,+120.140870816,+121.831288467,+123.020660281,+122.154112616,+124.144359686,+121.066877854,+122.982518985,+120.719687614,+123.612760754,+116.472977028,+120.153372811,+121.296038146,+119.467903978,+123.237598787,+126.049415921,+122.073958077,+122.107925162,+123.741545348,+122.681693181,+115.595249681,+123.673029445
2013-12-08 16:00:00 CST,+121.580660151,+121.217679364,+119.785002876,+123.088681369,+122.66986113,+122.067872918,+119.349386895,+122.882214275,+120.68523828,+124.403639183,+124.018446803,+120.811558843,+122.704905752,+118.904685262,+121.963773045,+122.654310524,+122.86588007,+120.920897369,+94.5860640053,+120.681318859,+122.495188691,+122.215973291,+121.516855219,+121.469070632,+121.492411028,+122.572526579,+124.018240487,+122.960532891,+122.225324995,+121.503595324,+122.709594065,+121.810778316,+123.82203016,+120.723866704,+122.790991862,+120.446951526,+123.268305383,+121.598740229,+119.854828584,+122.617334177,+122.267301202,+123.507300143,+125.655828847,+121.697197602,+121.780301868,+123.397724393,+119.699082564,+117.762880419,+129.010709478
2013-12-08 17:00:00 CST,+122.547689057,+120.895094969,+119.468527764,+122.542124478,+122.792129538,+121.726939766,+118.982488064,+119.473433069,+120.750865967,+118.492419731,+123.675229834,+120.461083317,+122.351462977,+121.553524282,+122.041178177,+119.690695137,+119.216437341,+120.590511977,+108.19597142,+120.356852303,+122.187584551,+121.87303422,+121.162053053,+121.648086885,+119.853315568,+122.239829631,+123.312057241,+123.112314913,+121.902508298,+121.177575525,+122.400316268,+121.469622617,+123.501951981,+120.383008566,+121.316829971,+120.826354381,+122.925752884,+121.291997682,+121.992727,+121.100271398,+122.186647309,+119.576320419,+124.522681429,+121.322561414,+121.454693599,+123.05588424,+119.392096949,+121.471916357,+116.575514292
2013-12-08 18:00:00 CST,+121.130594763,+120.574458221,+119.1541568,+122.198925992,+122.455480516,+120.783906125,+118.617860072,+122.117079481,+122.261756216,+122.027857165,+123.33439222,+120.112561,+122.00030594,+120.667857403,+120.110445662,+122.372260358,+121.969463627,+120.261922819,+120.763728306,+120.034672619,+121.889906764,+120.240553425,+120.809382533,+121.279051697,+122.532138666,+121.07370759,+122.93506519,+122.79265144,+119.950537392,+120.853626525,+122.092788948,+121.130326138,+123.183692624,+119.255780795,+120.93964893,+122.444061454,+122.58542728,+120.835900527,+121.650082228,+120.081408858,+121.834441589,+121.26642308,+128.799229946,+120.932055604,+121.13099679,+122.100941516,+121.664228314,+121.121525716,+117.882010425
2013-12-08 19:00:00 CST,+121.93426716,+120.176357688,+118.841963064,+121.858076267,+122.121648236,+120.209751389,+118.255485146,+121.834365241,+121.878389024,+121.770050557,+122.996351288,+119.764947562,+121.643642611,+120.27874464,+119.528625933,+122.119660598,+122.214272751,+119.934718504,+120.65020367,+119.714409936,+122.873216401,+119.444014726,+120.370078325,+120.471876472,+122.05242964,+120.754798426,+122.560675948,+122.474521776,+122.612751458,+120.531811433,+121.360756569,+120.790112784,+122.867659683,+122.388185966,+120.565819699,+122.078454426,+120.588694379,+120.296251068,+121.309674829,+119.748634204,+120.480619683,+121.818633391,+128.392718744,+122.672292075,+120.809420713,+121.977536506,+119.694523658,+120.578095377,+125.331339992
2013-12-08 20:00:00 CST,+122.662079755,+122.636492904,+118.531546617,+121.519616752,+121.789871605,+119.303663068,+117.895307623,+120.909596815,+121.481863193,+121.499620783,+122.659928791,+119.445412234,+121.299194125,+119.765502138,+118.16888328,+121.597160083,+121.884882401,+119.607074467,+120.302880344,+119.39613438,+122.561944689,+118.113979867,+120.676776321,+120.078789193,+121.665437956,+122.347571443,+122.188912553,+122.158567792,+122.272991407,+120.211888498,+122.863228792,+122.54383653,+122.553737341,+122.068598097,+116.979437017,+121.663852668,+122.700266401,+119.641894382,+120.970802975,+121.408559505,+122.657351893,+121.141297534,+124.396078514,+122.288957795,+121.499743893,+122.767689706,+119.408502335,+119.58625426,+127.424572848
2013-12-08 21:00:00 CST,+122.347668116,+122.300371872,+118.223124608,+121.183363939,+121.460165261,+122.436154744,+117.537439395,+122.809339908,+121.130687586,+121.220581992,+122.325131088,+122.380321891,+122.461445188,+121.093729382,+121.050696963,+122.411565306,+121.553298055,+119.279933211,+119.958228916,+119.079744483,+122.252330162,+122.247415064,+122.245062727,+121.718029443,+121.348476972,+121.740283395,+121.81985304,+121.844041096,+121.930922554,+119.894019166,+122.527379007,+122.179735624,+122.241462683,+121.725667848,+119.182644037,+121.306414032,+122.417187616,+121.882012787,+120.634341742,+122.406882501,+122.312243934,+122.259829594,+128.950584193,+121.907187024,+122.293241931,+122.384775073,+119.125524681,+120.055953199,+127.064521731
2013-12-08 22:00:00 CST,+122.032807932,+121.965661693,+120.581121516,+120.849292478,+121.132082698,+122.115212835,+121.444805729,+122.491244723,+120.781778565,+120.937747452,+121.99194551,+122.017988557,+122.107585285,+122.209495045,+121.927408569,+122.760386138,+121.221701025,+118.954329539,+119.616098029,+118.765568981,+121.944897587,+121.935300005,+121.874426226,+121.784990882,+121.033490809,+122.96997044,+121.453548487,+121.531642561,+121.594074256,+119.578145813,+122.192050429,+121.819342851,+122.293125283,+121.385071296,+121.868412075,+120.951109176,+122.039248343,+121.586553528,+120.299796497,+122.667204549,+121.966002847,+122.65392528,+128.538752992,+121.528591101,+121.963035738,+122.010244146,+119.374591712,+121.850275632,+126.706147147
2013-12-08 23:00:00 CST,+121.718888564,+121.633854308,+121.191776761,+120.517967294,+120.806067838,+121.794966387,+121.065222175,+122.175020136,+120.434902341,+120.653547993,+121.660375129,+121.65772556,+121.755638941,+121.859403325,+121.642082398,+122.437316982,+120.891245042,+118.630675219,+119.27667577,+118.453155825,+121.639340512,+121.625370375,+121.507433343,+121.440568467,+120.720427312,+122.643682871,+121.08995286,+121.221199453,+121.262302048,+121.896667996,+121.863562595,+121.463890542,+122.540260051,+121.047395626,+121.530705,+120.597949263,+121.671249105,+121.290651258,+119.967364189,+122.326047543,+121.620226175,+122.346428158,+128.129312007,+121.152623002,+121.635268402,+121.644976397,+121.676667487,+121.530939262,+126.348458348
2013-12-09 00:00:00 CST,+121.40555028,+121.304613128,+120.86834753,+120.199543881,+120.481697511,+121.476080522,+120.688225522,+121.865159513,+122.24818517,+120.37146766,+121.330437023,+121.299367136,+121.406216236,+121.512579256,+121.354732139,+122.116675151,+120.562434506,+118.308643594,+118.940362009,+121.91059844,+121.335645737,+121.314516742,+121.145288131,+121.09565828,+120.409274764,+122.319201832,+120.735479213,+120.917936616,+120.934714341,+121.75331483,+121.54000801,+121.112013586,+122.228145165,+120.719419352,+121.190812016,+122.347166507,+121.311676985,+120.99607268,+119.636709447,+121.986509782,+121.275401338,+122.040877821,+127.720187325,+120.77864421,+121.309503465,+121.280859147,+121.379792563,+121.210797708,+125.989643964
2013-12-09 01:00:00 CST,+121.093660207,+120.984702964,+120.55913658,+119.885834122,+120.161372815,+121.170675088,+120.313340922,+121.565346368,+121.893139756,+120.102127271,+121.002368831,+120.943196183,+121.058627968,+121.169582916,+121.077110431,+121.810149052,+120.235096131,+121.752465172,+118.606280739,+121.592768667,+121.033296743,+121.015851633,+120.787141546,+120.751657185,+120.099751337,+122.003703455,+120.390181558,+122.388209964,+120.596559461,+121.426160599,+121.206166676,+120.762795433,+121.929735772,+120.398423738,+120.850256895,+121.986159167,+120.965659911,+120.714842654,+119.319316168,+121.632350989,+120.931617901,+121.720874095,+127.30629176,+120.406707033,+120.985654857,+120.907947938,+121.091731954,+120.895230272,+125.628699356
2013-12-09 02:00:00 CST,+120.783186605,+120.671205075,+120.251122619,+119.646264832,+119.854427911,+120.867487128,+119.940868217,+121.267619021,+121.539787501,+119.832119336,+120.642545316,+120.589140795,+120.712903068,+120.829966059,+120.804085686,+121.506865156,+119.909914686,+121.422431267,+118.274967452,+121.275584479,+120.732729079,+120.720507254,+120.432184066,+120.40885221,+119.792417169,+121.694680583,+121.461368495,+122.072513295,+120.256429164,+121.101352639,+120.86973256,+120.415994042,+121.634997973,+120.079845333,+120.510120657,+121.626925916,+120.628799586,+120.436707315,+119.004676879,+121.279534097,+120.589099516,+121.401324618,+126.882122683,+120.037072355,+120.663797569,+120.539146544,+120.802359294,+120.590625512,+125.264923354
2013-12-09 03:00:00 CST,+120.474050305,+120.359624729,+119.944657809,+121.562165094,+119.541804461,+120.565964005,+119.570678592,+120.92880299,+121.186399643,+118.895605086,+120.316495809,+120.224815984,+120.369178239,+120.493307359,+120.532384849,+121.121893116,+119.586256671,+121.094624465,+117.94575881,+120.960464763,+120.434064137,+120.426251546,+120.053799861,+120.067684684,+120.996984921,+121.361198943,+121.429546064,+121.749006198,+119.919378685,+120.778372152,+120.536112664,+120.071443345,+121.333810731,+119.397670559,+120.1007433,+121.246474941,+120.295667155,+120.116554796,+118.691875439,+120.870433064,+120.152014278,+121.044568494,+135.082740413,+119.669444735,+120.343666726,+119.22985354,+120.317924476,+120.288836879,+124.870703124
2013-12-09 04:00:00 CST,+120.003013912,+119.91979313,+119.640334158,+121.054656032,+119.192900936,+120.211150732,+119.20291592,+120.521399047,+120.820252235,+118.630306668,+119.710229025,+119.872890389,+119.955704547,+120.1213766,+120.234624814,+120.693961123,+119.079370628,+120.768613994,+117.600082535,+120.646087423,+120.092284427,+120.083181005,+118.866310275,+119.611038159,+121.77425031,+121.026633403,+120.79759721,+121.435250573,+118.749018178,+120.457267848,+119.549596034,+119.328819576,+121.040630179,+119.088961377,+119.654405439,+120.871917175,+118.87953321,+119.65402581,+119.205678644,+120.465811422,+119.448728133,+120.66781692,+134.62610854,+119.231205793,+119.802225113,+118.755779761,+120.00650519,+119.746534861,+128.93186407
2013-12-09 05:00:00 CST,+119.528725042,+119.607483392,+119.337733004,+120.076155592,+118.870816873,+119.766248087,+118.837373824,+120.211652299,+120.437816703,+118.234465222,+119.382810501,+119.522938958,+119.468373685,+119.608111284,+119.860072138,+120.435537406,+118.754878862,+120.44457611,+117.248537721,+120.33447132,+119.724685807,+119.688712076,+122.200743972,+119.183762882,+121.443932522,+120.55754101,+119.570362294,+121.12303754,+120.887378035,+120.138284775,+119.22612797,+118.988325857,+120.739843222,+118.779422042,+119.311558004,+121.235041809,+118.570292987,+119.374850484,+121.507003809,+120.097428092,+120.548112358,+120.327495057,+130.674463965,+118.769263002,+119.476899424,+116.644436758,+119.703748037,+119.442663732,+128.562839433
2013-12-09 06:00:00 CST,+118.52074755,+119.07275136,+119.010539101,+122.569987213,+118.548861432,+118.958234571,+118.377410887,+118.851951891,+122.228344618,+118.430756573,+118.157094595,+119.174845068,+121.59856324,+119.205337024,+119.507078749,+121.664592398,+118.848313283,+120.072049103,+117.184156766,+120.003112194,+119.164814393,+119.169148927,+121.852128569,+120.356589705,+122.53651822,+120.21761011,+120.348302585,+120.813165964,+121.80484209,+119.821443956,+118.213244125,+120.000143228,+120.429825319,+118.596056092,+117.87754098,+121.29916552,+117.255807509,+118.874133836,+121.138024975,+119.549142109,+121.698256285,+120.245466054,+103.614488239,+118.049161439,+119.154006038,+121.630145849,+119.123651233,+119.117770893,+127.509245179
2013-12-09 07:00:00 CST,+114.698134629,+122.293122312,+121.41962599,+122.159619309,+117.94745976,+118.933249713,+120.66501316,+120.816949826,+121.796014848,+121.818955039,+121.324977934,+118.828855907,+121.731217855,+118.622559479,+119.123102229,+122.137559573,+120.16525744,+119.407497128,+116.503099972,+118.063368818,+121.715440541,+118.906689882,+121.408149122,+121.486899094,+122.499076509,+118.779254611,+121.626596079,+120.497899297,+120.567753752,+119.506876913,+122.013857034,+121.931393308,+119.706270377,+119.925230828,+119.866845831,+120.666841394,+121.984715912,+118.64298132,+120.734037484,+128.187448019,+120.944914088,+120.819623854,+108.232233492,+120.136574292,+118.780907976,+121.715663612,+120.727198045,+116.471792796,+127.619774825
2013-12-09 08:00:00 CST,+120.255901984,+121.957828914,+122.082638617,+121.768343157,+121.426844001,+121.70757672,+122.083997962,+122.156622097,+121.273962031,+121.505520336,+120.875917398,+120.72551292,+121.373350417,+121.925587908,+121.817849772,+122.788358152,+121.958606555,+121.004001248,+121.784796736,+122.245095399,+121.41186276,+121.770210929,+121.058574014,+122.742777284,+121.769290823,+122.042024949,+121.027675815,+120.166095016,+122.722305266,+119.194305158,+121.710172304,+121.594757783,+122.329816362,+122.589369028,+121.984324306,+121.874999813,+121.658940414,+120.907967814,+120.391575611,+128.853317197,+122.74820657,+122.279010917,+113.151481694,+121.29172114,+121.715031181,+121.392269324,+119.64260547,+117.69892317,+124.098126649
2013-12-09 09:00:00 CST,+121.584101174,+121.280890408,+121.745372253,+121.418790957,+121.100037008,+121.3765824,+121.697563023,+121.819602106,+122.394657406,+121.180940146,+120.573800628,+121.45591861,+120.5854207,+121.550696323,+121.514909283,+122.460209964,+121.613742286,+122.271509268,+119.819657614,+121.912522102,+120.575761973,+121.444119819,+120.405612211,+122.379311434,+122.941971872,+122.067708719,+120.700829304,+119.835699461,+122.377900795,+118.883560255,+121.10241155,+120.980570465,+121.994784062,+122.242562431,+121.627180834,+121.025914486,+121.189544737,+120.968145637,+119.867271685,+128.468689329,+121.836450247,+121.963942046,+121.205443259,+120.559441519,+121.183051099,+121.568776424,+122.449174348,+121.419906258,+129.070051509
2013-12-09 10:00:00 CST,+120.365439171,+122.977305202,+121.410309791,+121.072549619,+120.7586293,+120.975720437,+121.313829968,+121.259786594,+121.590912756,+120.857943123,+120.269046678,+121.096850015,+122.295784032,+121.182538563,+121.187894907,+121.936073536,+121.271341953,+121.896148458,+122.211460432,+121.579099414,+120.282401849,+121.074080721,+121.740859146,+122.024012897,+122.360770091,+121.712222148,+120.37597422,+119.507476671,+121.643116328,+118.574360658,+122.911348812,+122.801031938,+121.654830968,+121.896223101,+121.102210208,+120.666761575,+122.941083688,+120.638649433,+121.582869492,+127.96207986,+123.073863744,+121.406683423,+123.099218081,+120.195225188,+120.655745301,+122.675309732,+122.088819421,+120.928061239,+123.572399619
2013-12-09 11:00:00 CST,+122.721719547,+122.626205817,+121.077407869,+120.728251499,+120.417409842,+120.609106553,+120.933205234,+120.928353463,+121.229294964,+120.537174231,+119.96454132,+120.740108686,+121.950493096,+120.583837772,+120.797996497,+121.614352564,+120.931424649,+121.513577961,+122.311685123,+121.245675087,+119.9910329,+120.682701031,+122.370891901,+121.634780733,+122.032735262,+121.153039673,+120.052894937,+119.177451256,+121.460880329,+118.275813817,+122.575560355,+122.453481188,+121.318995395,+121.552355525,+120.754116688,+120.310095371,+122.583076513,+120.311429169,+122.170315503,+127.458960967,+122.710109489,+121.079632642,+122.721374208,+119.833380788,+120.338988155,+122.313424899,+121.725893267,+120.580436894,+123.693574073
