# file...... PDEWH_Case_2aii_Feeder_Energy_Power.csv
# date...... Fri Mar 21 06:17:47 2014
# user...... afisher
# host...... (null)
# target.... meter 11
# trigger... (none)
# interval.. 3600
# limit..... 10000000
# timestamp,measured_real_energy,measured_power.real
2013-07-15 06:00:00 CDT,+6561618.19109,+249177.696414
2013-07-15 07:00:00 CDT,+6836971.60152,+255930.135065
2013-07-15 08:00:00 CDT,+7071800.32961,+193951.430228
2013-07-15 09:00:00 CDT,+7295698.86173,+238509.818412
2013-07-15 10:00:00 CDT,+7544051.07106,+231069.976602
2013-07-15 11:00:00 CDT,+7794980.45172,+288694.203285
2013-07-15 12:00:00 CDT,+8074731.60323,+294272.234199
2013-07-15 13:00:00 CDT,+8366929.89763,+300373.76329
2013-07-15 14:00:00 CDT,+8689139.15624,+370682.324997
2013-07-15 15:00:00 CDT,+9062047.11261,+380111.796362
2013-07-15 16:00:00 CDT,+9450898.11591,+447498.132927
2013-07-15 17:00:00 CDT,+9910850.11739,+475866.062299
2013-07-15 18:00:00 CDT,+10357235.2421,+381992.047816
2013-07-15 19:00:00 CDT,+10754529.7285,+434723.761318
2013-07-15 20:00:00 CDT,+11182211.9759,+460817.096465
2013-07-15 21:00:00 CDT,+11594165.8985,+358111.818476
2013-07-15 22:00:00 CDT,+11909305.6726,+297608.411813
2013-07-15 23:00:00 CDT,+12153797.1294,+234089.17899
2013-07-16 00:00:00 CDT,+12340936.914,+157562.480776
2013-07-16 01:00:00 CDT,+12500032.0598,+162753.267974
2013-07-16 02:00:00 CDT,+12634246.4741,+144845.911887
2013-07-16 03:00:00 CDT,+12787740.4593,+148786.797988
2013-07-16 04:00:00 CDT,+12936898.5542,+144065.100904
2013-07-16 05:00:00 CDT,+13074772.4923,+161663.289261
2013-07-16 06:00:00 CDT,+13284009.9142,+295252.253709
2013-07-16 07:00:00 CDT,+13615224.3723,+341239.425589
2013-07-16 08:00:00 CDT,+13918592.2736,+320208.962076
2013-07-16 09:00:00 CDT,+14205891.258,+315510.69707
2013-07-16 10:00:00 CDT,+14504129.7137,+243182.574544
2013-07-16 11:00:00 CDT,+14803773.3927,+305883.20969
2013-07-16 12:00:00 CDT,+15137081.4223,+386853.25134
2013-07-16 13:00:00 CDT,+15476883.1719,+319877.622682
2013-07-16 14:00:00 CDT,+15831654.7404,+371766.731563
2013-07-16 15:00:00 CDT,+16252811.0315,+436745.808118
2013-07-16 16:00:00 CDT,+16685451.1915,+460029.064997
2013-07-16 17:00:00 CDT,+17185019.3728,+523071.414057
2013-07-16 18:00:00 CDT,+17680419.7393,+463549.76593
2013-07-16 19:00:00 CDT,+18126261.4523,+450340.057141
2013-07-16 20:00:00 CDT,+18591296.996,+525767.866574
2013-07-16 21:00:00 CDT,+19045446.0933,+373075.353556
2013-07-16 22:00:00 CDT,+19399921.4257,+339750.426962
2013-07-16 23:00:00 CDT,+19679032.3818,+232039.447766
2013-07-17 00:00:00 CDT,+19895888.2398,+174564.357224
2013-07-17 01:00:00 CDT,+20064834.0363,+143300.825302
2013-07-17 02:00:00 CDT,+20207250.7094,+144365.123975
2013-07-17 03:00:00 CDT,+20361841.5437,+183142.856822
2013-07-17 04:00:00 CDT,+20525061.9845,+151731.365953
2013-07-17 05:00:00 CDT,+20678182.3302,+199430.664149
2013-07-17 06:00:00 CDT,+20890331.5236,+313633.593663
2013-07-17 07:00:00 CDT,+21226689.9069,+305700.832077
2013-07-17 08:00:00 CDT,+21535579.0504,+288965.627921
2013-07-17 09:00:00 CDT,+21826023.4706,+327886.918813
2013-07-17 10:00:00 CDT,+22136708.8104,+326554.613798
2013-07-17 11:00:00 CDT,+22458138.6765,+292889.323535
2013-07-17 12:00:00 CDT,+22806488.5327,+347649.103852
2013-07-17 13:00:00 CDT,+23163043.8515,+362698.600377
2013-07-17 14:00:00 CDT,+23535743.2648,+427930.001872
2013-07-17 15:00:00 CDT,+23958477.4916,+447517.76481
2013-07-17 16:00:00 CDT,+24405699.1739,+453127.122567
2013-07-17 17:00:00 CDT,+24916324.6026,+545662.881301
2013-07-17 18:00:00 CDT,+25425628.9648,+482421.434078
2013-07-17 19:00:00 CDT,+25889602.2744,+466882.573507
2013-07-17 20:00:00 CDT,+26369095.5009,+538111.921946
2013-07-17 21:00:00 CDT,+26829511.4965,+352964.791223
2013-07-17 22:00:00 CDT,+27184811.5703,+317845.520716
2013-07-17 23:00:00 CDT,+27469587.9442,+266375.066197
2013-07-18 00:00:00 CDT,+27703905.2058,+225143.893779
2013-07-18 01:00:00 CDT,+27890704.1574,+176750.076084
2013-07-18 02:00:00 CDT,+28050858.546,+128476.326006
2013-07-18 03:00:00 CDT,+28221802.8274,+162720.160046
2013-07-18 04:00:00 CDT,+28393702.9297,+158808.759177
2013-07-18 05:00:00 CDT,+28560092.8383,+205018.086171
2013-07-18 06:00:00 CDT,+28782866.1881,+304304.76235
2013-07-18 07:00:00 CDT,+29135571.6953,+345153.181092
2013-07-18 08:00:00 CDT,+29465400.6432,+300196.852658
2013-07-18 09:00:00 CDT,+29770898.3735,+299391.775321
2013-07-18 10:00:00 CDT,+30087050.225,+328998.372712
2013-07-18 11:00:00 CDT,+30410017.7309,+304731.467723
2013-07-18 12:00:00 CDT,+30763884.5105,+371809.404778
2013-07-18 13:00:00 CDT,+31133211.7489,+398464.28464
2013-07-18 14:00:00 CDT,+31525574.5114,+475676.245558
2013-07-18 15:00:00 CDT,+31973502.9859,+482567.838096
2013-07-18 16:00:00 CDT,+32434732.3339,+477186.277782
2013-07-18 17:00:00 CDT,+32954259.0669,+550566.096726
2013-07-18 18:00:00 CDT,+33476451.9422,+481718.117754
2013-07-18 19:00:00 CDT,+33945229.6647,+458434.618441
2013-07-18 20:00:00 CDT,+34427411.9431,+493362.54697
2013-07-18 21:00:00 CDT,+34891663.4706,+407575.180145
2013-07-18 22:00:00 CDT,+35263105.7038,+323070.93485
2013-07-18 23:00:00 CDT,+35564343.6098,+259639.818594
2013-07-19 00:00:00 CDT,+35808313.937,+193479.082694
2013-07-19 01:00:00 CDT,+36012552.9096,+189479.794293
2013-07-19 02:00:00 CDT,+36183887.2347,+167111.443498
2013-07-19 03:00:00 CDT,+36363998.1894,+183593.107809
2013-07-19 04:00:00 CDT,+36534582.5506,+158218.360781
2013-07-19 05:00:00 CDT,+36702352.9846,+186875.10788
2013-07-19 06:00:00 CDT,+36920601.8602,+336682.154382
2013-07-19 07:00:00 CDT,+37261595.6258,+306308.062441
2013-07-19 08:00:00 CDT,+37556900.8257,+249652.829959
2013-07-19 09:00:00 CDT,+37812799.3161,+260780.452638
2013-07-19 10:00:00 CDT,+38064858.4557,+211514.624755
2013-07-19 11:00:00 CDT,+38297958.7163,+264889.439887
2013-07-19 12:00:00 CDT,+38541337.8516,+262160.603608
2013-07-19 13:00:00 CDT,+38796616.7108,+255127.976287
2013-07-19 14:00:00 CDT,+39075495.0106,+310403.384705
2013-07-19 15:00:00 CDT,+39412989.5236,+313514.150981
2013-07-19 16:00:00 CDT,+39774772.5541,+392663.842674
2013-07-19 17:00:00 CDT,+40206265.9466,+439791.026212
2013-07-19 18:00:00 CDT,+40605404.5197,+426879.099123
2013-07-19 19:00:00 CDT,+40945141.3839,+354111.322061
2013-07-19 20:00:00 CDT,+41314033.1575,+401850.256799
2013-07-19 21:00:00 CDT,+41685951.1521,+305747.042901
2013-07-19 22:00:00 CDT,+41967062.2059,+224732.084462
2013-07-19 23:00:00 CDT,+42184935.9237,+163965.441071
2013-07-20 00:00:00 CDT,+42327615.5135,+119007.067051
2013-07-20 01:00:00 CDT,+42436506.7811,+99997.8545253
2013-07-20 02:00:00 CDT,+42530905.779,+90528.2559976
2013-07-20 03:00:00 CDT,+42646647.9239,+122599.4507
2013-07-20 04:00:00 CDT,+42769464.3702,+121721.04234
2013-07-20 05:00:00 CDT,+42891778.5919,+140950.680174
2013-07-20 06:00:00 CDT,+43055922.5734,+237241.518213
2013-07-20 07:00:00 CDT,+43302139.0466,+225353.702347
2013-07-20 08:00:00 CDT,+43500313.925,+149828.451477
2013-07-20 09:00:00 CDT,+43688682.1683,+225539.88386
2013-07-20 10:00:00 CDT,+43938285.9284,+246408.110758
2013-07-20 11:00:00 CDT,+44191874.0245,+286355.599846
2013-07-20 12:00:00 CDT,+44460315.2151,+265993.966929
2013-07-20 13:00:00 CDT,+44728267.8426,+284432.965112
2013-07-20 14:00:00 CDT,+45004220.3385,+323599.208623
2013-07-20 15:00:00 CDT,+45317311.8178,+314671.461241
2013-07-20 16:00:00 CDT,+45609589.3111,+305564.603391
2013-07-20 17:00:00 CDT,+45909581.4873,+338944.334334
2013-07-20 18:00:00 CDT,+46207336.6198,+282801.921709
2013-07-20 19:00:00 CDT,+46476634.1538,+286342.206756
2013-07-20 20:00:00 CDT,+46780566.6407,+330670.82611
2013-07-20 21:00:00 CDT,+47077686.3809,+248140.315038
2013-07-20 22:00:00 CDT,+47306765.7422,+195346.328058
2013-07-20 23:00:00 CDT,+47481689.9875,+145691.668897
