# file...... PDEWH_Case_1bii_PDE_Outlet_Temperature.csv
# date...... Sun Mar 23 13:16:13 2014
# user...... afisher
# host...... (null)
# group..... class=waterheater AND groupid=fwh
# property.. temperature
# limit..... 10000000
# interval.. 3600
# timestamp,waterheater:52,waterheater:63,waterheater:86,waterheater:98,waterheater:110,waterheater:122,waterheater:151,waterheater:169,waterheater:205,waterheater:229,waterheater:241,waterheater:253,waterheater:259,waterheater:271,waterheater:283,waterheater:318,waterheater:330,waterheater:390,waterheater:408,waterheater:425,waterheater:437,waterheater:449,waterheater:502,waterheater:514,waterheater:585,waterheater:596,waterheater:619,waterheater:631,waterheater:643,waterheater:655,waterheater:673,waterheater:679,waterheater:691,waterheater:702,waterheater:732,waterheater:756,waterheater:780,waterheater:834,waterheater:869,waterheater:875,waterheater:905,waterheater:911,waterheater:923,waterheater:941,waterheater:965,waterheater:1012,waterheater:1036,waterheater:1048,waterheater:1078
2013-12-08 00:00:00 CST,+125.320782471,+122.654071045,+122.330001831,+128.220843506,+126.240585327,+124.161203003,+122.396743774,+127.693087769,+125.724694824,+129.980853271,+129.3925354,+122.743060303,+128.681362915,+126.006741333,+128.154101562,+127.098342896,+127.307962036,+125.936538696,+125.588491821,+125.142803955,+127.589266968,+127.459243774,+126.658587646,+122.659262085,+122.446923828,+123.116320801,+129.714379883,+128.334057617,+122.190585327,+122.094180298,+127.845358276,+127.151489258,+129.256826782,+124.061831665,+127.559109497,+123.624301147,+129.062780762,+127.908886719,+122.840701294,+124.7097229,+122.43777771,+129.498828125,+126.90899353,+127.729425049,+126.674902344,+129.211096191,+128.489047241,+128.351608276,+127.05112915
2013-12-08 01:00:00 CST,+124.984675562,+122.322124799,+121.999062161,+127.83522638,+125.886377166,+123.794834785,+122.030182477,+127.346556265,+125.350786143,+129.618700595,+129.030812861,+122.380529959,+128.292451839,+125.643478455,+127.791223353,+126.754437015,+126.935552588,+125.556598529,+125.215401003,+124.792096756,+127.252959671,+127.077783455,+126.277214962,+122.305170311,+122.123805283,+122.771153119,+129.339355978,+127.983677952,+121.868753815,+121.766760691,+127.497923037,+126.777403494,+128.898192289,+123.713639642,+127.177947597,+123.259575218,+128.686803257,+127.536243858,+122.476310589,+124.356464883,+122.087803381,+129.13619592,+126.514831251,+127.32930583,+126.319743968,+128.834395908,+128.102909461,+127.988694325,+126.694651467
2013-12-08 02:00:00 CST,+124.651617355,+121.99163486,+121.670095023,+127.449466095,+125.534435003,+123.425911798,+121.646446118,+127.002275684,+124.975924776,+129.263850949,+128.67158772,+122.017301429,+127.904636096,+125.282290504,+127.421792466,+126.411904034,+126.564845132,+125.159108468,+124.84012992,+124.443663621,+126.91874769,+126.691359022,+125.897747929,+121.949482934,+121.802827706,+122.411067149,+128.966614002,+127.635388203,+121.549156833,+121.441087703,+127.154673151,+126.404789651,+128.549712879,+123.367057406,+126.792958792,+122.891738155,+128.312938895,+127.165950525,+122.094929151,+124.005281689,+121.737741143,+128.785735723,+126.117189314,+126.920906798,+125.967026219,+128.460000091,+127.712207567,+127.628796324,+126.339966586
2013-12-08 03:00:00 CST,+124.319460902,+121.663657222,+121.343223544,+127.066406097,+125.185090729,+123.059698209,+121.265910519,+126.660238859,+124.603800102,+128.915296122,+128.314662327,+121.655978006,+127.519355544,+124.923482676,+127.0547379,+126.071367682,+126.196719708,+124.76101719,+124.467823804,+124.09742186,+126.586398263,+126.30781592,+125.520718701,+121.596747696,+121.483685733,+122.053001883,+128.596068515,+127.288296098,+121.231729186,+121.117010261,+126.815735889,+126.034871279,+128.201939556,+123.022351674,+126.41072687,+122.526640338,+127.941816869,+126.797863367,+121.716980249,+123.65598407,+121.39035038,+128.445218124,+125.721138142,+126.515449752,+125.61616344,+128.087734415,+127.32337627,+127.270599544,+125.98690848
2013-12-08 04:00:00 CST,+123.990330128,+121.337165848,+121.018557577,+126.685843036,+124.837960238,+122.695923048,+122.877958332,+126.320283108,+124.233783756,+128.567612568,+127.959894346,+121.2971251,+127.136206772,+124.566886197,+126.690193451,+125.733316489,+125.830836158,+124.365355553,+124.097643284,+123.753800308,+126.256148916,+125.927021307,+125.146179861,+121.246022328,+121.167129313,+121.697031765,+128.228191786,+126.943916295,+121.512185714,+127.073890774,+126.480699411,+125.666871728,+127.856338021,+122.679592924,+126.030719698,+122.163993776,+127.573299794,+126.432230469,+121.341534793,+123.309157001,+121.045205125,+128.105550756,+125.327718833,+126.112452087,+125.267645445,+127.717734614,+126.936998044,+126.915561368,+125.635972167
2013-12-08 05:00:00 CST,+123.662883927,+121.013236304,+128.548326479,+126.315675554,+124.492773751,+122.334417171,+128.389702156,+125.982110853,+123.866513331,+128.221650163,+127.607121222,+121.015301973,+126.755599683,+124.212519454,+126.327857922,+125.396869208,+125.467456897,+123.971882338,+123.730249078,+123.412293427,+125.927962208,+125.548455337,+124.774116802,+122.658999247,+124.603490353,+121.343260716,+127.862212868,+126.601152317,+128.530051825,+128.305536943,+126.149068943,+125.301500451,+127.512573444,+122.339288408,+125.653177711,+122.149274284,+127.206947752,+126.06864321,+120.96865208,+122.964596491,+128.562563472,+127.767959949,+124.93670619,+125.712259736,+124.921165112,+127.349958247,+126.552683344,+126.562102415,+125.287249912
2013-12-08 06:00:00 CST,+123.336344166,+128.472510286,+128.190992446,+125.956557669,+124.14982862,+121.987671364,+127.969739334,+125.646108108,+125.072661353,+127.877433928,+127.256537795,+128.461794629,+126.377228342,+123.860232649,+125.982425779,+125.062787992,+125.106009796,+123.596532337,+123.364631384,+123.072900862,+125.600933999,+125.181159531,+124.404120623,+128.42833246,+128.464095642,+120.999852675,+127.498521738,+126.259837288,+128.176023661,+127.939842785,+125.821838836,+124.93816414,+127.170926453,+126.120736005,+125.277686268,+128.443793423,+126.842624205,+125.719487287,+128.494670064,+122.621703263,+128.215936465,+127.43135357,+124.548237648,+125.31433691,+124.576836725,+126.984474966,+126.196140508,+126.210777223,+124.940857788
2013-12-08 07:00:00 CST,+123.011698884,+128.266673183,+127.824532662,+125.60811363,+123.808656001,+124.671358167,+128.470794339,+127.62854792,+126.33616628,+128.547883594,+126.908206483,+128.064295266,+126.001109169,+123.509949541,+125.661233681,+124.7301849,+124.7466069,+123.244479306,+122.999571757,+122.735055439,+125.276031058,+125.973662561,+124.036284848,+128.038338305,+128.106689116,+121.903306891,+127.136941461,+125.920856102,+127.817879736,+127.575591768,+125.496526288,+124.576675486,+128.193849794,+128.334348402,+128.537847892,+128.045855707,+126.480053176,+125.382434399,+128.109159263,+122.58481676,+127.829552281,+127.097127118,+124.161933789,+124.918675033,+124.234823375,+126.621300584,+128.556380492,+125.860460771,+124.596178903
2013-12-08 08:00:00 CST,+122.687815579,+127.900593018,+127.459770426,+125.27138674,+123.469577925,+128.392380464,+128.05189442,+128.310364119,+126.832548674,+128.209256204,+126.561580601,+127.666780609,+125.627379106,+128.506744298,+128.471956478,+128.519482941,+128.541876071,+128.495717963,+122.636598683,+128.552987267,+124.952608253,+128.351804577,+128.403685665,+128.506895785,+127.748790349,+128.571399621,+126.77758357,+125.583945498,+128.571485486,+127.21335446,+125.17193455,+124.217657805,+128.300538359,+127.959614665,+128.230812749,+128.566939085,+126.11964519,+127.568546235,+127.731038163,+128.438167966,+128.283029489,+128.466847268,+128.419283138,+124.525488019,+123.894598687,+126.260271081,+128.21083959,+125.512486446,+128.531785421
2013-12-08 09:00:00 CST,+128.570460848,+127.536737732,+128.409055776,+128.422717553,+123.132108201,+128.033151573,+127.632413143,+127.960784487,+128.297269524,+127.864466324,+126.216817583,+127.271466066,+125.256166183,+128.132207902,+128.13864024,+128.170924342,+128.170119545,+128.248307106,+128.446933395,+128.192213236,+125.401381713,+127.996175867,+128.012587984,+128.118193969,+128.335085281,+128.239169248,+128.526286728,+125.248562007,+128.245769503,+126.853153034,+124.848213081,+123.861108635,+127.953917648,+128.352889902,+127.839907319,+128.207430202,+125.761101227,+128.329117504,+127.353883736,+128.063805203,+128.255037588,+128.12807604,+128.2263633,+124.134449763,+123.5565382,+125.901465549,+127.856412122,+128.55204702,+128.17079393
