# file...... line_trans_node_1_to_trans_node_2_at_from_power.csv
# date...... Sat Sep 26 23:35:38 2009
# user...... glduser
# host...... (null)
# target.... overhead_line 33919
# trigger... (none)
# interval.. 60
# limit..... 2880
# timestamp,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_out_A.real,power_out_A.imag,power_out_B.real,power_out_B.imag,power_out_C.real,power_out_C.imag
2000-07-10 22:01:00 MDT,+2.14723e+007,+1.15965e+007,+2.14806e+007,+1.15118e+007,+2.15498e+007,+1.15613e+007,+2.14514e+007,+1.15429e+007,+2.14652e+007,+1.14615e+007,+2.15396e+007,+1.15076e+007
2000-07-10 22:02:00 MDT,+2.17957e+007,+1.16242e+007,+2.18099e+007,+1.15106e+007,+2.19012e+007,+1.15797e+007,+2.17743e+007,+1.15694e+007,+2.17941e+007,+1.14591e+007,+2.18908e+007,+1.15245e+007
2000-07-10 22:03:00 MDT,+2.16665e+007,+1.16133e+007,+2.16488e+007,+1.15268e+007,+2.17326e+007,+1.15548e+007,+2.16454e+007,+1.1559e+007,+2.16332e+007,+1.14759e+007,+2.17223e+007,+1.15003e+007
2000-07-10 22:04:00 MDT,+2.1399e+007,+1.16172e+007,+2.13967e+007,+1.14945e+007,+2.15041e+007,+1.15539e+007,+2.13782e+007,+1.15639e+007,+2.13814e+007,+1.14446e+007,+2.14939e+007,+1.15003e+007
2000-07-10 22:05:00 MDT,+2.11691e+007,+1.15953e+007,+2.11606e+007,+1.15008e+007,+2.12467e+007,+1.15407e+007,+2.11487e+007,+1.15429e+007,+2.11456e+007,+1.14517e+007,+2.12367e+007,+1.14882e+007
2000-07-10 22:06:00 MDT,+2.08929e+007,+1.15569e+007,+2.09169e+007,+1.1499e+007,+2.0955e+007,+1.15487e+007,+2.0873e+007,+1.15057e+007,+2.09021e+007,+1.14508e+007,+2.09453e+007,+1.14973e+007
2000-07-10 22:07:00 MDT,+2.06476e+007,+9.44647e+006,+2.06979e+007,+9.42565e+006,+2.06908e+007,+9.47969e+006,+2.06295e+007,+9.40012e+006,+2.06845e+007,+9.38187e+006,+2.0682e+007,+9.43314e+006
2000-07-10 22:08:00 MDT,+2.05463e+007,+9.4367e+006,+2.06261e+007,+9.41076e+006,+2.06087e+007,+9.49279e+006,+2.05284e+007,+9.39074e+006,+2.06127e+007,+9.36724e+006,+2.05999e+007,+9.44653e+006
2000-07-10 22:09:00 MDT,+2.05278e+007,+9.44513e+006,+2.05833e+007,+9.41387e+006,+2.05826e+007,+9.47754e+006,+2.05099e+007,+9.39923e+006,+2.057e+007,+9.3705e+006,+2.05739e+007,+9.4314e+006
2000-07-10 22:10:00 MDT,+2.05816e+007,+9.46613e+006,+2.0614e+007,+9.41089e+006,+2.06456e+007,+9.46658e+006,+2.05636e+007,+9.41999e+006,+2.06006e+007,+9.36742e+006,+2.06368e+007,+9.42022e+006
2000-07-10 22:11:00 MDT,+2.06267e+007,+9.46822e+006,+2.06284e+007,+9.36529e+006,+2.07167e+007,+9.41824e+006,+2.06086e+007,+9.4219e+006,+2.0615e+007,+9.32184e+006,+2.07078e+007,+9.37168e+006
2000-07-10 22:12:00 MDT,+2.06904e+007,+9.43281e+006,+2.07113e+007,+9.39403e+006,+2.07344e+007,+9.43152e+006,+2.06723e+007,+9.38633e+006,+2.06978e+007,+9.35024e+006,+2.07256e+007,+9.38489e+006
2000-07-10 22:13:00 MDT,+2.06334e+007,+9.43686e+006,+2.07106e+007,+9.35579e+006,+2.07423e+007,+9.4632e+006,+2.06154e+007,+9.39057e+006,+2.06972e+007,+9.31206e+006,+2.07334e+007,+9.41649e+006
2000-07-10 22:14:00 MDT,+2.06359e+007,+9.40833e+006,+2.07121e+007,+9.38369e+006,+2.06953e+007,+9.46202e+006,+2.06178e+007,+9.36209e+006,+2.06987e+007,+9.33992e+006,+2.06865e+007,+9.4155e+006
2000-07-10 22:15:00 MDT,+2.06584e+007,+9.44865e+006,+2.06507e+007,+9.39074e+006,+2.07047e+007,+9.41302e+006,+2.06403e+007,+9.40225e+006,+2.06373e+007,+9.34717e+006,+2.06959e+007,+9.36652e+006
2000-07-10 22:16:00 MDT,+2.03903e+007,+9.25871e+006,+2.0438e+007,+9.20596e+006,+2.04598e+007,+9.27368e+006,+2.03727e+007,+9.21362e+006,+2.0425e+007,+9.16342e+006,+2.04513e+007,+9.22834e+006
2000-07-10 22:17:00 MDT,+2.04462e+007,+9.27432e+006,+2.04646e+007,+9.21082e+006,+2.05104e+007,+9.25851e+006,+2.04285e+007,+9.229e+006,+2.04515e+007,+9.16818e+006,+2.05018e+007,+9.21299e+006
2000-07-10 22:18:00 MDT,+2.05785e+007,+9.30611e+006,+2.05701e+007,+9.20629e+006,+2.06608e+007,+9.24896e+006,+2.05607e+007,+9.26024e+006,+2.05569e+007,+9.16329e+006,+2.0652e+007,+9.20289e+006
2000-07-10 22:19:00 MDT,+2.07316e+007,+9.29753e+006,+2.07107e+007,+9.23469e+006,+2.07755e+007,+9.24803e+006,+2.07135e+007,+9.25111e+006,+2.06973e+007,+9.19116e+006,+2.07667e+007,+9.20154e+006
2000-07-10 22:20:00 MDT,+2.07798e+007,+9.27464e+006,+2.07994e+007,+9.23953e+006,+2.082e+007,+9.27405e+006,+2.07617e+007,+9.22808e+006,+2.07859e+007,+9.19568e+006,+2.08111e+007,+9.22737e+006
2000-07-10 22:21:00 MDT,+2.08364e+007,+9.26688e+006,+2.08542e+007,+9.18926e+006,+2.09125e+007,+9.24344e+006,+2.08182e+007,+9.22012e+006,+2.08407e+007,+9.1453e+006,+2.09036e+007,+9.19645e+006
2000-07-10 22:22:00 MDT,+2.08423e+007,+9.26733e+006,+2.08906e+007,+9.17278e+006,+2.09483e+007,+9.26191e+006,+2.08241e+007,+9.22055e+006,+2.08771e+007,+9.12872e+006,+2.09394e+007,+9.21476e+006
2000-07-10 22:23:00 MDT,+2.08552e+007,+9.26359e+006,+2.08698e+007,+9.19524e+006,+2.09217e+007,+9.242e+006,+2.0837e+007,+9.21677e+006,+2.08563e+007,+9.15121e+006,+2.09128e+007,+9.19498e+006
2000-07-10 22:24:00 MDT,+2.07369e+007,+9.26278e+006,+2.07761e+007,+9.17265e+006,+2.08345e+007,+9.25166e+006,+2.07188e+007,+9.21639e+006,+2.07627e+007,+9.12898e+006,+2.08257e+007,+9.20495e+006
2000-07-10 22:25:00 MDT,+2.0628e+007,+9.26766e+006,+2.06636e+007,+9.16008e+006,+2.0739e+007,+9.24477e+006,+2.061e+007,+9.22167e+006,+2.06504e+007,+9.11683e+006,+2.07302e+007,+9.19843e+006
