# file...... line_trans_node_2_to_trans_node_5_at_to_power.csv
# date...... Sat Sep 26 23:35:38 2009
# user...... glduser
# host...... (null)
# target.... overhead_line 33973
# trigger... (none)
# interval.. 60
# limit..... 2880
# timestamp,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_out_A.real,power_out_A.imag,power_out_B.real,power_out_B.imag,power_out_C.real,power_out_C.imag
2000-07-10 22:01:00 MDT,+4.39672e+006,+2.34198e+006,+4.39557e+006,+2.32148e+006,+4.41394e+006,+2.32942e+006,+1.3728e+007,+7.3045e+006,+1.37393e+007,+7.25605e+006,+1.37758e+007,+7.2892e+006
2000-07-10 22:02:00 MDT,+4.42998e+006,+2.3486e+006,+4.43359e+006,+2.31437e+006,+4.46146e+006,+2.33317e+006,+1.38845e+007,+7.3206e+006,+1.39159e+007,+7.2392e+006,+1.39708e+007,+7.3058e+006
2000-07-10 22:03:00 MDT,+4.42288e+006,+2.34995e+006,+4.4241e+006,+2.31415e+006,+4.4546e+006,+2.33175e+006,+1.38306e+007,+7.32171e+006,+1.38457e+007,+7.24391e+006,+1.39059e+007,+7.29475e+006
2000-07-10 22:04:00 MDT,+4.4057e+006,+2.34711e+006,+4.40802e+006,+2.31551e+006,+4.43431e+006,+2.33188e+006,+1.37137e+007,+7.3104e+006,+1.37429e+007,+7.24125e+006,+1.37885e+007,+7.29971e+006
2000-07-10 22:05:00 MDT,+4.34745e+006,+2.33716e+006,+4.35702e+006,+2.31818e+006,+4.36872e+006,+2.33465e+006,+1.35608e+007,+7.29443e+006,+1.35885e+007,+7.24968e+006,+1.36136e+007,+7.29503e+006
2000-07-10 22:06:00 MDT,+4.27897e+006,+2.32746e+006,+4.2965e+006,+2.31963e+006,+4.29444e+006,+2.33754e+006,+1.33646e+007,+7.27126e+006,+1.34168e+007,+7.24859e+006,+1.34101e+007,+7.30449e+006
2000-07-10 22:07:00 MDT,+4.21979e+006,+1.90561e+006,+4.23753e+006,+1.89223e+006,+4.24011e+006,+1.91327e+006,+1.31919e+007,+5.94479e+006,+1.32549e+007,+5.92241e+006,+1.32423e+007,+5.98772e+006
2000-07-10 22:08:00 MDT,+4.18526e+006,+1.90684e+006,+4.19344e+006,+1.89405e+006,+4.20025e+006,+1.90652e+006,+1.31148e+007,+5.94714e+006,+1.3174e+007,+5.91764e+006,+1.31693e+007,+5.98326e+006
2000-07-10 22:09:00 MDT,+4.18694e+006,+1.90717e+006,+4.19298e+006,+1.89509e+006,+4.20031e+006,+1.90534e+006,+1.31152e+007,+5.94586e+006,+1.31623e+007,+5.92548e+006,+1.3156e+007,+5.97605e+006
2000-07-10 22:10:00 MDT,+4.20876e+006,+1.91004e+006,+4.20586e+006,+1.89838e+006,+4.21738e+006,+1.90064e+006,+1.31708e+007,+5.95291e+006,+1.31954e+007,+5.93412e+006,+1.31993e+007,+5.96422e+006
2000-07-10 22:11:00 MDT,+4.21604e+006,+1.89468e+006,+4.22457e+006,+1.89457e+006,+4.2204e+006,+1.90088e+006,+1.31909e+007,+5.9299e+006,+1.32211e+007,+5.91402e+006,+1.32197e+007,+5.94745e+006
2000-07-10 22:12:00 MDT,+4.22533e+006,+1.90088e+006,+4.23275e+006,+1.88944e+006,+4.2389e+006,+1.90055e+006,+1.32212e+007,+5.92741e+006,+1.3253e+007,+5.91676e+006,+1.32462e+007,+5.94914e+006
2000-07-10 22:13:00 MDT,+4.22231e+006,+1.89838e+006,+4.23896e+006,+1.88693e+006,+4.24037e+006,+1.90593e+006,+1.31985e+007,+5.92693e+006,+1.32704e+007,+5.89453e+006,+1.32619e+007,+5.97223e+006
2000-07-10 22:14:00 MDT,+4.21333e+006,+1.89581e+006,+4.23581e+006,+1.88572e+006,+4.23309e+006,+1.90922e+006,+1.3188e+007,+5.91373e+006,+1.32638e+007,+5.90451e+006,+1.32331e+007,+5.97431e+006
2000-07-10 22:15:00 MDT,+4.21542e+006,+1.90216e+006,+4.22255e+006,+1.88799e+006,+4.23128e+006,+1.90018e+006,+1.31976e+007,+5.93805e+006,+1.32165e+007,+5.91232e+006,+1.32294e+007,+5.94092e+006
