# file...... line_trans_node_2_to_trans_node_3_at_to_power.csv
# date...... Sat Sep 26 23:35:38 2009
# user...... glduser
# host...... (null)
# target.... overhead_line 33941
# trigger... (none)
# interval.. 60
# limit..... 2880
# timestamp,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_out_A.real,power_out_A.imag,power_out_B.real,power_out_B.imag,power_out_C.real,power_out_C.imag
2000-07-10 22:01:00 MDT,+9.31734e+006,+4.97252e+006,+9.34205e+006,+4.93009e+006,+9.36642e+006,+4.96872e+006,+9.31463e+006,+4.95815e+006,+9.33645e+006,+4.91573e+006,+9.36224e+006,+4.95508e+006
2000-07-10 22:02:00 MDT,+9.39918e+006,+4.98031e+006,+9.42504e+006,+4.92674e+006,+9.45849e+006,+4.97168e+006,+9.39642e+006,+4.96574e+006,+9.41936e+006,+4.91218e+006,+9.45423e+006,+4.95782e+006
2000-07-10 22:03:00 MDT,+9.36077e+006,+4.9743e+006,+9.39421e+006,+4.92666e+006,+9.41884e+006,+4.97541e+006,+9.35804e+006,+4.95983e+006,+9.38857e+006,+4.91217e+006,+9.41461e+006,+4.96164e+006
2000-07-10 22:04:00 MDT,+9.29763e+006,+4.97114e+006,+9.34164e+006,+4.92086e+006,+9.36318e+006,+4.9799e+006,+9.29493e+006,+4.95683e+006,+9.33605e+006,+4.90651e+006,+9.35899e+006,+4.96626e+006
2000-07-10 22:05:00 MDT,+9.20461e+006,+4.95954e+006,+9.24902e+006,+4.92678e+006,+9.25516e+006,+4.97769e+006,+9.20196e+006,+4.94546e+006,+9.24352e+006,+4.91265e+006,+9.25105e+006,+4.9643e+006
2000-07-10 22:06:00 MDT,+9.08121e+006,+4.94636e+006,+9.13902e+006,+4.92572e+006,+9.1277e+006,+4.98244e+006,+9.07861e+006,+4.93259e+006,+9.13362e+006,+4.91185e+006,+9.12368e+006,+4.96932e+006
2000-07-10 22:07:00 MDT,+8.97695e+006,+4.04416e+006,+9.03114e+006,+4.03172e+006,+9.01437e+006,+4.08175e+006,+8.9746e+006,+4.0317e+006,+9.02625e+006,+4.01915e+006,+9.01073e+006,+4.06989e+006
2000-07-10 22:08:00 MDT,+8.92211e+006,+4.05965e+006,+8.95996e+006,+4.02218e+006,+8.97299e+006,+4.07046e+006,+8.91978e+006,+4.04729e+006,+8.95513e+006,+4.00979e+006,+8.96938e+006,+4.0587e+006
2000-07-10 22:09:00 MDT,+8.91906e+006,+4.05988e+006,+8.96242e+006,+4.01897e+006,+8.97577e+006,+4.07372e+006,+8.91673e+006,+4.04753e+006,+8.95759e+006,+4.00658e+006,+8.97216e+006,+4.06195e+006
2000-07-10 22:10:00 MDT,+8.9445e+006,+4.06168e+006,+8.98082e+006,+4.02256e+006,+8.9963e+006,+4.07022e+006,+8.94216e+006,+4.04928e+006,+8.97597e+006,+4.01012e+006,+8.99268e+006,+4.05841e+006
2000-07-10 22:11:00 MDT,+8.94577e+006,+4.04424e+006,+8.99141e+006,+4.00706e+006,+9.00068e+006,+4.06163e+006,+8.94343e+006,+4.03185e+006,+8.98656e+006,+3.99461e+006,+8.99705e+006,+4.04981e+006
2000-07-10 22:12:00 MDT,+8.96659e+006,+4.03876e+006,+9.01406e+006,+4.01212e+006,+9.01314e+006,+4.06332e+006,+8.96425e+006,+4.02633e+006,+9.00919e+006,+3.99962e+006,+9.0095e+006,+4.05148e+006
2000-07-10 22:13:00 MDT,+8.97065e+006,+4.03695e+006,+9.03532e+006,+4.00511e+006,+9.02999e+006,+4.07352e+006,+8.96831e+006,+4.02451e+006,+9.03043e+006,+3.99256e+006,+9.02634e+006,+4.06164e+006
2000-07-10 22:14:00 MDT,+8.96298e+006,+4.02906e+006,+9.03597e+006,+4.00759e+006,+9.01742e+006,+4.07834e+006,+8.96065e+006,+4.01664e+006,+9.03108e+006,+3.99504e+006,+9.01378e+006,+4.06647e+006
2000-07-10 22:15:00 MDT,+8.96867e+006,+4.04658e+006,+9.01497e+006,+4.00544e+006,+9.02735e+006,+4.06273e+006,+8.96632e+006,+4.03414e+006,+9.01009e+006,+3.99294e+006,+9.02371e+006,+4.05086e+006
2000-07-10 22:16:00 MDT,+8.84491e+006,+3.97485e+006,+8.89478e+006,+3.92784e+006,+8.91019e+006,+3.99122e+006,+8.84263e+006,+3.96277e+006,+8.89004e+006,+3.9157e+006,+8.90664e+006,+3.97967e+006
2000-07-10 22:17:00 MDT,+8.86563e+006,+3.97253e+006,+8.9053e+006,+3.93693e+006,+8.91611e+006,+3.98578e+006,+8.86334e+006,+3.9604e+006,+8.90055e+006,+3.92475e+006,+8.91257e+006,+3.97422e+006
2000-07-10 22:18:00 MDT,+8.93427e+006,+3.98358e+006,+8.95149e+006,+3.94285e+006,+8.97822e+006,+3.97462e+006,+8.93195e+006,+3.97128e+006,+8.9467e+006,+3.93056e+006,+8.97463e+006,+3.96294e+006
2000-07-10 22:19:00 MDT,+8.99588e+006,+3.99323e+006,+9.00557e+006,+3.94137e+006,+9.04578e+006,+3.97229e+006,+8.99353e+006,+3.98078e+006,+9.00073e+006,+3.92895e+006,+9.04215e+006,+3.96047e+006
2000-07-10 22:20:00 MDT,+9.02327e+006,+3.99315e+006,+9.04767e+006,+3.93561e+006,+9.08517e+006,+3.98216e+006,+9.0209e+006,+3.98064e+006,+9.04279e+006,+3.9231e+006,+9.08151e+006,+3.97024e+006
2000-07-10 22:21:00 MDT,+9.03506e+006,+3.97625e+006,+9.06959e+006,+3.91963e+006,+9.10121e+006,+3.97428e+006,+9.0327e+006,+3.96372e+006,+9.0647e+006,+3.90709e+006,+9.09754e+006,+3.96234e+006
2000-07-10 22:22:00 MDT,+9.04385e+006,+3.97822e+006,+9.07921e+006,+3.91756e+006,+9.11378e+006,+3.97483e+006,+9.04148e+006,+3.96567e+006,+9.07431e+006,+3.905e+006,+9.11011e+006,+3.96286e+006
2000-07-10 22:23:00 MDT,+9.03941e+006,+3.97216e+006,+9.07591e+006,+3.9223e+006,+9.10069e+006,+3.97536e+006,+9.03704e+006,+3.95963e+006,+9.07102e+006,+3.90974e+006,+9.09703e+006,+3.96342e+006
2000-07-10 22:24:00 MDT,+8.99216e+006,+3.96958e+006,+9.03383e+006,+3.91924e+006,+9.05632e+006,+3.97692e+006,+8.98982e+006,+3.95716e+006,+9.02898e+006,+3.90679e+006,+9.05268e+006,+3.96507e+006
2000-07-10 22:25:00 MDT,+8.95914e+006,+3.96477e+006,+8.99558e+006,+3.92437e+006,+9.01212e+006,+3.97254e+006,+8.95681e+006,+3.95243e+006,+8.99076e+006,+3.912e+006,+9.00851e+006,+3.96079e+006
2000-07-10 22:26:00 MDT,+8.9099e+006,+3.96173e+006,+8.95486e+006,+3.91942e+006,+8.96898e+006,+3.97616e+006,+8.9076e+006,+3.94951e+006,+8.95007e+006,+3.90715e+006,+8.9654e+006,+3.96451e+006
2000-07-10 22:27:00 MDT,+8.88238e+006,+3.96029e+006,+8.90803e+006,+3.92941e+006,+8.92173e+006,+3.96382e+006,+8.88009e+006,+3.94813e+006,+8.90329e+006,+3.91723e+006,+8.91819e+006,+3.95228e+006
2000-07-10 22:28:00 MDT,+8.85088e+006,+3.9485e+006,+8.89331e+006,+3.92963e+006,+8.88824e+006,+3.97282e+006,+8.8486e+006,+3.93643e+006,+8.88858e+006,+3.91749e+006,+8.88472e+006,+3.96135e+006
2000-07-10 22:29:00 MDT,+8.82279e+006,+3.94744e+006,+8.8676e+006,+3.9277e+006,+8.8619e+006,+3.9732e+006,+8.82053e+006,+3.93543e+006,+8.86289e+006,+3.91561e+006,+8.85839e+006,+3.96178e+006
2000-07-10 22:30:00 MDT,+8.8163e+006,+3.95577e+006,+8.84848e+006,+3.92591e+006,+8.85796e+006,+3.96558e+006,+8.81403e+006,+3.94377e+006,+8.84379e+006,+3.91387e+006,+8.85446e+006,+3.95418e+006
2000-07-10 22:31:00 MDT,+8.68316e+006,+3.87126e+006,+8.72998e+006,+3.82661e+006,+8.74491e+006,+3.88608e+006,+8.68097e+006,+3.85965e+006,+8.72544e+006,+3.81494e+006,+8.7415e+006,+3.87499e+006
2000-07-10 22:32:00 MDT,+8.68189e+006,+3.86765e+006,+8.74221e+006,+3.82243e+006,+8.75084e+006,+3.89404e+006,+8.6797e+006,+3.85604e+006,+8.73765e+006,+3.81074e+006,+8.74743e+006,+3.88293e+006
2000-07-10 22:33:00 MDT,+8.69007e+006,+3.8768e+006,+8.72927e+006,+3.82554e+006,+8.75394e+006,+3.88189e+006,+8.68787e+006,+3.86517e+006,+8.72472e+006,+3.81388e+006,+8.75054e+006,+3.87079e+006
2000-07-10 22:34:00 MDT,+8.70987e+006,+3.87232e+006,+8.74995e+006,+3.83048e+006,+8.76605e+006,+3.8829e+006,+8.70767e+006,+3.86065e+006,+8.74539e+006,+3.81876e+006,+8.76264e+006,+3.87177e+006
2000-07-10 22:35:00 MDT,+8.6987e+006,+3.86989e+006,+8.7505e+006,+3.82575e+006,+8.76257e+006,+3.88948e+006,+8.69651e+006,+3.85825e+006,+8.74594e+006,+3.81403e+006,+8.75915e+006,+3.87835e+006
2000-07-10 22:36:00 MDT,+8.71305e+006,+3.8671e+006,+8.74896e+006,+3.83776e+006,+8.75619e+006,+3.88045e+006,+8.71084e+006,+3.85542e+006,+8.74439e+006,+3.82604e+006,+8.75278e+006,+3.86934e+006
2000-07-10 22:37:00 MDT,+8.74299e+006,+3.86045e+006,+8.78043e+006,+3.84531e+006,+8.7746e+006,+3.88231e+006,+8.74078e+006,+3.84871e+006,+8.77583e+006,+3.83351e+006,+8.77118e+006,+3.87117e+006
2000-07-10 22:38:00 MDT,+8.76623e+006,+3.86637e+006,+8.80598e+006,+3.83981e+006,+8.80889e+006,+3.88455e+006,+8.76401e+006,+3.85458e+006,+8.80137e+006,+3.82796e+006,+8.80545e+006,+3.87333e+006
2000-07-10 22:39:00 MDT,+8.84373e+006,+3.88259e+006,+8.86286e+006,+3.83998e+006,+8.89023e+006,+3.87466e+006,+8.84146e+006,+3.8706e+006,+8.85819e+006,+3.82799e+006,+8.88674e+006,+3.86327e+006
2000-07-10 22:40:00 MDT,+8.89218e+006,+3.88838e+006,+8.89785e+006,+3.8445e+006,+8.93312e+006,+3.86814e+006,+8.8899e+006,+3.87627e+006,+8.89314e+006,+3.83243e+006,+8.9296e+006,+3.85666e+006
2000-07-10 22:41:00 MDT,+8.86717e+006,+3.86546e+006,+8.92215e+006,+3.8104e+006,+8.94198e+006,+3.88193e+006,+8.8649e+006,+3.85344e+006,+8.91743e+006,+3.79832e+006,+8.93845e+006,+3.87043e+006
2000-07-10 22:42:00 MDT,+8.86711e+006,+3.86928e+006,+8.91401e+006,+3.81101e+006,+8.94049e+006,+3.87701e+006,+8.86484e+006,+3.85725e+006,+8.9093e+006,+3.79895e+006,+8.93696e+006,+3.86551e+006
2000-07-10 22:43:00 MDT,+8.89824e+006,+3.87657e+006,+8.91505e+006,+3.82216e+006,+8.95358e+006,+3.86041e+006,+8.89595e+006,+3.86447e+006,+8.91033e+006,+3.81007e+006,+8.95005e+006,+3.8489e+006
2000-07-10 22:44:00 MDT,+8.84938e+006,+3.86897e+006,+8.87764e+006,+3.82035e+006,+8.90537e+006,+3.86586e+006,+8.84712e+006,+3.85698e+006,+8.87296e+006,+3.80835e+006,+8.90187e+006,+3.85445e+006
2000-07-10 22:45:00 MDT,+8.80219e+006,+3.8579e+006,+8.84998e+006,+3.81773e+006,+8.86071e+006,+3.87589e+006,+8.79995e+006,+3.84603e+006,+8.84533e+006,+3.8058e+006,+8.85724e+006,+3.86456e+006
2000-07-10 22:46:00 MDT,+8.66332e+006,+3.78097e+006,+8.69106e+006,+3.75723e+006,+8.6978e+006,+3.79017e+006,+8.66115e+006,+3.76949e+006,+8.68658e+006,+3.74572e+006,+8.69446e+006,+3.77928e+006
2000-07-10 22:47:00 MDT,+8.63492e+006,+3.77357e+006,+8.66457e+006,+3.76123e+006,+8.66033e+006,+3.79027e+006,+8.63277e+006,+3.76216e+006,+8.66011e+006,+3.74977e+006,+8.65701e+006,+3.77945e+006
2000-07-10 22:48:00 MDT,+8.59395e+006,+3.78493e+006,+8.62932e+006,+3.74498e+006,+8.64604e+006,+3.79253e+006,+8.59182e+006,+3.7736e+006,+8.62489e+006,+3.73362e+006,+8.64273e+006,+3.78174e+006
2000-07-10 22:49:00 MDT,+8.56639e+006,+3.79015e+006,+8.61226e+006,+3.73273e+006,+8.63877e+006,+3.79786e+006,+8.56427e+006,+3.77888e+006,+8.60785e+006,+3.72142e+006,+8.63546e+006,+3.78708e+006
2000-07-10 22:50:00 MDT,+8.53375e+006,+3.7861e+006,+8.58048e+006,+3.73398e+006,+8.60205e+006,+3.79735e+006,+8.53164e+006,+3.7749e+006,+8.5761e+006,+3.72274e+006,+8.59877e+006,+3.78665e+006
2000-07-10 22:51:00 MDT,+8.53308e+006,+3.76074e+006,+8.57806e+006,+3.73037e+006,+8.58158e+006,+3.78138e+006,+8.53098e+006,+3.74956e+006,+8.57368e+006,+3.71913e+006,+8.57831e+006,+3.77073e+006
2000-07-10 22:52:00 MDT,+8.55569e+006,+3.76478e+006,+8.59123e+006,+3.73265e+006,+8.60105e+006,+3.77638e+006,+8.55358e+006,+3.75355e+006,+8.58684e+006,+3.72139e+006,+8.59777e+006,+3.7657e+006
2000-07-10 22:53:00 MDT,+8.56493e+006,+3.76236e+006,+8.60208e+006,+3.73448e+006,+8.60741e+006,+3.77765e+006,+8.56281e+006,+3.75111e+006,+8.59768e+006,+3.72319e+006,+8.60413e+006,+3.76695e+006
2000-07-10 22:54:00 MDT,+8.57377e+006,+3.76801e+006,+8.60166e+006,+3.73448e+006,+8.61679e+006,+3.77248e+006,+8.57165e+006,+3.75675e+006,+8.59726e+006,+3.72319e+006,+8.61351e+006,+3.76177e+006
2000-07-10 22:55:00 MDT,+8.57402e+006,+3.7696e+006,+8.60371e+006,+3.73183e+006,+8.62128e+006,+3.77349e+006,+8.57189e+006,+3.75833e+006,+8.59931e+006,+3.72054e+006,+8.61799e+006,+3.76277e+006
2000-07-10 22:56:00 MDT,+8.58441e+006,+3.76576e+006,+8.63779e+006,+3.72366e+006,+8.64731e+006,+3.78797e+006,+8.58229e+006,+3.75447e+006,+8.63337e+006,+3.7123e+006,+8.644e+006,+3.77718e+006
2000-07-10 22:57:00 MDT,+8.60579e+006,+3.76792e+006,+8.66112e+006,+3.72213e+006,+8.67268e+006,+3.78964e+006,+8.60366e+006,+3.75658e+006,+8.65667e+006,+3.71073e+006,+8.66936e+006,+3.7788e+006
2000-07-10 22:58:00 MDT,+8.65367e+006,+3.77219e+006,+8.69061e+006,+3.73067e+006,+8.70793e+006,+3.7802e+006,+8.65151e+006,+3.76074e+006,+8.68614e+006,+3.71918e+006,+8.70458e+006,+3.76929e+006
2000-07-10 22:59:00 MDT,+8.691e+006,+3.7772e+006,+8.71895e+006,+3.73319e+006,+8.74306e+006,+3.77609e+006,+8.68883e+006,+3.76567e+006,+8.71445e+006,+3.72164e+006,+8.73969e+006,+3.76511e+006
2000-07-10 23:00:00 MDT,+8.71395e+006,+3.77704e+006,+8.7375e+006,+3.73675e+006,+8.76052e+006,+3.7742e+006,+8.71177e+006,+3.76546e+006,+8.73298e+006,+3.72515e+006,+8.75714e+006,+3.76319e+006
2000-07-10 23:01:00 MDT,+8.58106e+006,+3.69133e+006,+8.62139e+006,+3.63189e+006,+8.65248e+006,+3.69311e+006,+8.57894e+006,+3.68012e+006,+8.61701e+006,+3.62066e+006,+8.64919e+006,+3.68239e+006
