# file...... feeder_9_power.csv
# date...... Sat Sep 26 23:35:38 2009
# user...... glduser
# host...... (null)
# target.... regulator 27476
# trigger... (none)
# interval.. 300
# limit..... 312
# timestamp,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,tap_A,tap_B,tap_C
2000-07-11 00:40:00 MDT,+3.43444e+006,+1.47814e+006,+3.38626e+006,+1.46752e+006,+3.40382e+006,+1.47844e+006,6,6,6
2000-07-11 00:45:00 MDT,+3.43375e+006,+1.47786e+006,+3.36876e+006,+1.46703e+006,+3.39214e+006,+1.47845e+006,6,6,6
2000-07-11 00:50:00 MDT,+3.38194e+006,+1.46338e+006,+3.39595e+006,+1.4572e+006,+3.39178e+006,+1.46772e+006,6,6,6
2000-07-11 00:55:00 MDT,+3.39906e+006,+1.46495e+006,+3.36455e+006,+1.45552e+006,+3.38155e+006,+1.4671e+006,6,6,6
2000-07-11 01:00:00 MDT,+3.41382e+006,+1.46595e+006,+3.35008e+006,+1.45466e+006,+3.39436e+006,+1.46709e+006,6,6,6
2000-07-11 01:05:00 MDT,+3.42871e+006,+1.45487e+006,+3.30188e+006,+1.44006e+006,+3.35771e+006,+1.45252e+006,6,6,6
2000-07-11 01:10:00 MDT,+3.34064e+006,+1.44953e+006,+3.3516e+006,+1.4432e+006,+3.36444e+006,+1.4541e+006,6,6,6
2000-07-11 01:15:00 MDT,+3.35582e+006,+1.45083e+006,+3.33623e+006,+1.44264e+006,+3.33955e+006,+1.45276e+006,6,6,6
2000-07-11 01:20:00 MDT,+3.35912e+006,+1.44618e+006,+3.2971e+006,+1.43534e+006,+3.32575e+006,+1.44617e+006,6,6,6
2000-07-11 01:25:00 MDT,+3.35885e+006,+1.44593e+006,+3.28026e+006,+1.43392e+006,+3.3593e+006,+1.44791e+006,6,6,6
2000-07-11 01:30:00 MDT,+3.32195e+006,+1.4431e+006,+3.34742e+006,+1.43721e+006,+3.35731e+006,+1.44857e+006,6,6,6
2000-07-11 01:35:00 MDT,+3.35797e+006,+1.44184e+006,+3.30484e+006,+1.43184e+006,+3.2997e+006,+1.44071e+006,6,6,6
2000-07-11 01:40:00 MDT,+3.35014e+006,+1.44092e+006,+3.31555e+006,+1.43172e+006,+3.32804e+006,+1.4422e+006,6,6,6
2000-07-11 01:45:00 MDT,+3.34859e+006,+1.44071e+006,+3.30539e+006,+1.4313e+006,+3.33465e+006,+1.44248e+006,6,6,6
2000-07-11 01:50:00 MDT,+3.34404e+006,+1.43546e+006,+3.27472e+006,+1.42394e+006,+3.33926e+006,+1.43747e+006,6,6,6
2000-07-11 01:55:00 MDT,+3.31662e+006,+1.43381e+006,+3.31281e+006,+1.42694e+006,+3.28522e+006,+1.435e+006,6,6,6
2000-07-11 02:00:00 MDT,+3.36433e+006,+1.43633e+006,+3.28638e+006,+1.42472e+006,+3.31171e+006,+1.43579e+006,6,6,6
2000-07-11 02:05:00 MDT,+3.3312e+006,+1.42977e+006,+3.26956e+006,+1.41903e+006,+3.33319e+006,+1.43196e+006,6,6,6
2000-07-11 02:10:00 MDT,+3.30515e+006,+1.42849e+006,+3.28749e+006,+1.42071e+006,+3.29097e+006,+1.43051e+006,6,6,6
2000-07-11 02:15:00 MDT,+3.31424e+006,+1.42905e+006,+3.27757e+006,+1.42033e+006,+3.28425e+006,+1.43003e+006,6,6,6
2000-07-11 02:20:00 MDT,+3.34789e+006,+1.43103e+006,+3.2663e+006,+1.41923e+006,+3.30687e+006,+1.4307e+006,6,6,6
2000-07-11 02:25:00 MDT,+3.32255e+006,+1.42935e+006,+3.27564e+006,+1.41918e+006,+3.3342e+006,+1.43205e+006,6,6,6
2000-07-11 02:30:00 MDT,+3.30682e+006,+1.42879e+006,+3.26722e+006,+1.41974e+006,+3.2949e+006,+1.43061e+006,6,6,6
2000-07-11 02:35:00 MDT,+3.29785e+006,+1.42834e+006,+3.27582e+006,+1.42043e+006,+3.28956e+006,+1.43051e+006,6,6,6
2000-07-11 02:40:00 MDT,+3.30706e+006,+1.42866e+006,+3.28293e+006,+1.42073e+006,+3.28167e+006,+1.42996e+006,6,6,6
2000-07-11 02:45:00 MDT,+3.32012e+006,+1.42941e+006,+3.2671e+006,+1.41896e+006,+3.31749e+006,+1.43161e+006,6,6,6
2000-07-11 02:50:00 MDT,+3.32408e+006,+1.42945e+006,+3.28747e+006,+1.42096e+006,+3.27472e+006,+1.4292e+006,6,6,6
2000-07-11 02:55:00 MDT,+3.29443e+006,+1.42834e+006,+3.26767e+006,+1.41981e+006,+3.29909e+006,+1.43109e+006,6,6,6
2000-07-11 03:00:00 MDT,+3.32598e+006,+1.42947e+006,+3.29257e+006,+1.42084e+006,+3.28505e+006,+1.42981e+006,6,6,6
2000-07-11 03:05:00 MDT,+3.35565e+006,+1.43069e+006,+3.27797e+006,+1.41909e+006,+3.33041e+006,+1.43124e+006,6,6,6
2000-07-11 03:10:00 MDT,+3.341e+006,+1.42946e+006,+3.3258e+006,+1.42141e+006,+3.32039e+006,+1.43081e+006,6,6,6
2000-07-11 03:15:00 MDT,+3.31995e+006,+1.4291e+006,+3.29292e+006,+1.42104e+006,+3.2775e+006,+1.42902e+006,6,6,6
2000-07-11 03:20:00 MDT,+3.34142e+006,+1.43408e+006,+3.29235e+006,+1.42379e+006,+3.34618e+006,+1.43658e+006,6,6,6
2000-07-11 03:25:00 MDT,+3.34797e+006,+1.43471e+006,+3.26662e+006,+1.42268e+006,+3.34282e+006,+1.43637e+006,6,6,6
2000-07-11 03:30:00 MDT,+3.34458e+006,+1.43424e+006,+3.32063e+006,+1.42576e+006,+3.30755e+006,+1.43435e+006,6,6,6
2000-07-11 03:35:00 MDT,+3.33237e+006,+1.43928e+006,+3.29203e+006,+1.43001e+006,+3.33319e+006,+1.44173e+006,6,6,6
2000-07-11 03:40:00 MDT,+3.37537e+006,+1.44081e+006,+3.31809e+006,+1.4306e+006,+3.3517e+006,+1.44189e+006,6,6,6
2000-07-11 03:45:00 MDT,+3.3781e+006,+1.44131e+006,+3.31132e+006,+1.43027e+006,+3.36265e+006,+1.442e+006,6,6,6
2000-07-11 03:50:00 MDT,+3.38676e+006,+1.44661e+006,+3.35407e+006,+1.43764e+006,+3.38204e+006,+1.44843e+006,6,6,6
2000-07-11 03:55:00 MDT,+3.39544e+006,+1.44661e+006,+3.37964e+006,+1.43826e+006,+3.38855e+006,+1.44868e+006,6,6,6
2000-07-11 04:00:00 MDT,+3.42293e+006,+1.44793e+006,+3.36956e+006,+1.43758e+006,+3.41087e+006,+1.44902e+006,6,6,6
2000-07-11 04:05:00 MDT,+3.42877e+006,+1.45536e+006,+3.3644e+006,+1.44418e+006,+3.37958e+006,+1.45485e+006,6,6,6
2000-07-11 04:10:00 MDT,+3.43287e+006,+1.45509e+006,+3.37222e+006,+1.44456e+006,+3.38882e+006,+1.45514e+006,6,6,6
2000-07-11 04:15:00 MDT,+3.43025e+006,+1.45466e+006,+3.39376e+006,+1.44476e+006,+3.40536e+006,+1.45605e+006,6,6,6
2000-07-11 04:20:00 MDT,+3.47003e+006,+1.46992e+006,+3.42287e+006,+1.45953e+006,+3.48592e+006,+1.47354e+006,6,6,6
2000-07-11 04:25:00 MDT,+3.42399e+006,+1.46891e+006,+3.38598e+006,+1.45927e+006,+3.39857e+006,+1.47067e+006,6,6,6
2000-07-11 04:30:00 MDT,+3.37048e+006,+1.46679e+006,+3.35519e+006,+1.45929e+006,+3.33528e+006,+1.46848e+006,6,6,6
2000-07-11 04:35:00 MDT,+3.44294e+006,+1.48236e+006,+3.40458e+006,+1.47296e+006,+3.40027e+006,+1.4828e+006,6,6,6
2000-07-11 04:40:00 MDT,+3.52359e+006,+1.48409e+006,+3.50119e+006,+1.4754e+006,+3.52238e+006,+1.48719e+006,6,6,6
2000-07-11 04:45:00 MDT,+3.46664e+006,+1.4818e+006,+3.49023e+006,+1.47659e+006,+3.44052e+006,+1.48423e+006,6,6,6
2000-07-11 04:50:00 MDT,+3.49013e+006,+1.49816e+006,+3.44092e+006,+1.48818e+006,+3.44318e+006,+1.49855e+006,6,6,6
2000-07-11 04:55:00 MDT,+3.51147e+006,+1.49784e+006,+3.49275e+006,+1.48884e+006,+3.54195e+006,+1.50277e+006,6,6,6
2000-07-11 05:00:00 MDT,+3.54548e+006,+1.4993e+006,+3.52861e+006,+1.49076e+006,+3.52683e+006,+1.50142e+006,6,6,6
2000-07-11 05:05:00 MDT,+3.63359e+006,+1.51555e+006,+3.58419e+006,+1.50488e+006,+3.62929e+006,+1.51745e+006,6,6,6
2000-07-11 05:10:00 MDT,+3.6622e+006,+1.51642e+006,+3.61756e+006,+1.50694e+006,+3.61891e+006,+1.51604e+006,6,6,6
2000-07-11 05:15:00 MDT,+3.62376e+006,+1.49902e+006,+3.61101e+006,+1.50629e+006,+3.62684e+006,+1.5025e+006,7,6,7
2000-07-11 05:20:00 MDT,+3.56142e+006,+1.4631e+006,+3.55608e+006,+1.4709e+006,+3.53182e+006,+1.46499e+006,7,6,7
2000-07-11 05:25:00 MDT,+3.47264e+006,+1.46038e+006,+3.47799e+006,+1.46911e+006,+3.45149e+006,+1.46266e+006,7,6,7
2000-07-11 05:30:00 MDT,+3.47676e+006,+1.4616e+006,+3.41691e+006,+1.46645e+006,+3.4327e+006,+1.46193e+006,7,6,7
2000-07-11 05:35:00 MDT,+3.39229e+006,+1.42604e+006,+3.35294e+006,+1.43168e+006,+3.36902e+006,+1.42779e+006,7,6,7
2000-07-11 05:40:00 MDT,+3.42546e+006,+1.42781e+006,+3.35478e+006,+1.43085e+006,+3.38677e+006,+1.42811e+006,7,6,7
2000-07-11 05:45:00 MDT,+3.42085e+006,+1.42561e+006,+3.45164e+006,+1.4359e+006,+3.40437e+006,+1.42854e+006,7,6,7
2000-07-11 05:50:00 MDT,+3.38068e+006,+1.41265e+006,+3.35862e+006,+1.41944e+006,+3.36032e+006,+1.41467e+006,7,6,7
2000-07-11 05:55:00 MDT,+3.36286e+006,+1.41196e+006,+3.33914e+006,+1.41781e+006,+3.3867e+006,+1.4165e+006,7,6,7
2000-07-11 06:00:00 MDT,+3.40822e+006,+1.41345e+006,+3.3788e+006,+1.41893e+006,+3.41499e+006,+1.41681e+006,7,6,7
2000-07-11 06:05:00 MDT,+3.58383e+006,+1.43985e+006,+3.54584e+006,+1.44522e+006,+3.5636e+006,+1.4415e+006,7,6,7
2000-07-11 06:10:00 MDT,+3.5998e+006,+1.43976e+006,+3.56593e+006,+1.44619e+006,+3.59725e+006,+1.44258e+006,7,6,7
2000-07-11 06:15:00 MDT,+3.59748e+006,+1.43892e+006,+3.61256e+006,+1.44825e+006,+3.58378e+006,+1.442e+006,7,6,7
2000-07-11 06:20:00 MDT,+3.68189e+006,+1.46792e+006,+3.6566e+006,+1.475e+006,+3.6506e+006,+1.46896e+006,7,6,7
2000-07-11 06:25:00 MDT,+3.67122e+006,+1.46822e+006,+3.62307e+006,+1.45803e+006,+3.67242e+006,+1.47041e+006,7,7,7
2000-07-11 06:30:00 MDT,+3.6577e+006,+1.4671e+006,+3.64538e+006,+1.45992e+006,+3.63649e+006,+1.46876e+006,7,7,7
2000-07-11 06:35:00 MDT,+3.79415e+006,+1.49926e+006,+3.68895e+006,+1.48575e+006,+3.7034e+006,+1.49512e+006,7,7,7
2000-07-11 06:40:00 MDT,+3.79341e+006,+1.4979e+006,+3.73467e+006,+1.48711e+006,+3.76328e+006,+1.49815e+006,7,7,7
2000-07-11 06:45:00 MDT,+3.84474e+006,+1.50043e+006,+3.7481e+006,+1.48774e+006,+3.77294e+006,+1.49743e+006,7,7,7
2000-07-11 06:50:00 MDT,+3.87352e+006,+1.52455e+006,+3.82221e+006,+1.51474e+006,+3.83425e+006,+1.52406e+006,7,7,7
2000-07-11 06:55:00 MDT,+3.88677e+006,+1.52516e+006,+3.82372e+006,+1.51472e+006,+3.82742e+006,+1.52373e+006,7,7,7
2000-07-11 07:00:00 MDT,+3.85084e+006,+1.52326e+006,+3.82374e+006,+1.51422e+006,+3.85383e+006,+1.52577e+006,7,7,7
2000-07-11 07:05:00 MDT,+3.94108e+006,+1.55315e+006,+3.85799e+006,+1.54124e+006,+3.85419e+006,+1.54938e+006,7,7,7
2000-07-11 07:10:00 MDT,+3.94198e+006,+1.55234e+006,+3.86557e+006,+1.54055e+006,+3.92055e+006,+1.55286e+006,7,7,7
2000-07-11 07:15:00 MDT,+3.91045e+006,+1.55134e+006,+3.85116e+006,+1.54045e+006,+3.89031e+006,+1.55181e+006,7,7,7
2000-07-11 07:20:00 MDT,+3.94648e+006,+1.5749e+006,+3.90003e+006,+1.56468e+006,+3.92941e+006,+1.57635e+006,7,7,7
2000-07-11 07:25:00 MDT,+3.94301e+006,+1.5759e+006,+3.85476e+006,+1.56302e+006,+3.89074e+006,+1.57469e+006,7,7,7
2000-07-11 07:30:00 MDT,+3.91231e+006,+1.57332e+006,+3.90143e+006,+1.56599e+006,+3.88393e+006,+1.57427e+006,7,7,7
2000-07-11 07:35:00 MDT,+3.92095e+006,+1.59511e+006,+3.88835e+006,+1.58604e+006,+3.91933e+006,+1.59777e+006,7,7,7
2000-07-11 07:40:00 MDT,+3.9245e+006,+1.59495e+006,+3.92519e+006,+1.58806e+006,+3.9054e+006,+1.59637e+006,7,7,7
2000-07-11 07:45:00 MDT,+3.90429e+006,+1.59398e+006,+3.89937e+006,+1.58654e+006,+3.93278e+006,+1.59852e+006,7,7,7
2000-07-11 07:50:00 MDT,+3.95344e+006,+1.61776e+006,+3.9342e+006,+1.609e+006,+3.94569e+006,+1.61967e+006,7,7,7
2000-07-11 07:55:00 MDT,+3.935e+006,+1.6162e+006,+3.93425e+006,+1.60956e+006,+3.94267e+006,+1.61996e+006,7,7,7
2000-07-11 08:00:00 MDT,+3.95757e+006,+1.61725e+006,+3.94699e+006,+1.60967e+006,+3.95397e+006,+1.62046e+006,7,7,7
2000-07-11 08:05:00 MDT,+3.86802e+006,+1.64054e+006,+3.87252e+006,+1.63378e+006,+3.83872e+006,+1.64272e+006,7,7,7
2000-07-11 08:10:00 MDT,+3.93825e+006,+1.64175e+006,+3.97462e+006,+1.63674e+006,+3.9482e+006,+1.64682e+006,7,7,7
2000-07-11 08:15:00 MDT,+3.94878e+006,+1.64367e+006,+3.905e+006,+1.63262e+006,+3.95688e+006,+1.64806e+006,7,7,7
2000-07-11 08:20:00 MDT,+3.94218e+006,+1.6557e+006,+3.9462e+006,+1.64867e+006,+3.90117e+006,+1.65775e+006,7,7,7
2000-07-11 08:25:00 MDT,+4.00481e+006,+1.65879e+006,+3.93858e+006,+1.64643e+006,+4.00134e+006,+1.66172e+006,7,7,7
2000-07-11 08:30:00 MDT,+3.90446e+006,+1.65446e+006,+3.90513e+006,+1.6461e+006,+3.92523e+006,+1.65959e+006,7,7,7
2000-07-11 08:35:00 MDT,+3.93571e+006,+1.66732e+006,+3.89951e+006,+1.65747e+006,+3.91203e+006,+1.6706e+006,7,7,7
2000-07-11 08:40:00 MDT,+3.94662e+006,+1.66768e+006,+3.92866e+006,+1.65806e+006,+3.94798e+006,+1.67189e+006,7,7,7
2000-07-11 08:45:00 MDT,+3.95723e+006,+1.66896e+006,+3.88389e+006,+1.656e+006,+3.9415e+006,+1.67129e+006,7,7,7
2000-07-11 08:50:00 MDT,+3.93015e+006,+1.67272e+006,+3.91601e+006,+1.66343e+006,+3.93593e+006,+1.67681e+006,7,7,7
2000-07-11 08:55:00 MDT,+3.8999e+006,+1.67126e+006,+3.89538e+006,+1.66299e+006,+3.93566e+006,+1.67752e+006,7,7,7
2000-07-11 09:00:00 MDT,+4.00493e+006,+1.67594e+006,+3.94292e+006,+1.66433e+006,+3.96264e+006,+1.67709e+006,7,7,7
2000-07-11 09:05:00 MDT,+3.97275e+006,+1.68925e+006,+3.98091e+006,+1.68165e+006,+3.99806e+006,+1.69403e+006,7,7,7
2000-07-11 09:10:00 MDT,+4.02993e+006,+1.6909e+006,+4.02371e+006,+1.68296e+006,+4.05175e+006,+1.69556e+006,7,7,7
2000-07-11 09:15:00 MDT,+3.99149e+006,+1.68881e+006,+4.02352e+006,+1.68353e+006,+4.02687e+006,+1.6956e+006,7,7,7
2000-07-11 09:20:00 MDT,+4.0362e+006,+1.69073e+006,+3.99807e+006,+1.68066e+006,+3.99596e+006,+1.69143e+006,7,7,7
2000-07-11 09:25:00 MDT,+3.99571e+006,+1.68968e+006,+3.93396e+006,+1.67787e+006,+4.00195e+006,+1.69266e+006,7,7,7
2000-07-11 09:30:00 MDT,+3.99181e+006,+1.68684e+006,+4.07347e+006,+1.68568e+006,+3.99224e+006,+1.691e+006,7,7,7
2000-07-11 09:35:00 MDT,+4.01957e+006,+1.68664e+006,+3.99748e+006,+1.678e+006,+4.00485e+006,+1.68969e+006,7,7,7
2000-07-11 09:40:00 MDT,+4.03063e+006,+1.68797e+006,+3.97434e+006,+1.67639e+006,+4.01316e+006,+1.69009e+006,7,7,7
2000-07-11 09:45:00 MDT,+3.96263e+006,+1.68592e+006,+3.91141e+006,+1.67459e+006,+3.93705e+006,+1.68706e+006,7,7,7
2000-07-11 09:50:00 MDT,+3.91095e+006,+1.67864e+006,+3.89905e+006,+1.67012e+006,+3.9539e+006,+1.6848e+006,7,7,7
2000-07-11 09:55:00 MDT,+3.99234e+006,+1.6823e+006,+3.94224e+006,+1.67115e+006,+3.96555e+006,+1.68361e+006,7,7,7
2000-07-11 10:00:00 MDT,+3.96534e+006,+1.68192e+006,+3.89604e+006,+1.66897e+006,+3.97974e+006,+1.68529e+006,7,7,7
2000-07-11 10:05:00 MDT,+3.94067e+006,+1.67671e+006,+3.90328e+006,+1.66677e+006,+3.92432e+006,+1.67845e+006,7,7,7
2000-07-11 10:10:00 MDT,+3.9326e+006,+1.67671e+006,+3.89061e+006,+1.66625e+006,+3.92228e+006,+1.67819e+006,7,7,7
2000-07-11 10:15:00 MDT,+3.95693e+006,+1.67668e+006,+3.94998e+006,+1.66877e+006,+3.93414e+006,+1.67847e+006,7,7,7
2000-07-11 10:20:00 MDT,+3.97078e+006,+1.66849e+006,+3.87609e+006,+1.65454e+006,+3.95097e+006,+1.67011e+006,7,7,7
2000-07-11 10:25:00 MDT,+3.92479e+006,+1.6658e+006,+3.90241e+006,+1.65682e+006,+3.92566e+006,+1.6684e+006,7,7,7
2000-07-11 10:30:00 MDT,+3.90779e+006,+1.66471e+006,+3.90938e+006,+1.65693e+006,+3.93399e+006,+1.66946e+006,7,7,7
2000-07-11 10:35:00 MDT,+3.93665e+006,+1.65822e+006,+3.90601e+006,+1.64953e+006,+3.85382e+006,+1.65609e+006,7,7,7
2000-07-11 10:40:00 MDT,+3.94749e+006,+1.65858e+006,+3.87019e+006,+1.64536e+006,+3.96979e+006,+1.66254e+006,7,7,7
2000-07-11 10:45:00 MDT,+3.9397e+006,+1.65852e+006,+3.88242e+006,+1.64747e+006,+3.9097e+006,+1.65936e+006,7,7,7
2000-07-11 10:50:00 MDT,+3.89923e+006,+1.64741e+006,+3.89756e+006,+1.63993e+006,+3.89301e+006,+1.65004e+006,7,7,7
2000-07-11 10:55:00 MDT,+3.92701e+006,+1.65025e+006,+3.84597e+006,+1.63727e+006,+3.88098e+006,+1.64938e+006,7,7,7
2000-07-11 11:00:00 MDT,+3.96571e+006,+1.65061e+006,+3.90757e+006,+1.63944e+006,+3.93937e+006,+1.65156e+006,7,7,7
2000-07-11 11:05:00 MDT,+3.91522e+006,+1.6406e+006,+3.84705e+006,+1.62884e+006,+3.90047e+006,+1.64189e+006,7,7,7
2000-07-11 11:10:00 MDT,+3.90858e+006,+1.63974e+006,+3.87538e+006,+1.63056e+006,+3.86633e+006,+1.64037e+006,7,7,7
2000-07-11 11:15:00 MDT,+4.01629e+006,+1.64477e+006,+3.92634e+006,+1.63102e+006,+3.98314e+006,+1.64387e+006,7,7,7
2000-07-11 11:20:00 MDT,+4.02546e+006,+1.63879e+006,+3.901e+006,+1.62259e+006,+3.94341e+006,+1.63447e+006,7,7,7
2000-07-11 11:25:00 MDT,+3.9818e+006,+1.63584e+006,+3.92061e+006,+1.62392e+006,+3.95986e+006,+1.63638e+006,7,7,7
2000-07-11 11:30:00 MDT,+4.00182e+006,+1.63636e+006,+3.94057e+006,+1.62489e+006,+3.96844e+006,+1.63638e+006,7,7,7
2000-07-11 11:35:00 MDT,+3.98165e+006,+1.62713e+006,+3.91925e+006,+1.61524e+006,+3.96731e+006,+1.62808e+006,7,7,7
2000-07-11 11:40:00 MDT,+3.97726e+006,+1.62678e+006,+3.94137e+006,+1.61678e+006,+3.94414e+006,+1.6266e+006,7,7,7
2000-07-11 11:45:00 MDT,+3.99326e+006,+1.62788e+006,+3.91731e+006,+1.61543e+006,+3.94587e+006,+1.62692e+006,7,7,7
2000-07-11 11:50:00 MDT,+3.99068e+006,+1.61872e+006,+3.92532e+006,+1.60662e+006,+3.9785e+006,+1.62012e+006,7,7,7
2000-07-11 11:55:00 MDT,+3.93151e+006,+1.61661e+006,+3.89717e+006,+1.60654e+006,+3.92112e+006,+1.61799e+006,7,7,7
2000-07-11 12:00:00 MDT,+3.96246e+006,+1.61847e+006,+3.8759e+006,+1.60459e+006,+3.94991e+006,+1.61887e+006,7,7,7
2000-07-11 12:05:00 MDT,+3.99392e+006,+1.61189e+006,+3.91974e+006,+1.59945e+006,+3.95299e+006,+1.61094e+006,7,7,7
2000-07-11 12:10:00 MDT,+3.94194e+006,+1.60924e+006,+3.90916e+006,+1.59937e+006,+3.9472e+006,+1.61189e+006,7,7,7
2000-07-11 12:15:00 MDT,+3.96935e+006,+1.61182e+006,+3.86662e+006,+1.59689e+006,+3.94527e+006,+1.61122e+006,7,7,7
2000-07-11 12:20:00 MDT,+4.08886e+006,+1.60567e+006,+4.05222e+006,+1.59637e+006,+4.03238e+006,+1.60424e+006,7,7,7
2000-07-11 12:25:00 MDT,+4.08448e+006,+1.60479e+006,+4.06858e+006,+1.59674e+006,+4.07217e+006,+1.60667e+006,7,7,7
2000-07-11 12:30:00 MDT,+4.08462e+006,+1.60473e+006,+4.07953e+006,+1.59799e+006,+4.05363e+006,+1.60529e+006,7,7,7
2000-07-11 12:35:00 MDT,+4.09836e+006,+1.59941e+006,+4.03774e+006,+1.58842e+006,+4.03492e+006,+1.59726e+006,7,7,7
2000-07-11 12:40:00 MDT,+4.08206e+006,+1.59847e+006,+4.03003e+006,+1.58768e+006,+4.06008e+006,+1.59899e+006,7,7,7
2000-07-11 12:45:00 MDT,+4.09107e+006,+1.59805e+006,+4.0647e+006,+1.58923e+006,+4.08242e+006,+1.59977e+006,7,7,7
