# file...... feeder_5_power.csv
# date...... Sat Sep 26 23:35:38 2009
# user...... glduser
# host...... (null)
# target.... regulator 12401
# trigger... (none)
# interval.. 300
# limit..... 312
# timestamp,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,tap_A,tap_B,tap_C
2000-07-11 03:00:00 MDT,+3.31046e+006,+1.42665e+006,+3.2886e+006,+1.41841e+006,+3.3341e+006,+1.43581e+006,7,7,7
2000-07-11 03:05:00 MDT,+3.35255e+006,+1.42811e+006,+3.30377e+006,+1.41915e+006,+3.33677e+006,+1.4348e+006,7,7,7
2000-07-11 03:10:00 MDT,+3.37952e+006,+1.42842e+006,+3.3568e+006,+1.42074e+006,+3.35145e+006,+1.43503e+006,7,7,7
2000-07-11 03:15:00 MDT,+3.34619e+006,+1.428e+006,+3.29978e+006,+1.41906e+006,+3.32074e+006,+1.43418e+006,7,7,7
2000-07-11 03:20:00 MDT,+3.35218e+006,+1.43286e+006,+3.26995e+006,+1.42148e+006,+3.34651e+006,+1.43976e+006,7,7,7
2000-07-11 03:25:00 MDT,+3.32924e+006,+1.43111e+006,+3.30369e+006,+1.42235e+006,+3.39291e+006,+1.44242e+006,7,7,7
2000-07-11 03:30:00 MDT,+3.40363e+006,+1.43475e+006,+3.30839e+006,+1.42306e+006,+3.34623e+006,+1.43888e+006,7,7,7
2000-07-11 03:35:00 MDT,+3.37903e+006,+1.43884e+006,+3.34981e+006,+1.43114e+006,+3.33288e+006,+1.444e+006,7,7,7
2000-07-11 03:40:00 MDT,+3.35421e+006,+1.4379e+006,+3.3047e+006,+1.42856e+006,+3.35913e+006,+1.44606e+006,7,7,7
2000-07-11 03:45:00 MDT,+3.36381e+006,+1.4381e+006,+3.34147e+006,+1.42991e+006,+3.39345e+006,+1.44755e+006,7,7,7
2000-07-11 03:50:00 MDT,+3.41995e+006,+1.44556e+006,+3.36358e+006,+1.43586e+006,+3.41545e+006,+1.45328e+006,7,7,7
2000-07-11 03:55:00 MDT,+3.43515e+006,+1.44606e+006,+3.39946e+006,+1.43783e+006,+3.39744e+006,+1.45203e+006,7,7,7
2000-07-11 04:00:00 MDT,+3.41323e+006,+1.44551e+006,+3.3597e+006,+1.4356e+006,+3.42323e+006,+1.45371e+006,7,7,7
2000-07-11 04:05:00 MDT,+3.41328e+006,+1.45163e+006,+3.39656e+006,+1.44357e+006,+3.41798e+006,+1.46022e+006,7,7,7
2000-07-11 04:10:00 MDT,+3.45206e+006,+1.45266e+006,+3.41106e+006,+1.44358e+006,+3.44116e+006,+1.46058e+006,7,7,7
2000-07-11 04:15:00 MDT,+3.45764e+006,+1.45428e+006,+3.37686e+006,+1.44263e+006,+3.39934e+006,+1.45869e+006,7,7,7
2000-07-11 04:20:00 MDT,+3.43193e+006,+1.46607e+006,+3.43129e+006,+1.4586e+006,+3.48143e+006,+1.47713e+006,7,7,7
2000-07-11 04:25:00 MDT,+3.49558e+006,+1.4695e+006,+3.41343e+006,+1.45868e+006,+3.41696e+006,+1.47301e+006,7,7,7
2000-07-11 04:30:00 MDT,+3.3787e+006,+1.46526e+006,+3.34342e+006,+1.45645e+006,+3.38114e+006,+1.47338e+006,7,7,7
2000-07-11 04:35:00 MDT,+3.42897e+006,+1.47947e+006,+3.40434e+006,+1.47162e+006,+3.42424e+006,+1.48743e+006,7,7,7
2000-07-11 04:40:00 MDT,+3.56701e+006,+1.48375e+006,+3.50359e+006,+1.47331e+006,+3.55597e+006,+1.49129e+006,7,7,7
2000-07-11 04:45:00 MDT,+3.55059e+006,+1.48351e+006,+3.50456e+006,+1.47474e+006,+3.48994e+006,+1.48812e+006,7,7,7
2000-07-11 04:50:00 MDT,+3.49016e+006,+1.49594e+006,+3.43472e+006,+1.48632e+006,+3.46593e+006,+1.50271e+006,7,7,7
2000-07-11 04:55:00 MDT,+3.51812e+006,+1.49599e+006,+3.4895e+006,+1.48759e+006,+3.53937e+006,+1.50602e+006,7,7,7
2000-07-11 05:00:00 MDT,+3.61162e+006,+1.50031e+006,+3.5391e+006,+1.48863e+006,+3.58326e+006,+1.5057e+006,7,7,7
2000-07-11 05:05:00 MDT,+3.65687e+006,+1.51402e+006,+3.605e+006,+1.50425e+006,+3.64239e+006,+1.52153e+006,7,7,7
2000-07-11 05:10:00 MDT,+3.65139e+006,+1.51403e+006,+3.60239e+006,+1.50459e+006,+3.61492e+006,+1.52023e+006,7,7,7
2000-07-11 05:15:00 MDT,+3.66585e+006,+1.51455e+006,+3.61609e+006,+1.50487e+006,+3.63463e+006,+1.52093e+006,7,7,7
2000-07-11 05:20:00 MDT,+3.60206e+006,+1.47802e+006,+3.55245e+006,+1.46836e+006,+3.5876e+006,+1.48517e+006,7,7,7
2000-07-11 05:25:00 MDT,+3.52135e+006,+1.47665e+006,+3.43575e+006,+1.46462e+006,+3.48632e+006,+1.48239e+006,7,7,7
2000-07-11 05:30:00 MDT,+3.43995e+006,+1.47299e+006,+3.42379e+006,+1.46522e+006,+3.44603e+006,+1.48156e+006,7,7,7
2000-07-11 05:35:00 MDT,+3.42619e+006,+1.44022e+006,+3.37928e+006,+1.43055e+006,+3.40716e+006,+1.44711e+006,7,7,7
2000-07-11 05:40:00 MDT,+3.41494e+006,+1.43939e+006,+3.37938e+006,+1.42991e+006,+3.44868e+006,+1.4492e+006,7,7,7
2000-07-11 05:45:00 MDT,+3.46248e+006,+1.44122e+006,+3.4064e+006,+1.43171e+006,+3.41902e+006,+1.44676e+006,7,7,7
2000-07-11 05:50:00 MDT,+3.40536e+006,+1.42666e+006,+3.35777e+006,+1.41682e+006,+3.40043e+006,+1.4341e+006,7,7,7
2000-07-11 05:55:00 MDT,+3.41761e+006,+1.42611e+006,+3.40018e+006,+1.41902e+006,+3.38679e+006,+1.43303e+006,7,7,7
2000-07-11 06:00:00 MDT,+3.4482e+006,+1.42844e+006,+3.36297e+006,+1.41624e+006,+3.42638e+006,+1.43471e+006,7,7,7
2000-07-11 06:05:00 MDT,+3.63776e+006,+1.45574e+006,+3.5349e+006,+1.44315e+006,+3.5715e+006,+1.45921e+006,7,7,7
2000-07-11 06:10:00 MDT,+3.65159e+006,+1.45548e+006,+3.56692e+006,+1.44393e+006,+3.61534e+006,+1.46104e+006,7,7,7
2000-07-11 06:15:00 MDT,+3.62808e+006,+1.45439e+006,+3.58504e+006,+1.44559e+006,+3.58376e+006,+1.45958e+006,7,7,7
2000-07-11 06:20:00 MDT,+3.66827e+006,+1.48062e+006,+3.66028e+006,+1.47363e+006,+3.6599e+006,+1.48856e+006,7,7,7
2000-07-11 06:25:00 MDT,+3.72033e+006,+1.48367e+006,+3.64477e+006,+1.47231e+006,+3.6682e+006,+1.4881e+006,7,7,7
2000-07-11 06:30:00 MDT,+3.70887e+006,+1.48363e+006,+3.62781e+006,+1.47157e+006,+3.66217e+006,+1.48818e+006,7,7,7
2000-07-11 06:35:00 MDT,+3.753e+006,+1.50965e+006,+3.70309e+006,+1.50004e+006,+3.73419e+006,+1.51666e+006,7,7,7
2000-07-11 06:40:00 MDT,+3.82169e+006,+1.51296e+006,+3.74835e+006,+1.50128e+006,+3.76673e+006,+1.51694e+006,7,7,7
2000-07-11 06:45:00 MDT,+3.79873e+006,+1.51163e+006,+3.75508e+006,+1.50247e+006,+3.73197e+006,+1.51554e+006,7,7,7
2000-07-11 06:50:00 MDT,+3.85753e+006,+1.53733e+006,+3.81604e+006,+1.52808e+006,+3.83813e+006,+1.54442e+006,7,7,7
2000-07-11 06:55:00 MDT,+3.87688e+006,+1.53836e+006,+3.83433e+006,+1.52936e+006,+3.81594e+006,+1.54268e+006,7,7,7
2000-07-11 07:00:00 MDT,+3.87717e+006,+1.52383e+006,+3.79039e+006,+1.52647e+006,+3.81416e+006,+1.54319e+006,8,7,7
2000-07-11 07:05:00 MDT,+3.87436e+006,+1.54718e+006,+3.88463e+006,+1.55595e+006,+3.89701e+006,+1.57305e+006,8,7,7
2000-07-11 07:10:00 MDT,+3.93195e+006,+1.55015e+006,+3.88388e+006,+1.55678e+006,+3.85898e+006,+1.55398e+006,8,7,8
2000-07-11 07:15:00 MDT,+3.92212e+006,+1.54977e+006,+3.85959e+006,+1.55523e+006,+3.86827e+006,+1.55504e+006,8,7,8
2000-07-11 07:20:00 MDT,+3.91723e+006,+1.57201e+006,+3.88354e+006,+1.56239e+006,+3.92516e+006,+1.58076e+006,8,8,8
2000-07-11 07:25:00 MDT,+3.9208e+006,+1.57313e+006,+3.85417e+006,+1.56142e+006,+3.89298e+006,+1.57904e+006,8,8,8
2000-07-11 07:30:00 MDT,+3.89288e+006,+1.57175e+006,+3.82849e+006,+1.56101e+006,+3.85705e+006,+1.57784e+006,8,8,8
2000-07-11 07:35:00 MDT,+3.9477e+006,+1.5948e+006,+3.89053e+006,+1.58425e+006,+3.92884e+006,+1.60158e+006,8,8,8
2000-07-11 07:40:00 MDT,+3.95738e+006,+1.5962e+006,+3.86505e+006,+1.58342e+006,+3.89769e+006,+1.6001e+006,8,8,8
2000-07-11 07:45:00 MDT,+3.94592e+006,+1.59572e+006,+3.84238e+006,+1.58206e+006,+3.90814e+006,+1.60075e+006,8,8,8
2000-07-11 07:50:00 MDT,+3.98315e+006,+1.6185e+006,+3.87503e+006,+1.60485e+006,+3.9182e+006,+1.62223e+006,8,8,8
2000-07-11 07:55:00 MDT,+3.98326e+006,+1.61789e+006,+3.92568e+006,+1.60731e+006,+3.91972e+006,+1.62187e+006,8,8,8
2000-07-11 08:00:00 MDT,+4.00283e+006,+1.61837e+006,+3.93223e+006,+1.60801e+006,+3.93461e+006,+1.62223e+006,8,8,8
2000-07-11 08:05:00 MDT,+3.89052e+006,+1.64023e+006,+3.82648e+006,+1.62876e+006,+3.87894e+006,+1.64804e+006,8,8,8
2000-07-11 08:10:00 MDT,+4.02388e+006,+1.64459e+006,+3.9567e+006,+1.63344e+006,+4.00242e+006,+1.65174e+006,8,8,8
2000-07-11 08:15:00 MDT,+4.02987e+006,+1.6466e+006,+3.89228e+006,+1.62985e+006,+3.95939e+006,+1.64954e+006,8,8,8
2000-07-11 08:20:00 MDT,+3.94327e+006,+1.65342e+006,+3.94628e+006,+1.64661e+006,+3.95044e+006,+1.66334e+006,8,8,8
2000-07-11 08:25:00 MDT,+3.99776e+006,+1.6573e+006,+3.89879e+006,+1.64424e+006,+3.93993e+006,+1.66203e+006,8,8,8
2000-07-11 08:30:00 MDT,+3.92872e+006,+1.65348e+006,+3.8873e+006,+1.64445e+006,+3.91427e+006,+1.66219e+006,8,8,8
2000-07-11 08:35:00 MDT,+3.95437e+006,+1.66657e+006,+3.88257e+006,+1.65481e+006,+3.93232e+006,+1.67385e+006,8,8,8
2000-07-11 08:40:00 MDT,+3.9824e+006,+1.66763e+006,+3.90704e+006,+1.65588e+006,+3.93334e+006,+1.67328e+006,8,8,8
2000-07-11 08:45:00 MDT,+3.94695e+006,+1.6659e+006,+3.91105e+006,+1.6563e+006,+3.94424e+006,+1.67446e+006,8,8,8
2000-07-11 08:50:00 MDT,+3.91991e+006,+1.67115e+006,+3.84132e+006,+1.65879e+006,+3.93702e+006,+1.68075e+006,8,8,8
2000-07-11 08:55:00 MDT,+3.95503e+006,+1.6723e+006,+3.91014e+006,+1.66207e+006,+3.91477e+006,+1.67839e+006,8,8,8
2000-07-11 09:00:00 MDT,+4.00389e+006,+1.67428e+006,+3.92159e+006,+1.66213e+006,+3.94742e+006,+1.67968e+006,8,8,8
2000-07-11 09:05:00 MDT,+4.04015e+006,+1.69178e+006,+3.91993e+006,+1.67766e+006,+3.96007e+006,+1.6949e+006,8,8,8
2000-07-11 09:10:00 MDT,+4.07402e+006,+1.69238e+006,+3.98909e+006,+1.67969e+006,+4.04191e+006,+1.69847e+006,8,8,8
2000-07-11 09:15:00 MDT,+4.11507e+006,+1.69474e+006,+4.00301e+006,+1.68076e+006,+4.00926e+006,+1.6957e+006,8,8,8
2000-07-11 09:20:00 MDT,+4.06055e+006,+1.69016e+006,+3.98053e+006,+1.67773e+006,+4.02965e+006,+1.69675e+006,8,8,8
2000-07-11 09:25:00 MDT,+3.98262e+006,+1.6875e+006,+3.91181e+006,+1.67647e+006,+3.94567e+006,+1.69418e+006,8,8,8
2000-07-11 09:30:00 MDT,+4.01787e+006,+1.68651e+006,+4.05119e+006,+1.68216e+006,+4.03105e+006,+1.69695e+006,8,8,8
2000-07-11 09:35:00 MDT,+4.05716e+006,+1.68703e+006,+3.9977e+006,+1.67631e+006,+4.01526e+006,+1.69303e+006,8,8,8
2000-07-11 09:40:00 MDT,+4.02988e+006,+1.68731e+006,+3.91331e+006,+1.67294e+006,+3.95264e+006,+1.69078e+006,8,8,8
2000-07-11 09:45:00 MDT,+3.9767e+006,+1.68602e+006,+3.85567e+006,+1.67021e+006,+3.94007e+006,+1.69086e+006,8,8,8
2000-07-11 09:50:00 MDT,+3.95234e+006,+1.6787e+006,+3.90496e+006,+1.67002e+006,+3.90003e+006,+1.68486e+006,8,8,8
2000-07-11 09:55:00 MDT,+3.99017e+006,+1.68072e+006,+3.92116e+006,+1.66936e+006,+3.95042e+006,+1.68681e+006,8,8,8
2000-07-11 10:00:00 MDT,+3.97074e+006,+1.68028e+006,+3.90312e+006,+1.66786e+006,+3.96632e+006,+1.68816e+006,8,8,8
2000-07-11 10:05:00 MDT,+3.95399e+006,+1.67557e+006,+3.90326e+006,+1.66587e+006,+3.90637e+006,+1.6811e+006,8,8,8
2000-07-11 10:10:00 MDT,+3.93891e+006,+1.67472e+006,+3.87571e+006,+1.66439e+006,+3.9117e+006,+1.68208e+006,8,8,8
2000-07-11 10:15:00 MDT,+3.98324e+006,+1.67739e+006,+3.90288e+006,+1.66518e+006,+3.91563e+006,+1.68106e+006,8,8,8
2000-07-11 10:20:00 MDT,+3.9735e+006,+1.66654e+006,+3.89298e+006,+1.65343e+006,+3.9779e+006,+1.67497e+006,8,8,8
2000-07-11 10:25:00 MDT,+3.97015e+006,+1.6665e+006,+3.888e+006,+1.65506e+006,+3.89988e+006,+1.67033e+006,8,8,8
2000-07-11 10:30:00 MDT,+3.96523e+006,+1.66633e+006,+3.88547e+006,+1.65494e+006,+3.89883e+006,+1.67074e+006,8,8,8
2000-07-11 10:35:00 MDT,+3.95069e+006,+1.65776e+006,+3.87372e+006,+1.64554e+006,+3.89112e+006,+1.66196e+006,8,8,8
2000-07-11 10:40:00 MDT,+3.92722e+006,+1.65525e+006,+3.88177e+006,+1.64549e+006,+3.94499e+006,+1.66558e+006,8,8,8
2000-07-11 10:45:00 MDT,+3.94865e+006,+1.6565e+006,+3.92406e+006,+1.64893e+006,+3.87731e+006,+1.66064e+006,8,8,8
2000-07-11 10:50:00 MDT,+3.92423e+006,+1.64776e+006,+3.8517e+006,+1.63642e+006,+3.87904e+006,+1.65317e+006,8,8,8
2000-07-11 10:55:00 MDT,+3.95603e+006,+1.64918e+006,+3.88483e+006,+1.63793e+006,+3.87369e+006,+1.65211e+006,8,8,8
2000-07-11 11:00:00 MDT,+3.95067e+006,+1.64905e+006,+3.85215e+006,+1.6351e+006,+3.93722e+006,+1.65598e+006,8,8,8
2000-07-11 11:05:00 MDT,+3.9523e+006,+1.6398e+006,+3.89185e+006,+1.6295e+006,+3.90011e+006,+1.64492e+006,8,8,8
2000-07-11 11:10:00 MDT,+3.90534e+006,+1.63821e+006,+3.84219e+006,+1.6271e+006,+3.89451e+006,+1.64585e+006,8,8,8
2000-07-11 11:15:00 MDT,+4.01719e+006,+1.64287e+006,+3.93991e+006,+1.63111e+006,+3.92515e+006,+1.64509e+006,8,8,8
2000-07-11 11:20:00 MDT,+3.95632e+006,+1.63215e+006,+3.92988e+006,+1.6233e+006,+3.95849e+006,+1.64102e+006,8,8,8
2000-07-11 11:25:00 MDT,+4.0075e+006,+1.63557e+006,+3.90998e+006,+1.62222e+006,+3.92808e+006,+1.63819e+006,8,8,8
2000-07-11 11:30:00 MDT,+4.00885e+006,+1.63528e+006,+3.93961e+006,+1.62372e+006,+3.93309e+006,+1.63845e+006,8,8,8
2000-07-11 11:35:00 MDT,+3.97575e+006,+1.62511e+006,+3.9093e+006,+1.61418e+006,+3.90365e+006,+1.6291e+006,8,8,8
2000-07-11 11:40:00 MDT,+3.99263e+006,+1.62589e+006,+3.91758e+006,+1.6145e+006,+3.92066e+006,+1.62975e+006,8,8,8
2000-07-11 11:45:00 MDT,+3.97993e+006,+1.62486e+006,+3.93149e+006,+1.61505e+006,+3.93784e+006,+1.6306e+006,8,8,8
2000-07-11 11:50:00 MDT,+3.977e+006,+1.61709e+006,+3.90409e+006,+1.60509e+006,+3.92178e+006,+1.62133e+006,8,8,8
2000-07-11 11:55:00 MDT,+3.93989e+006,+1.61481e+006,+3.88777e+006,+1.60487e+006,+3.89509e+006,+1.62091e+006,8,8,8
2000-07-11 12:00:00 MDT,+3.97503e+006,+1.61656e+006,+3.90296e+006,+1.60486e+006,+3.92758e+006,+1.62195e+006,8,8,8
2000-07-11 12:05:00 MDT,+3.94204e+006,+1.60785e+006,+3.89468e+006,+1.59793e+006,+3.9003e+006,+1.61368e+006,8,8,8
2000-07-11 12:10:00 MDT,+3.95735e+006,+1.6085e+006,+3.89226e+006,+1.59719e+006,+3.92438e+006,+1.61458e+006,8,8,8
2000-07-11 12:15:00 MDT,+3.96028e+006,+1.60804e+006,+3.91183e+006,+1.59854e+006,+3.908e+006,+1.61382e+006,8,8,8
2000-07-11 12:20:00 MDT,+4.09704e+006,+1.60488e+006,+4.02588e+006,+1.59345e+006,+4.03771e+006,+1.6091e+006,8,8,8
2000-07-11 12:25:00 MDT,+4.1016e+006,+1.60458e+006,+4.04783e+006,+1.59477e+006,+4.03608e+006,+1.60857e+006,8,8,8
2000-07-11 12:30:00 MDT,+4.10556e+006,+1.60467e+006,+4.05009e+006,+1.59502e+006,+4.02296e+006,+1.60812e+006,8,8,8
2000-07-11 12:35:00 MDT,+4.0911e+006,+1.59706e+006,+4.03804e+006,+1.58716e+006,+4.02812e+006,+1.60132e+006,8,8,8
2000-07-11 12:40:00 MDT,+4.09204e+006,+1.59772e+006,+4.00979e+006,+1.58557e+006,+4.02956e+006,+1.60171e+006,8,8,8
2000-07-11 12:45:00 MDT,+4.08463e+006,+1.59726e+006,+4.01671e+006,+1.58598e+006,+4.02742e+006,+1.60162e+006,8,8,8
