# file...... line_trans_node_2_to_trans_node_3_at_inter_power.csv
# date...... Sat Sep 26 23:35:38 2009
# user...... glduser
# host...... (null)
# target.... overhead_line 33938
# trigger... (none)
# interval.. 60
# limit..... 2880
# timestamp,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_out_A.real,power_out_A.imag,power_out_B.real,power_out_B.imag,power_out_C.real,power_out_C.imag
2000-07-10 22:01:00 MDT,+9.32149e+006,+4.98605e+006,+9.34476e+006,+4.94447e+006,+9.37205e+006,+4.9832e+006,+9.31734e+006,+4.97252e+006,+9.34205e+006,+4.93009e+006,+9.36642e+006,+4.96872e+006
2000-07-10 22:02:00 MDT,+9.40339e+006,+4.99404e+006,+9.42779e+006,+4.94132e+006,+9.46421e+006,+4.98639e+006,+9.39918e+006,+4.98031e+006,+9.42504e+006,+4.92674e+006,+9.45849e+006,+4.97168e+006
2000-07-10 22:03:00 MDT,+9.36496e+006,+4.98794e+006,+9.39695e+006,+4.94115e+006,+9.42452e+006,+4.99003e+006,+9.36077e+006,+4.9743e+006,+9.39421e+006,+4.92666e+006,+9.41884e+006,+4.97541e+006
2000-07-10 22:04:00 MDT,+9.30177e+006,+4.98463e+006,+9.34435e+006,+4.93522e+006,+9.36881e+006,+4.9944e+006,+9.29763e+006,+4.97114e+006,+9.34164e+006,+4.92086e+006,+9.36318e+006,+4.9799e+006
2000-07-10 22:05:00 MDT,+9.20868e+006,+4.9728e+006,+9.25169e+006,+4.94093e+006,+9.2607e+006,+4.99192e+006,+9.20461e+006,+4.95954e+006,+9.24902e+006,+4.92678e+006,+9.25516e+006,+4.97769e+006
2000-07-10 22:06:00 MDT,+9.08519e+006,+4.95934e+006,+9.14164e+006,+4.9396e+006,+9.13312e+006,+4.99638e+006,+9.08121e+006,+4.94636e+006,+9.13902e+006,+4.92572e+006,+9.1277e+006,+4.98244e+006
2000-07-10 22:07:00 MDT,+8.98055e+006,+4.05591e+006,+9.03352e+006,+4.0443e+006,+9.01927e+006,+4.09435e+006,+8.97695e+006,+4.04416e+006,+9.03114e+006,+4.03172e+006,+9.01437e+006,+4.08175e+006
2000-07-10 22:08:00 MDT,+8.92569e+006,+4.07129e+006,+8.9623e+006,+4.03459e+006,+8.97785e+006,+4.08294e+006,+8.92211e+006,+4.05965e+006,+8.95996e+006,+4.02218e+006,+8.97299e+006,+4.07046e+006
2000-07-10 22:09:00 MDT,+8.92263e+006,+4.07151e+006,+8.96477e+006,+4.03138e+006,+8.98063e+006,+4.08622e+006,+8.91906e+006,+4.05988e+006,+8.96242e+006,+4.01897e+006,+8.97577e+006,+4.07372e+006
2000-07-10 22:10:00 MDT,+8.94809e+006,+4.07337e+006,+8.98317e+006,+4.03501e+006,+9.00118e+006,+4.08276e+006,+8.9445e+006,+4.06168e+006,+8.98082e+006,+4.02256e+006,+8.9963e+006,+4.07022e+006
2000-07-10 22:11:00 MDT,+8.94935e+006,+4.05592e+006,+8.99377e+006,+4.01953e+006,+9.00555e+006,+4.07417e+006,+8.94577e+006,+4.04424e+006,+8.99141e+006,+4.00706e+006,+9.00068e+006,+4.06163e+006
2000-07-10 22:12:00 MDT,+8.97019e+006,+4.05048e+006,+9.01642e+006,+4.02465e+006,+9.01803e+006,+4.07589e+006,+8.96659e+006,+4.03876e+006,+9.01406e+006,+4.01212e+006,+9.01314e+006,+4.06332e+006
2000-07-10 22:13:00 MDT,+8.97425e+006,+4.04867e+006,+9.03769e+006,+4.01768e+006,+9.03489e+006,+4.08615e+006,+8.97065e+006,+4.03695e+006,+9.03532e+006,+4.00511e+006,+9.02999e+006,+4.07352e+006
2000-07-10 22:14:00 MDT,+8.96657e+006,+4.04076e+006,+9.03835e+006,+4.02016e+006,+9.02232e+006,+4.09094e+006,+8.96298e+006,+4.02906e+006,+9.03597e+006,+4.00759e+006,+9.01742e+006,+4.07834e+006
2000-07-10 22:15:00 MDT,+8.97227e+006,+4.05831e+006,+9.01733e+006,+4.01796e+006,+9.03225e+006,+4.07534e+006,+8.96867e+006,+4.04658e+006,+9.01497e+006,+4.00544e+006,+9.02735e+006,+4.06273e+006
2000-07-10 22:16:00 MDT,+8.8484e+006,+3.98624e+006,+8.89707e+006,+3.94e+006,+8.91495e+006,+4.00348e+006,+8.84491e+006,+3.97485e+006,+8.89478e+006,+3.92784e+006,+8.91019e+006,+3.99122e+006
2000-07-10 22:17:00 MDT,+8.86914e+006,+3.98396e+006,+8.9076e+006,+3.94912e+006,+8.92088e+006,+3.99804e+006,+8.86563e+006,+3.97253e+006,+8.9053e+006,+3.93693e+006,+8.91611e+006,+3.98578e+006
2000-07-10 22:18:00 MDT,+8.93783e+006,+3.99517e+006,+8.95381e+006,+3.95515e+006,+8.98304e+006,+3.98702e+006,+8.93427e+006,+3.98358e+006,+8.95149e+006,+3.94285e+006,+8.97822e+006,+3.97462e+006
2000-07-10 22:19:00 MDT,+8.99949e+006,+4.00497e+006,+9.00792e+006,+3.9538e+006,+9.05066e+006,+3.98484e+006,+8.99588e+006,+3.99323e+006,+9.00557e+006,+3.94137e+006,+9.04578e+006,+3.97229e+006
2000-07-10 22:20:00 MDT,+9.02689e+006,+4.00495e+006,+9.05003e+006,+3.94813e+006,+9.09009e+006,+3.99481e+006,+9.02327e+006,+3.99315e+006,+9.04767e+006,+3.93561e+006,+9.08517e+006,+3.98216e+006
2000-07-10 22:21:00 MDT,+9.03869e+006,+3.98805e+006,+9.07196e+006,+3.93219e+006,+9.10614e+006,+3.98697e+006,+9.03506e+006,+3.97625e+006,+9.06959e+006,+3.91963e+006,+9.10121e+006,+3.97428e+006
2000-07-10 22:22:00 MDT,+9.04748e+006,+3.99004e+006,+9.08158e+006,+3.93014e+006,+9.11872e+006,+3.98754e+006,+9.04385e+006,+3.97822e+006,+9.07921e+006,+3.91756e+006,+9.11378e+006,+3.97483e+006
