# file...... feeder_1_power.csv
# date...... Sat Sep 26 23:35:38 2009
# user...... glduser
# host...... (null)
# target.... regulator 35141
# trigger... (none)
# interval.. 300
# limit..... 312
# timestamp,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,tap_A,tap_B,tap_C
2000-07-11 02:25:00 MDT,+3.33663e+006,+1.44016e+006,+3.35207e+006,+1.44391e+006,+3.29502e+006,+1.43347e+006,6,6,6
2000-07-11 02:30:00 MDT,+3.3937e+006,+1.44247e+006,+3.3471e+006,+1.44314e+006,+3.30646e+006,+1.43324e+006,6,6,6
2000-07-11 02:35:00 MDT,+3.35938e+006,+1.44165e+006,+3.29766e+006,+1.44139e+006,+3.27793e+006,+1.43303e+006,6,6,6
2000-07-11 02:40:00 MDT,+3.35654e+006,+1.44077e+006,+3.33579e+006,+1.44292e+006,+3.30806e+006,+1.43431e+006,6,6,6
2000-07-11 02:45:00 MDT,+3.36749e+006,+1.44119e+006,+3.32961e+006,+1.44169e+006,+3.33559e+006,+1.4352e+006,6,6,6
2000-07-11 02:50:00 MDT,+3.33801e+006,+1.43953e+006,+3.35358e+006,+1.44413e+006,+3.28841e+006,+1.43348e+006,6,6,6
2000-07-11 02:55:00 MDT,+3.35818e+006,+1.44092e+006,+3.30959e+006,+1.44144e+006,+3.32017e+006,+1.43503e+006,6,6,6
2000-07-11 03:00:00 MDT,+3.35112e+006,+1.44022e+006,+3.35172e+006,+1.4439e+006,+3.31054e+006,+1.43426e+006,6,6,6
2000-07-11 03:05:00 MDT,+3.3651e+006,+1.44083e+006,+3.34464e+006,+1.44216e+006,+3.3613e+006,+1.43654e+006,6,6,6
2000-07-11 03:10:00 MDT,+3.39743e+006,+1.44135e+006,+3.39632e+006,+1.44508e+006,+3.33177e+006,+1.43397e+006,6,6,6
2000-07-11 03:15:00 MDT,+3.34568e+006,+1.43984e+006,+3.33195e+006,+1.44202e+006,+3.33275e+006,+1.43561e+006,6,6,6
2000-07-11 03:20:00 MDT,+3.38049e+006,+1.4456e+006,+3.36205e+006,+1.44819e+006,+3.31335e+006,+1.43762e+006,6,6,6
2000-07-11 03:25:00 MDT,+3.40204e+006,+1.44656e+006,+3.35775e+006,+1.44688e+006,+3.35522e+006,+1.43942e+006,6,6,6
2000-07-11 03:30:00 MDT,+3.38332e+006,+1.4448e+006,+3.40158e+006,+1.44979e+006,+3.34281e+006,+1.43893e+006,6,6,6
2000-07-11 03:35:00 MDT,+3.36528e+006,+1.45001e+006,+3.39681e+006,+1.45535e+006,+3.31283e+006,+1.44381e+006,6,6,6
2000-07-11 03:40:00 MDT,+3.42148e+006,+1.45339e+006,+3.36501e+006,+1.45352e+006,+3.32881e+006,+1.44353e+006,6,6,6
2000-07-11 03:45:00 MDT,+3.43181e+006,+1.45416e+006,+3.34051e+006,+1.45125e+006,+3.38494e+006,+1.44651e+006,6,6,6
2000-07-11 03:50:00 MDT,+3.42099e+006,+1.45762e+006,+3.43e+006,+1.4617e+006,+3.38675e+006,+1.45248e+006,6,6,6
2000-07-11 03:55:00 MDT,+3.43037e+006,+1.45772e+006,+3.46037e+006,+1.46217e+006,+3.4336e+006,+1.45439e+006,6,6,6
2000-07-11 04:00:00 MDT,+3.43778e+006,+1.45848e+006,+3.42172e+006,+1.46065e+006,+3.39794e+006,+1.45231e+006,6,6,6
2000-07-11 04:05:00 MDT,+3.4245e+006,+1.464e+006,+3.42492e+006,+1.46637e+006,+3.4462e+006,+1.46191e+006,6,6,6
2000-07-11 04:10:00 MDT,+3.41619e+006,+1.46351e+006,+3.42595e+006,+1.4664e+006,+3.44278e+006,+1.46228e+006,6,6,6
2000-07-11 04:15:00 MDT,+3.437e+006,+1.46576e+006,+3.37307e+006,+1.46351e+006,+3.4412e+006,+1.4621e+006,6,6,6
2000-07-11 04:20:00 MDT,+3.54996e+006,+1.48499e+006,+3.47232e+006,+1.48256e+006,+3.432e+006,+1.47338e+006,6,6,6
2000-07-11 04:25:00 MDT,+3.43112e+006,+1.47902e+006,+3.4101e+006,+1.4808e+006,+3.40633e+006,+1.47468e+006,6,6,6
2000-07-11 04:30:00 MDT,+3.43955e+006,+1.47967e+006,+3.39743e+006,+1.47983e+006,+3.42155e+006,+1.47535e+006,6,6,6
2000-07-11 04:35:00 MDT,+3.53772e+006,+1.4984e+006,+3.43721e+006,+1.49388e+006,+3.39955e+006,+1.48509e+006,6,6,6
2000-07-11 04:40:00 MDT,+3.55925e+006,+1.4954e+006,+3.54109e+006,+1.49689e+006,+3.5715e+006,+1.493e+006,6,6,6
2000-07-11 04:45:00 MDT,+3.50492e+006,+1.49483e+006,+3.46723e+006,+1.49517e+006,+3.47192e+006,+1.48891e+006,6,6,6
2000-07-11 04:50:00 MDT,+3.54985e+006,+1.51062e+006,+3.50917e+006,+1.5114e+006,+3.48964e+006,+1.5037e+006,6,6,6
2000-07-11 04:55:00 MDT,+3.57845e+006,+1.511e+006,+3.56378e+006,+1.51409e+006,+3.49497e+006,+1.503e+006,6,6,6
2000-07-11 05:00:00 MDT,+3.57076e+006,+1.51071e+006,+3.52964e+006,+1.49514e+006,+3.59786e+006,+1.50891e+006,6,7,6
2000-07-11 05:05:00 MDT,+3.61938e+006,+1.5106e+006,+3.59696e+006,+1.51103e+006,+3.62006e+006,+1.52194e+006,7,7,6
2000-07-11 05:10:00 MDT,+3.62136e+006,+1.51007e+006,+3.60557e+006,+1.51259e+006,+3.59364e+006,+1.50481e+006,7,7,7
2000-07-11 05:15:00 MDT,+3.63282e+006,+1.51027e+006,+3.61964e+006,+1.51311e+006,+3.59555e+006,+1.5054e+006,7,7,7
2000-07-11 05:20:00 MDT,+3.56594e+006,+1.47336e+006,+3.59214e+006,+1.479e+006,+3.52821e+006,+1.46819e+006,7,7,7
2000-07-11 05:25:00 MDT,+3.52542e+006,+1.47442e+006,+3.4563e+006,+1.47264e+006,+3.46211e+006,+1.46674e+006,7,7,7
2000-07-11 05:30:00 MDT,+3.43216e+006,+1.46945e+006,+3.46167e+006,+1.47463e+006,+3.43635e+006,+1.46672e+006,7,7,7
2000-07-11 05:35:00 MDT,+3.39134e+006,+1.43642e+006,+3.38492e+006,+1.43867e+006,+3.35737e+006,+1.43129e+006,7,7,7
2000-07-11 05:40:00 MDT,+3.41515e+006,+1.43684e+006,+3.40978e+006,+1.43846e+006,+3.42451e+006,+1.43371e+006,7,7,7
2000-07-11 05:45:00 MDT,+3.42793e+006,+1.4377e+006,+3.40568e+006,+1.43897e+006,+3.38969e+006,+1.43205e+006,7,7,7
2000-07-11 05:50:00 MDT,+3.37004e+006,+1.42364e+006,+3.31402e+006,+1.42241e+006,+3.36051e+006,+1.41884e+006,7,7,7
2000-07-11 05:55:00 MDT,+3.41635e+006,+1.42509e+006,+3.36689e+006,+1.42495e+006,+3.36684e+006,+1.41806e+006,7,7,7
2000-07-11 06:00:00 MDT,+3.44528e+006,+1.42518e+006,+3.43587e+006,+1.42737e+006,+3.41481e+006,+1.41963e+006,7,7,7
2000-07-11 06:05:00 MDT,+3.60778e+006,+1.45079e+006,+3.61774e+006,+1.45515e+006,+3.54511e+006,+1.44401e+006,7,7,7
2000-07-11 06:10:00 MDT,+3.60441e+006,+1.45054e+006,+3.61001e+006,+1.45376e+006,+3.60298e+006,+1.4471e+006,7,7,7
2000-07-11 06:15:00 MDT,+3.60069e+006,+1.45122e+006,+3.56311e+006,+1.45181e+006,+3.57146e+006,+1.4465e+006,7,7,7
2000-07-11 06:20:00 MDT,+3.60799e+006,+1.47512e+006,+3.62493e+006,+1.47905e+006,+3.66375e+006,+1.47629e+006,7,7,7
2000-07-11 06:25:00 MDT,+3.70718e+006,+1.4804e+006,+3.65219e+006,+1.48004e+006,+3.66027e+006,+1.47385e+006,7,7,7
2000-07-11 06:30:00 MDT,+3.65088e+006,+1.47712e+006,+3.66999e+006,+1.48263e+006,+3.62175e+006,+1.47255e+006,7,7,7
2000-07-11 06:35:00 MDT,+3.72412e+006,+1.50724e+006,+3.65339e+006,+1.505e+006,+3.7051e+006,+1.50157e+006,7,7,7
2000-07-11 06:40:00 MDT,+3.8358e+006,+1.51136e+006,+3.76243e+006,+1.5075e+006,+3.85645e+006,+1.50724e+006,7,7,7
2000-07-11 06:45:00 MDT,+3.80675e+006,+1.51056e+006,+3.74209e+006,+1.50879e+006,+3.75364e+006,+1.50174e+006,7,7,7
2000-07-11 06:50:00 MDT,+3.79758e+006,+1.53215e+006,+3.77044e+006,+1.53315e+006,+3.84405e+006,+1.53118e+006,7,7,7
2000-07-11 06:55:00 MDT,+3.93456e+006,+1.54148e+006,+3.78865e+006,+1.53363e+006,+3.83046e+006,+1.52774e+006,7,7,7
2000-07-11 07:00:00 MDT,+3.91712e+006,+1.53768e+006,+3.82893e+006,+1.53579e+006,+3.86009e+006,+1.52943e+006,7,7,7
2000-07-11 07:05:00 MDT,+3.89574e+006,+1.56109e+006,+3.87386e+006,+1.56268e+006,+3.90505e+006,+1.55855e+006,7,7,7
2000-07-11 07:10:00 MDT,+3.94941e+006,+1.56514e+006,+3.85962e+006,+1.56119e+006,+3.92295e+006,+1.5585e+006,7,7,7
2000-07-11 07:15:00 MDT,+3.97452e+006,+1.56751e+006,+3.83221e+006,+1.55993e+006,+3.89701e+006,+1.55716e+006,7,7,7
2000-07-11 07:20:00 MDT,+3.96864e+006,+1.58915e+006,+3.86067e+006,+1.58351e+006,+3.97028e+006,+1.58455e+006,7,7,7
2000-07-11 07:25:00 MDT,+3.95898e+006,+1.58927e+006,+3.84636e+006,+1.58291e+006,+3.91475e+006,+1.58034e+006,7,7,7
2000-07-11 07:30:00 MDT,+3.95693e+006,+1.59149e+006,+3.7473e+006,+1.57835e+006,+3.90624e+006,+1.58073e+006,7,7,7
2000-07-11 07:35:00 MDT,+3.93992e+006,+1.60929e+006,+3.84479e+006,+1.60486e+006,+3.96125e+006,+1.60484e+006,7,7,7
2000-07-11 07:40:00 MDT,+3.96435e+006,+1.60952e+006,+3.91881e+006,+1.60911e+006,+3.93933e+006,+1.6023e+006,7,7,7
2000-07-11 07:45:00 MDT,+3.91377e+006,+1.60768e+006,+3.86955e+006,+1.60629e+006,+3.93239e+006,+1.60436e+006,7,7,7
2000-07-11 07:50:00 MDT,+3.99282e+006,+1.63307e+006,+3.89873e+006,+1.6281e+006,+3.97581e+006,+1.62697e+006,7,7,7
2000-07-11 07:55:00 MDT,+3.99446e+006,+1.62973e+006,+4.03399e+006,+1.6374e+006,+3.9516e+006,+1.62404e+006,7,7,7
2000-07-11 08:00:00 MDT,+3.95798e+006,+1.62835e+006,+3.99311e+006,+1.63655e+006,+3.89614e+006,+1.62128e+006,7,7,7
2000-07-11 08:05:00 MDT,+3.92002e+006,+1.65508e+006,+3.83548e+006,+1.65264e+006,+3.8717e+006,+1.64862e+006,7,7,7
2000-07-11 08:10:00 MDT,+3.94612e+006,+1.65458e+006,+3.95082e+006,+1.65958e+006,+3.85789e+006,+1.64693e+006,7,7,7
2000-07-11 08:15:00 MDT,+3.98502e+006,+1.65642e+006,+3.96225e+006,+1.65639e+006,+4.00004e+006,+1.65433e+006,7,7,7
2000-07-11 08:20:00 MDT,+4.05783e+006,+1.67545e+006,+3.89907e+006,+1.66615e+006,+3.9931e+006,+1.66522e+006,7,7,7
2000-07-11 08:25:00 MDT,+3.98738e+006,+1.67195e+006,+3.86741e+006,+1.66637e+006,+3.89312e+006,+1.66157e+006,7,7,7
2000-07-11 08:30:00 MDT,+3.99662e+006,+1.67083e+006,+3.91641e+006,+1.66846e+006,+3.93258e+006,+1.66363e+006,7,7,7
2000-07-11 08:35:00 MDT,+3.96316e+006,+1.67985e+006,+3.91174e+006,+1.67884e+006,+3.97963e+006,+1.67832e+006,7,7,7
2000-07-11 08:40:00 MDT,+4.05333e+006,+1.68528e+006,+3.90881e+006,+1.67751e+006,+4.00122e+006,+1.67836e+006,7,7,7
2000-07-11 08:45:00 MDT,+3.99001e+006,+1.68146e+006,+3.9478e+006,+1.68121e+006,+3.94216e+006,+1.67632e+006,7,7,7
2000-07-11 08:50:00 MDT,+4.05223e+006,+1.69119e+006,+3.96566e+006,+1.68868e+006,+3.8925e+006,+1.67645e+006,7,7,7
2000-07-11 08:55:00 MDT,+4.06448e+006,+1.6921e+006,+3.95687e+006,+1.6903e+006,+3.85749e+006,+1.67424e+006,7,7,7
2000-07-11 09:00:00 MDT,+3.99712e+006,+1.68785e+006,+3.9745e+006,+1.69133e+006,+3.84825e+006,+1.67523e+006,7,7,7
2000-07-11 09:05:00 MDT,+4.04724e+006,+1.70483e+006,+3.98455e+006,+1.70384e+006,+4.02329e+006,+1.70041e+006,7,7,7
2000-07-11 09:10:00 MDT,+4.04497e+006,+1.7036e+006,+4.05432e+006,+1.70718e+006,+4.05425e+006,+1.70184e+006,7,7,7
2000-07-11 09:15:00 MDT,+4.13187e+006,+1.71045e+006,+4.00937e+006,+1.707e+006,+3.95162e+006,+1.693e+006,7,7,7
2000-07-11 09:20:00 MDT,+4.17692e+006,+1.71087e+006,+4.05043e+006,+1.70762e+006,+3.98215e+006,+1.69224e+006,7,7,7
2000-07-11 09:25:00 MDT,+4.01229e+006,+1.70332e+006,+3.93128e+006,+1.70022e+006,+3.96363e+006,+1.69595e+006,7,7,7
2000-07-11 09:30:00 MDT,+4.03432e+006,+1.70307e+006,+4.00786e+006,+1.70444e+006,+3.99014e+006,+1.69694e+006,7,7,7
2000-07-11 09:35:00 MDT,+4.0212e+006,+1.69746e+006,+4.04721e+006,+1.70165e+006,+4.08377e+006,+1.69936e+006,7,7,7
2000-07-11 09:40:00 MDT,+4.08272e+006,+1.70278e+006,+3.99913e+006,+1.69989e+006,+4.00997e+006,+1.69419e+006,7,7,7
2000-07-11 09:45:00 MDT,+4.02549e+006,+1.70172e+006,+3.91841e+006,+1.69716e+006,+3.95616e+006,+1.69184e+006,7,7,7
2000-07-11 09:50:00 MDT,+3.9407e+006,+1.69342e+006,+3.89771e+006,+1.69276e+006,+3.90962e+006,+1.68731e+006,7,7,7
2000-07-11 09:55:00 MDT,+3.9501e+006,+1.69075e+006,+3.96736e+006,+1.69517e+006,+4.02173e+006,+1.6935e+006,7,7,7
2000-07-11 10:00:00 MDT,+4.11335e+006,+1.7014e+006,+3.98947e+006,+1.69723e+006,+3.90691e+006,+1.68292e+006,7,7,7
2000-07-11 10:05:00 MDT,+4.01546e+006,+1.69243e+006,+3.92785e+006,+1.6895e+006,+3.97615e+006,+1.68483e+006,7,7,7
2000-07-11 10:10:00 MDT,+3.948e+006,+1.68927e+006,+3.91307e+006,+1.68945e+006,+3.93043e+006,+1.68399e+006,7,7,7
2000-07-11 10:15:00 MDT,+3.99188e+006,+1.69074e+006,+3.95167e+006,+1.69187e+006,+3.94019e+006,+1.68396e+006,7,7,7
2000-07-11 10:20:00 MDT,+4.02522e+006,+1.6853e+006,+3.89661e+006,+1.67935e+006,+3.89347e+006,+1.66993e+006,7,7,7
2000-07-11 10:25:00 MDT,+3.96622e+006,+1.68073e+006,+3.89104e+006,+1.67798e+006,+3.91652e+006,+1.67343e+006,7,7,7
2000-07-11 10:30:00 MDT,+3.92882e+006,+1.67817e+006,+3.88393e+006,+1.67782e+006,+3.97007e+006,+1.67691e+006,7,7,7
2000-07-11 10:35:00 MDT,+4.02503e+006,+1.6743e+006,+3.97647e+006,+1.6754e+006,+3.88913e+006,+1.66082e+006,7,7,7
2000-07-11 10:40:00 MDT,+3.90693e+006,+1.66806e+006,+3.95737e+006,+1.67678e+006,+3.81104e+006,+1.65923e+006,7,7,7
2000-07-11 10:45:00 MDT,+3.96436e+006,+1.67023e+006,+3.96297e+006,+1.67402e+006,+3.90824e+006,+1.66372e+006,7,7,7
2000-07-11 10:50:00 MDT,+3.91266e+006,+1.66201e+006,+3.81233e+006,+1.65847e+006,+3.86365e+006,+1.65415e+006,7,7,7
2000-07-11 10:55:00 MDT,+3.98537e+006,+1.66416e+006,+3.92449e+006,+1.66435e+006,+3.91328e+006,+1.65361e+006,7,7,7
2000-07-11 11:00:00 MDT,+3.99113e+006,+1.66611e+006,+3.85402e+006,+1.65854e+006,+3.94817e+006,+1.6568e+006,7,7,7
2000-07-11 11:05:00 MDT,+4.02836e+006,+1.65769e+006,+3.87729e+006,+1.64946e+006,+4.02953e+006,+1.65369e+006,7,7,7
2000-07-11 11:10:00 MDT,+3.98558e+006,+1.65582e+006,+3.89499e+006,+1.65308e+006,+3.89519e+006,+1.64593e+006,7,7,7
2000-07-11 11:15:00 MDT,+3.92159e+006,+1.64951e+006,+4.00528e+006,+1.65867e+006,+3.97013e+006,+1.65008e+006,7,7,7
2000-07-11 11:20:00 MDT,+3.96083e+006,+1.64628e+006,+3.90537e+006,+1.64313e+006,+4.06662e+006,+1.6502e+006,7,7,7
2000-07-11 11:25:00 MDT,+4.00488e+006,+1.64907e+006,+3.95866e+006,+1.64649e+006,+4.04332e+006,+1.64553e+006,7,7,7
2000-07-11 11:30:00 MDT,+4.08147e+006,+1.65507e+006,+3.91857e+006,+1.64516e+006,+3.98339e+006,+1.64136e+006,7,7,7
2000-07-11 11:35:00 MDT,+3.96003e+006,+1.63746e+006,+3.93677e+006,+1.63943e+006,+3.94329e+006,+1.63276e+006,7,7,7
2000-07-11 11:40:00 MDT,+3.97086e+006,+1.63941e+006,+3.87679e+006,+1.63561e+006,+3.96359e+006,+1.63493e+006,7,7,7
2000-07-11 11:45:00 MDT,+3.88991e+006,+1.63413e+006,+3.90461e+006,+1.63957e+006,+3.87541e+006,+1.63154e+006,7,7,7
2000-07-11 11:50:00 MDT,+4.01177e+006,+1.63324e+006,+3.9047e+006,+1.62782e+006,+3.98297e+006,+1.62561e+006,7,7,7
2000-07-11 11:55:00 MDT,+3.93105e+006,+1.62797e+006,+3.95301e+006,+1.63082e+006,+3.98415e+006,+1.62833e+006,7,7,7
2000-07-11 12:00:00 MDT,+4.05132e+006,+1.63723e+006,+3.8304e+006,+1.62325e+006,+3.97999e+006,+1.62639e+006,7,7,7
2000-07-11 12:05:00 MDT,+3.93759e+006,+1.62053e+006,+3.93402e+006,+1.62129e+006,+4.00709e+006,+1.62128e+006,7,7,7
2000-07-11 12:10:00 MDT,+3.99984e+006,+1.62436e+006,+3.90043e+006,+1.62141e+006,+3.92741e+006,+1.61502e+006,7,7,7
2000-07-11 12:15:00 MDT,+3.95392e+006,+1.62284e+006,+3.85583e+006,+1.61969e+006,+3.89222e+006,+1.61387e+006,7,7,7
2000-07-11 12:20:00 MDT,+4.06698e+006,+1.61766e+006,+4.00898e+006,+1.61588e+006,+4.08054e+006,+1.61317e+006,7,7,7
2000-07-11 12:25:00 MDT,+4.10179e+006,+1.61846e+006,+4.04473e+006,+1.61562e+006,+4.12983e+006,+1.61529e+006,7,7,7
2000-07-11 12:30:00 MDT,+4.03924e+006,+1.61551e+006,+4.02813e+006,+1.61786e+006,+4.03784e+006,+1.61122e+006,7,7,7
2000-07-11 12:35:00 MDT,+4.1554e+006,+1.61489e+006,+4.04666e+006,+1.61024e+006,+4.10899e+006,+1.6074e+006,7,7,7
2000-07-11 12:40:00 MDT,+4.2353e+006,+1.619e+006,+4.05031e+006,+1.60784e+006,+4.17695e+006,+1.60944e+006,7,7,7
2000-07-11 12:45:00 MDT,+4.11724e+006,+1.61207e+006,+4.09621e+006,+1.61452e+006,+4.0001e+006,+1.59923e+006,7,7,7
