# file...... underground_line_losses.csv
# date...... Sat Sep 26 23:35:38 2009
# user...... glduser
# host...... (null)
# group..... class=underground_line
# trigger... (none)
# interval.. 300
# limit..... 312
# property.. timestamp,sum(power_losses_A.real),sum(power_losses_A.imag),sum(power_losses_B.real),sum(power_losses_B.imag),sum(power_losses_C.real),sum(power_losses_C.imag)
2000-07-11 07:10:00 MDT,323396,180573,324883,181039,325977,181825
2000-07-11 07:15:00 MDT,322397,179992,325012,181057,325203,181464
2000-07-11 07:20:00 MDT,330299,184511,332435,185135,334529,186576
2000-07-11 07:25:00 MDT,329010,183687,330556,184093,332222,185237
2000-07-11 07:30:00 MDT,329397,183734,329018,183320,330934,184390
2000-07-11 07:35:00 MDT,335399,187170,336931,187542,338933,188896
2000-07-11 07:40:00 MDT,335570,187210,337788,187978,338455,188706
2000-07-11 07:45:00 MDT,334391,186542,335954,186983,337240,187901
2000-07-11 07:50:00 MDT,341972,190758,344349,191518,345495,192495
2000-07-11 07:55:00 MDT,342354,190925,345823,192457,345381,192654
2000-07-11 08:00:00 MDT,342035,190678,345151,192046,344096,191876
2000-07-11 08:05:00 MDT,345035,192053,347207,192891,347858,193509
2000-07-11 08:10:00 MDT,349813,194904,352467,196012,352329,196269
2000-07-11 08:15:00 MDT,348857,194482,351047,195268,352239,196187
2000-07-11 08:20:00 MDT,353016,196684,355812,197767,356342,198399
2000-07-11 08:25:00 MDT,352181,196260,354355,196878,355915,198030
2000-07-11 08:30:00 MDT,351841,195903,353796,196642,354345,197188
2000-07-11 08:35:00 MDT,355840,198135,356675,198250,357956,199080
2000-07-11 08:40:00 MDT,356516,198740,356992,198468,360545,200517
2000-07-11 08:45:00 MDT,355340,197896,356605,198050,359007,199582
2000-07-11 08:50:00 MDT,357092,198798,358053,198928,359541,199892
2000-07-11 08:55:00 MDT,358308,199370,358478,199265,359102,199663
2000-07-11 09:00:00 MDT,359353,200095,359206,199693,361432,200982
2000-07-11 09:05:00 MDT,364595,203083,365187,202950,367487,204393
2000-07-11 09:10:00 MDT,367014,204541,368396,204808,371018,206498
2000-07-11 09:15:00 MDT,366628,204145,368351,204769,369200,205541
2000-07-11 09:20:00 MDT,367428,204790,366284,203828,368632,205106
2000-07-11 09:25:00 MDT,363857,202525,364791,202779,365978,203557
2000-07-11 09:30:00 MDT,365136,203304,366958,204008,367577,204611
2000-07-11 09:35:00 MDT,365176,203631,365799,203425,369290,205493
2000-07-11 09:40:00 MDT,363774,202618,365057,202928,366728,204062
2000-07-11 09:45:00 MDT,361280,201090,361697,200924,363687,202130
2000-07-11 09:50:00 MDT,359337,200051,359536,199720,362414,201310
2000-07-11 09:55:00 MDT,360466,200729,361988,201059,363647,202219
2000-07-11 10:00:00 MDT,361600,201333,362848,201702,363605,202365
2000-07-11 10:05:00 MDT,358695,199705,359270,199656,361335,200842
2000-07-11 10:10:00 MDT,357900,199262,358670,199244,361252,200759
2000-07-11 10:15:00 MDT,357754,199159,360093,199926,361578,201069
2000-07-11 10:20:00 MDT,355987,198311,356379,198097,359600,199948
2000-07-11 10:25:00 MDT,356791,198659,356050,198047,357370,198612
2000-07-11 10:30:00 MDT,354315,197212,356117,197764,358269,199128
2000-07-11 10:35:00 MDT,352094,196064,353386,196304,354693,197231
2000-07-11 10:40:00 MDT,352174,196106,354496,196994,355935,198085
2000-07-11 10:45:00 MDT,353450,196898,354212,196922,355614,197818
2000-07-11 10:50:00 MDT,349119,194403,349841,194483,351798,195597
2000-07-11 10:55:00 MDT,349842,194764,350114,194610,351454,195439
2000-07-11 11:00:00 MDT,349971,194969,351346,195298,353335,196647
2000-07-11 11:05:00 MDT,347297,193630,347646,193284,350588,194946
2000-07-11 11:10:00 MDT,346359,192946,347766,193266,349501,194454
2000-07-11 11:15:00 MDT,349732,194978,350633,195047,352446,196204
2000-07-11 11:20:00 MDT,347231,193642,347586,193424,350072,194903
2000-07-11 11:25:00 MDT,346154,193063,349205,194086,350852,195424
2000-07-11 11:30:00 MDT,347595,193851,347561,193444,350300,194991
2000-07-11 11:35:00 MDT,343632,191649,345409,192131,346914,193209
2000-07-11 11:40:00 MDT,343778,191765,345096,191985,347284,193367
2000-07-11 11:45:00 MDT,344294,191931,347188,193137,347333,193529
2000-07-11 11:50:00 MDT,340751,190019,342524,190591,343978,191622
2000-07-11 11:55:00 MDT,341126,190245,342757,190669,344046,191620
2000-07-11 12:00:00 MDT,340956,190216,341697,190150,344652,191923
2000-07-11 12:05:00 MDT,339739,189495,340562,189594,342553,190805
2000-07-11 12:10:00 MDT,338264,188774,340051,189166,342417,190716
2000-07-11 12:15:00 MDT,339169,189196,339469,188970,341682,190290
2000-07-11 12:20:00 MDT,341848,191053,343882,191707,344476,192386
2000-07-11 12:25:00 MDT,342166,191257,343836,191759,345320,192807
2000-07-11 12:30:00 MDT,341065,190589,344850,192193,344373,192466
2000-07-11 12:35:00 MDT,340554,190260,342373,190947,342650,191441
2000-07-11 12:40:00 MDT,340500,190389,342131,190805,343477,191877
2000-07-11 12:45:00 MDT,340502,190296,342175,190943,342258,191203
2000-07-11 12:50:00 MDT,338321,189019,340193,189761,339875,189911
2000-07-11 12:55:00 MDT,336916,188368,339682,189458,339776,189910
2000-07-11 13:00:00 MDT,337548,188682,339957,189622,340379,190159
2000-07-11 13:05:00 MDT,335343,187545,337009,187959,338781,189229
2000-07-11 13:10:00 MDT,334908,187235,337653,188318,337762,188743
2000-07-11 13:15:00 MDT,335843,187741,337455,188247,338364,189046
2000-07-11 13:20:00 MDT,334796,187236,336944,187881,338498,189151
2000-07-11 13:25:00 MDT,335549,187655,336969,187953,338299,188954
2000-07-11 13:30:00 MDT,335032,187236,337922,188445,337469,188620
2000-07-11 13:35:00 MDT,335331,187429,337131,188049,337643,188656
2000-07-11 13:40:00 MDT,335507,187513,337577,188294,337798,188772
2000-07-11 13:45:00 MDT,335286,187450,337605,188209,338424,189071
2000-07-11 13:50:00 MDT,335108,187138,337364,188124,336361,187957
2000-07-11 13:55:00 MDT,334094,186566,335896,187295,335917,187560
2000-07-11 14:00:00 MDT,332658,185785,334794,186535,335044,186991
2000-07-11 14:05:00 MDT,332176,185552,333660,185832,335074,186864
2000-07-11 14:10:00 MDT,331855,185261,332943,185506,333963,186260
2000-07-11 14:15:00 MDT,331249,184970,331906,184898,333492,185920
2000-07-11 14:20:00 MDT,332719,185736,332277,185134,334520,186406
2000-07-11 14:25:00 MDT,331703,185177,331974,184846,334391,186266
2000-07-11 14:30:00 MDT,331429,185006,332908,185358,335000,186701
2000-07-11 14:35:00 MDT,332921,185769,334270,186098,335634,187025
2000-07-11 14:40:00 MDT,332233,185411,332820,185313,335102,186743
2000-07-11 14:45:00 MDT,331633,185049,333175,185378,335187,186748
2000-07-11 14:50:00 MDT,334150,186405,335290,186622,336695,187596
2000-07-11 14:55:00 MDT,334513,186613,335889,187002,337461,188025
2000-07-11 15:00:00 MDT,334536,186710,334312,186173,337074,187727
2000-07-11 15:05:00 MDT,336191,187558,337545,187892,338775,188715
2000-07-11 15:10:00 MDT,335989,187354,337919,188046,338739,188783
2000-07-11 15:15:00 MDT,339832,189845,342451,190811,343272,191611
2000-07-11 15:20:00 MDT,353930,197774,355473,198124,357097,199323
2000-07-11 15:25:00 MDT,354188,197849,356540,198705,356765,199207
2000-07-11 15:30:00 MDT,352677,197017,354404,197572,355232,198304
2000-07-11 15:35:00 MDT,364930,203840,365912,204011,368010,205349
2000-07-11 15:40:00 MDT,365025,203918,367071,204644,368360,205589
2000-07-11 15:45:00 MDT,364531,203564,368231,205179,367203,205124
2000-07-11 15:50:00 MDT,376152,209953,378691,211021,378105,211109
2000-07-11 15:55:00 MDT,376149,209983,377120,210237,378450,211160
2000-07-11 16:00:00 MDT,375827,209786,377716,210519,378582,211289
2000-07-11 16:05:00 MDT,387291,216117,389658,217052,390480,217741
2000-07-11 16:10:00 MDT,386228,215410,387140,215544,388213,216285
2000-07-11 16:15:00 MDT,386426,215612,385171,214519,388195,216141
2000-07-11 16:20:00 MDT,395146,220355,394380,219534,397579,221221
2000-07-11 16:25:00 MDT,393573,219365,393986,219241,396624,220772
2000-07-11 16:30:00 MDT,392363,218771,393753,218986,396338,220613
2000-07-11 16:35:00 MDT,404503,225398,404220,225032,406523,226316
2000-07-11 16:40:00 MDT,405249,225900,404545,225195,407682,226845
2000-07-11 16:45:00 MDT,403630,225037,404225,224835,407199,226536
2000-07-11 16:50:00 MDT,413952,230687,415160,230862,417725,232386
2000-07-11 16:55:00 MDT,414084,230746,415735,231272,417974,232665
2000-07-11 17:00:00 MDT,413214,230474,415926,231240,418188,232857
2000-07-11 17:05:00 MDT,424731,237116,427168,237765,429534,239406
2000-07-11 17:10:00 MDT,424229,236790,425673,237004,428002,238494
2000-07-11 17:15:00 MDT,424406,236809,425000,236794,426801,237905
2000-07-11 17:20:00 MDT,429567,239774,430506,239864,432163,241013
2000-07-11 17:25:00 MDT,426764,238155,426263,237491,429876,239454
2000-07-11 17:30:00 MDT,426317,237896,426036,237254,429815,239337
2000-07-11 17:35:00 MDT,423774,236528,423569,235876,428742,238639
2000-07-11 17:40:00 MDT,426432,238068,426483,237587,430028,239499
2000-07-11 17:45:00 MDT,422540,235653,421685,234739,426700,237406
2000-07-11 17:50:00 MDT,422299,235453,421371,234596,425058,236499
2000-07-11 17:55:00 MDT,422841,235796,421505,234728,425815,236981
2000-07-11 18:00:00 MDT,425652,237531,424769,236653,428096,238449
2000-07-11 18:05:00 MDT,423341,236302,424184,236119,428387,238549
2000-07-11 18:10:00 MDT,424132,236676,423945,236095,427882,238264
2000-07-11 18:15:00 MDT,431603,241175,432632,241334,434398,242526
2000-07-11 18:20:00 MDT,428159,239302,428983,239312,431271,240771
2000-07-11 18:25:00 MDT,427385,238789,428550,239125,430407,240230
2000-07-11 18:30:00 MDT,426657,238415,426732,238075,429825,239828
2000-07-11 18:35:00 MDT,421308,235332,423192,235881,425560,237461
2000-07-11 18:40:00 MDT,421402,235295,422822,235797,423290,236238
2000-07-11 18:45:00 MDT,419972,234462,420475,234352,423130,235974
2000-07-11 18:50:00 MDT,417029,232775,416894,232399,418870,233506
2000-07-11 18:55:00 MDT,417728,233058,417526,232791,418662,233488
2000-07-11 19:00:00 MDT,415467,231796,413751,230566,417000,232217
2000-07-11 19:05:00 MDT,408383,227768,408927,227651,411512,229178
2000-07-11 19:10:00 MDT,408095,227572,406453,226278,410770,228531
2000-07-11 19:15:00 MDT,413051,230444,414239,230954,414332,231157
2000-07-11 19:20:00 MDT,408639,228143,409402,228156,411427,229507
2000-07-11 19:25:00 MDT,410574,229459,410853,229111,413774,230839
2000-07-11 19:30:00 MDT,410822,229389,411225,229307,412598,230234
2000-07-11 19:35:00 MDT,405960,226689,406113,226493,407934,227560
2000-07-11 19:40:00 MDT,404547,226023,405812,226148,408430,227834
2000-07-11 19:45:00 MDT,404517,225870,405008,225735,407781,227461
2000-07-11 19:50:00 MDT,399877,223394,400932,223463,403682,225149
2000-07-11 19:55:00 MDT,398595,222459,399703,222692,400935,223595
2000-07-11 20:00:00 MDT,396540,221270,396692,220869,399723,222694
2000-07-11 20:05:00 MDT,392339,218851,391788,218192,394267,219655
2000-07-11 20:10:00 MDT,389463,217229,388534,216219,392468,218329
2000-07-11 20:15:00 MDT,389208,217036,388373,216175,391921,218162
2000-07-11 20:20:00 MDT,378570,211052,380299,211477,382096,212733
2000-07-11 20:25:00 MDT,378965,211257,380390,211648,382579,212999
2000-07-11 20:30:00 MDT,379267,211551,378527,210657,383252,213243
2000-07-11 20:35:00 MDT,369798,206189,370771,206198,374210,208227
2000-07-11 20:40:00 MDT,369013,205632,370196,205905,372006,207021
2000-07-11 20:45:00 MDT,369952,206295,370338,205964,373588,207874
2000-07-11 20:50:00 MDT,362618,202303,362755,201857,366652,204073
2000-07-11 20:55:00 MDT,361265,201473,361556,201070,364692,202914
2000-07-11 21:00:00 MDT,360118,200648,360330,200382,363230,202024
2000-07-11 21:05:00 MDT,350554,195409,350764,194997,354988,197347
2000-07-11 21:10:00 MDT,353585,197301,352364,196037,357409,198726
2000-07-11 21:15:00 MDT,350052,194896,352412,195765,353350,196625
2000-07-11 21:20:00 MDT,339370,189078,339843,188938,342769,190580
2000-07-11 21:25:00 MDT,340239,189377,338808,188433,340757,189408
2000-07-11 21:30:00 MDT,340722,189926,342600,190431,344527,191680
2000-07-11 21:35:00 MDT,330142,183999,329427,183070,332649,184898
2000-07-11 21:40:00 MDT,328408,182782,330264,183506,331070,184198
2000-07-11 21:45:00 MDT,328196,182763,329935,183186,331909,184549
2000-07-11 21:50:00 MDT,320747,178777,322449,179191,323817,180200
2000-07-11 21:55:00 MDT,319639,177920,321604,178751,321539,178913
2000-07-11 22:00:00 MDT,318308,177309,320327,177882,322590,179394
2000-07-11 22:05:00 MDT,309004,172097,309166,171736,312542,173701
2000-07-11 22:10:00 MDT,311146,173284,311175,173116,312242,173781
2000-07-11 22:15:00 MDT,310940,173288,310069,172421,313588,174271
2000-07-11 22:20:00 MDT,299980,167086,299506,166589,302436,168077
2000-07-11 22:25:00 MDT,299411,166740,299386,166374,301921,167800
2000-07-11 22:30:00 MDT,301196,167747,302242,168063,303201,168712
2000-07-11 22:35:00 MDT,291735,162541,292558,162697,293880,163400
2000-07-11 22:40:00 MDT,290662,161854,291403,161945,293238,163078
2000-07-11 22:45:00 MDT,290654,161827,291833,162160,292922,162891
2000-07-11 22:50:00 MDT,282410,157440,283486,157541,285640,158866
2000-07-11 22:55:00 MDT,281468,156923,283074,157222,285688,158865
2000-07-11 23:00:00 MDT,281843,157055,282531,156990,284955,158408
2000-07-11 23:05:00 MDT,273977,152602,273929,152373,275581,153268
2000-07-11 23:10:00 MDT,274477,152920,274351,152572,276617,153843
2000-07-11 23:15:00 MDT,273326,152245,274420,152571,275417,153164
2000-07-11 23:20:00 MDT,266165,148352,266821,148243,270256,150207
2000-07-11 23:25:00 MDT,267256,148847,268724,149352,269733,150101
2000-07-11 23:30:00 MDT,267877,149249,268315,149236,270617,150548
2000-07-11 23:35:00 MDT,260466,145051,260996,145091,262520,146010
2000-07-11 23:40:00 MDT,261015,145317,261580,145381,262721,146080
2000-07-11 23:45:00 MDT,262457,146129,261578,145535,262814,146170
2000-07-11 23:50:00 MDT,258465,143997,258798,143895,261120,145249
2000-07-11 23:55:00 MDT,257104,143132,257587,143257,258736,143842
