# file...... line_trans_node_6_to_trans_node_5_at_inter_power.csv
# date...... Sat Sep 26 23:35:38 2009
# user...... glduser
# host...... (null)
# target.... overhead_line 33946
# trigger... (none)
# interval.. 60
# limit..... 2880
# timestamp,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_out_A.real,power_out_A.imag,power_out_B.real,power_out_B.imag,power_out_C.real,power_out_C.imag
2000-07-10 22:01:00 MDT,+9.33897e+006,+4.99499e+006,+9.35384e+006,+4.96785e+006,+9.37296e+006,+4.99215e+006,+9.33481e+006,+4.98143e+006,+9.35113e+006,+4.95345e+006,+9.36733e+006,+4.97768e+006
2000-07-10 22:02:00 MDT,+9.46237e+006,+5.00513e+006,+9.49264e+006,+4.95881e+006,+9.52077e+006,+5.00579e+006,+9.45812e+006,+4.99128e+006,+9.48986e+006,+4.94409e+006,+9.51499e+006,+4.99095e+006
2000-07-10 22:03:00 MDT,+9.41552e+006,+5.00465e+006,+9.43176e+006,+4.96344e+006,+9.46254e+006,+4.99586e+006,+9.4113e+006,+4.9909e+006,+9.42901e+006,+4.94886e+006,+9.45683e+006,+4.98117e+006
2000-07-10 22:04:00 MDT,+9.31572e+006,+4.99567e+006,+9.34491e+006,+4.95897e+006,+9.36527e+006,+5.0002e+006,+9.31158e+006,+4.98216e+006,+9.34219e+006,+4.9446e+006,+9.35965e+006,+4.98574e+006
2000-07-10 22:05:00 MDT,+9.22098e+006,+4.9891e+006,+9.24137e+006,+4.96417e+006,+9.25576e+006,+4.99213e+006,+9.2169e+006,+4.97581e+006,+9.23871e+006,+4.95005e+006,+9.25024e+006,+4.97795e+006
2000-07-10 22:06:00 MDT,+9.09307e+006,+4.9749e+006,+9.13e+006,+4.961e+006,+9.12629e+006,+4.99802e+006,+9.08908e+006,+4.96191e+006,+9.12738e+006,+4.94715e+006,+9.12089e+006,+4.98413e+006
2000-07-10 22:07:00 MDT,+8.97884e+006,+4.06726e+006,+9.02615e+006,+4.0592e+006,+9.01182e+006,+4.10255e+006,+8.97523e+006,+4.05553e+006,+9.02377e+006,+4.04664e+006,+9.00693e+006,+4.08998e+006
2000-07-10 22:08:00 MDT,+8.93612e+006,+4.06813e+006,+8.98928e+006,+4.05235e+006,+8.97867e+006,+4.10464e+006,+8.93255e+006,+4.05649e+006,+8.98692e+006,+4.03988e+006,+8.97382e+006,+4.09214e+006
2000-07-10 22:09:00 MDT,+8.93489e+006,+4.06652e+006,+8.97806e+006,+4.05912e+006,+8.96528e+006,+4.09854e+006,+8.93131e+006,+4.05488e+006,+8.97571e+006,+4.04668e+006,+8.96044e+006,+4.08608e+006
2000-07-10 22:10:00 MDT,+8.96872e+006,+4.0709e+006,+8.99823e+006,+4.0646e+006,+8.9915e+006,+4.09153e+006,+8.96513e+006,+4.05919e+006,+8.99587e+006,+4.0521e+006,+8.98663e+006,+4.07902e+006
2000-07-10 22:11:00 MDT,+8.9815e+006,+4.06329e+006,+9.00529e+006,+4.04832e+006,+9.00895e+006,+4.07455e+006,+8.9779e+006,+4.05156e+006,+9.00293e+006,+4.03583e+006,+9.00407e+006,+4.06202e+006
2000-07-10 22:12:00 MDT,+9.00262e+006,+4.0547e+006,+9.02905e+006,+4.05632e+006,+9.01693e+006,+4.07665e+006,+8.999e+006,+4.04293e+006,+9.02667e+006,+4.04377e+006,+9.01205e+006,+4.0641e+006
2000-07-10 22:13:00 MDT,+8.98286e+006,+4.05662e+006,+9.04027e+006,+4.03664e+006,+9.03118e+006,+4.09447e+006,+8.97925e+006,+4.04489e+006,+9.03789e+006,+4.02407e+006,+9.02628e+006,+4.08186e+006
2000-07-10 22:14:00 MDT,+8.98138e+006,+4.04595e+006,+9.03679e+006,+4.04781e+006,+9.00969e+006,+4.09316e+006,+8.97778e+006,+4.03424e+006,+9.03441e+006,+4.03524e+006,+9.00481e+006,+4.08061e+006
2000-07-10 22:15:00 MDT,+8.98892e+006,+4.064e+006,+9.00269e+006,+4.0532e+006,+9.00775e+006,+4.06873e+006,+8.98531e+006,+4.05225e+006,+9.00033e+006,+4.0407e+006,+9.00288e+006,+4.05621e+006
2000-07-10 22:16:00 MDT,+8.86471e+006,+3.9867e+006,+8.9111e+006,+3.96429e+006,+8.90968e+006,+4.01393e+006,+8.86121e+006,+3.97529e+006,+8.90879e+006,+3.95209e+006,+8.90492e+006,+4.0017e+006
2000-07-10 22:17:00 MDT,+8.89623e+006,+3.99187e+006,+8.92707e+006,+3.96972e+006,+8.93319e+006,+4.00579e+006,+8.8927e+006,+3.98039e+006,+8.92475e+006,+3.95749e+006,+8.92841e+006,+3.9935e+006
2000-07-10 22:18:00 MDT,+8.96647e+006,+4.00271e+006,+8.98437e+006,+3.97136e+006,+9.00519e+006,+4.00077e+006,+8.96289e+006,+3.99107e+006,+8.98204e+006,+3.95899e+006,+9.00035e+006,+3.98833e+006
2000-07-10 22:19:00 MDT,+9.03732e+006,+4.00465e+006,+9.03909e+006,+3.98313e+006,+9.05955e+006,+3.99371e+006,+9.0337e+006,+3.99286e+006,+9.03673e+006,+3.97062e+006,+9.05467e+006,+3.98116e+006
2000-07-10 22:20:00 MDT,+9.05619e+006,+3.99172e+006,+9.07301e+006,+3.98895e+006,+9.06961e+006,+4.00316e+006,+9.05256e+006,+3.9799e+006,+9.07063e+006,+3.97636e+006,+9.06471e+006,+3.99057e+006
2000-07-10 22:21:00 MDT,+9.06996e+006,+3.99048e+006,+9.08269e+006,+3.96582e+006,+9.10023e+006,+3.98726e+006,+9.06632e+006,+3.97862e+006,+9.08031e+006,+3.95324e+006,+9.09531e+006,+3.97461e+006
2000-07-10 22:22:00 MDT,+9.07304e+006,+3.99204e+006,+9.09948e+006,+3.95699e+006,+9.11904e+006,+3.99539e+006,+9.0694e+006,+3.98018e+006,+9.09709e+006,+3.94437e+006,+9.11411e+006,+3.98269e+006
2000-07-10 22:23:00 MDT,+9.0775e+006,+3.98113e+006,+9.09543e+006,+3.97216e+006,+9.09667e+006,+3.99022e+006,+9.07386e+006,+3.96927e+006,+9.09304e+006,+3.95954e+006,+9.09175e+006,+3.97758e+006
2000-07-10 22:24:00 MDT,+9.0138e+006,+3.97904e+006,+9.05644e+006,+3.95649e+006,+9.05715e+006,+4.00284e+006,+9.01021e+006,+3.96732e+006,+9.05407e+006,+3.94397e+006,+9.05226e+006,+3.99027e+006
2000-07-10 22:25:00 MDT,+8.97152e+006,+3.98691e+006,+9.00285e+006,+3.95179e+006,+9.0201e+006,+3.99465e+006,+8.96795e+006,+3.97527e+006,+9.00051e+006,+3.93939e+006,+9.01526e+006,+3.98218e+006
2000-07-10 22:26:00 MDT,+8.93984e+006,+3.98282e+006,+8.96353e+006,+3.95753e+006,+8.97613e+006,+3.98903e+006,+8.93629e+006,+3.97125e+006,+8.9612e+006,+3.94522e+006,+8.97132e+006,+3.97667e+006
2000-07-10 22:27:00 MDT,+8.90885e+006,+3.97522e+006,+8.94151e+006,+3.95772e+006,+8.94282e+006,+3.99303e+006,+8.90533e+006,+3.96374e+006,+8.93919e+006,+3.94547e+006,+8.93804e+006,+3.98074e+006
2000-07-10 22:28:00 MDT,+8.87986e+006,+3.96528e+006,+8.90893e+006,+3.96703e+006,+8.89531e+006,+3.9897e+006,+8.87636e+006,+3.95387e+006,+8.90662e+006,+3.95484e+006,+8.89057e+006,+3.97752e+006
2000-07-10 22:29:00 MDT,+8.84379e+006,+3.96714e+006,+8.88079e+006,+3.95843e+006,+8.87203e+006,+3.99313e+006,+8.84031e+006,+3.9558e+006,+8.8785e+006,+3.94632e+006,+8.86731e+006,+3.981e+006
2000-07-10 22:30:00 MDT,+8.8325e+006,+3.96333e+006,+8.86115e+006,+3.96574e+006,+8.84711e+006,+3.9877e+006,+8.82903e+006,+3.95201e+006,+8.85887e+006,+3.95366e+006,+8.84241e+006,+3.97563e+006
2000-07-10 22:31:00 MDT,+8.6923e+006,+3.8848e+006,+8.74089e+006,+3.8562e+006,+8.74362e+006,+3.9108e+006,+8.68895e+006,+3.87385e+006,+8.73868e+006,+3.8445e+006,+8.73905e+006,+3.89904e+006
2000-07-10 22:32:00 MDT,+8.69901e+006,+3.8758e+006,+8.74721e+006,+3.86518e+006,+8.73464e+006,+3.91051e+006,+8.69565e+006,+3.86486e+006,+8.74499e+006,+3.85346e+006,+8.73008e+006,+3.89877e+006
2000-07-10 22:33:00 MDT,+8.71858e+006,+3.87969e+006,+8.74281e+006,+3.87539e+006,+8.73682e+006,+3.89682e+006,+8.7152e+006,+3.8687e+006,+8.7406e+006,+3.86367e+006,+8.73226e+006,+3.88509e+006
2000-07-10 22:34:00 MDT,+8.72902e+006,+3.88552e+006,+8.75542e+006,+3.86926e+006,+8.75873e+006,+3.89852e+006,+8.72564e+006,+3.8745e+006,+8.7532e+006,+3.85752e+006,+8.75415e+006,+3.88674e+006
2000-07-10 22:35:00 MDT,+8.71966e+006,+3.88336e+006,+8.76256e+006,+3.86174e+006,+8.76214e+006,+3.90799e+006,+8.71629e+006,+3.87236e+006,+8.76034e+006,+3.84999e+006,+8.75756e+006,+3.8962e+006
2000-07-10 22:36:00 MDT,+8.7249e+006,+3.87595e+006,+8.76056e+006,+3.87307e+006,+8.74756e+006,+3.90373e+006,+8.72152e+006,+3.86494e+006,+8.75833e+006,+3.86131e+006,+8.74298e+006,+3.89197e+006
2000-07-10 22:37:00 MDT,+8.77418e+006,+3.87869e+006,+8.7909e+006,+3.88398e+006,+8.78028e+006,+3.89429e+006,+8.77077e+006,+3.86758e+006,+8.78866e+006,+3.87215e+006,+8.77568e+006,+3.88247e+006
2000-07-10 22:38:00 MDT,+8.8052e+006,+3.88153e+006,+8.82064e+006,+3.88409e+006,+8.813e+006,+3.89467e+006,+8.80177e+006,+3.87035e+006,+8.81839e+006,+3.87219e+006,+8.80837e+006,+3.88277e+006
2000-07-10 22:39:00 MDT,+8.87021e+006,+3.90166e+006,+8.86995e+006,+3.87784e+006,+8.89321e+006,+3.88788e+006,+8.86673e+006,+3.89032e+006,+8.86768e+006,+3.86583e+006,+8.88851e+006,+3.87581e+006
2000-07-10 22:40:00 MDT,+8.90907e+006,+3.8858e+006,+8.92862e+006,+3.88497e+006,+8.92207e+006,+3.9007e+006,+8.90557e+006,+3.8744e+006,+8.92633e+006,+3.87282e+006,+8.91734e+006,+3.88855e+006
2000-07-10 22:41:00 MDT,+8.90075e+006,+3.8794e+006,+8.95127e+006,+3.84552e+006,+8.95768e+006,+3.90437e+006,+8.89726e+006,+3.86802e+006,+8.94897e+006,+3.83335e+006,+8.95293e+006,+3.89213e+006
2000-07-10 22:42:00 MDT,+8.89163e+006,+3.89245e+006,+8.94313e+006,+3.8319e+006,+8.97209e+006,+3.90475e+006,+8.88814e+006,+3.88108e+006,+8.94084e+006,+3.81976e+006,+8.96733e+006,+3.89248e+006
2000-07-10 22:43:00 MDT,+8.90952e+006,+3.89172e+006,+8.92818e+006,+3.85155e+006,+8.95604e+006,+3.8859e+006,+8.90602e+006,+3.88031e+006,+8.92589e+006,+3.83943e+006,+8.95129e+006,+3.87369e+006
2000-07-10 22:44:00 MDT,+8.8835e+006,+3.88019e+006,+8.90016e+006,+3.86192e+006,+8.91001e+006,+3.88375e+006,+8.88002e+006,+3.86884e+006,+8.89788e+006,+3.84986e+006,+8.9053e+006,+3.87165e+006
2000-07-10 22:45:00 MDT,+8.84385e+006,+3.88517e+006,+8.84996e+006,+3.85999e+006,+8.87109e+006,+3.87615e+006,+8.84039e+006,+3.87391e+006,+8.84771e+006,+3.84804e+006,+8.86642e+006,+3.86414e+006
2000-07-10 22:46:00 MDT,+8.68933e+006,+3.80295e+006,+8.69711e+006,+3.79059e+006,+8.70641e+006,+3.80202e+006,+8.686e+006,+3.79209e+006,+8.69493e+006,+3.77906e+006,+8.70191e+006,+3.79046e+006
2000-07-10 22:47:00 MDT,+8.65516e+006,+3.77924e+006,+8.69058e+006,+3.79605e+006,+8.66066e+006,+3.81692e+006,+8.65186e+006,+3.76848e+006,+8.6884e+006,+3.78453e+006,+8.65619e+006,+3.80544e+006
