# file...... line_trans_node_1_to_trans_node_2_at_to_power.csv
# date...... Sat Sep 26 23:35:37 2009
# user...... glduser
# host...... (null)
# target.... overhead_line 33925
# trigger... (none)
# interval.. 60
# limit..... 2880
# timestamp,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_out_A.real,power_out_A.imag,power_out_B.real,power_out_B.imag,power_out_C.real,power_out_C.imag
2000-07-10 22:01:00 MDT,+2.14359e+007,+1.14925e+007,+2.14551e+007,+1.14081e+007,+2.15187e+007,+1.14538e+007,+2.14258e+007,+1.1439e+007,+2.14343e+007,+1.13547e+007,+2.15031e+007,+1.14032e+007
2000-07-10 22:02:00 MDT,+2.17585e+007,+1.15177e+007,+2.17838e+007,+1.14044e+007,+2.18693e+007,+1.14694e+007,+2.17481e+007,+1.14629e+007,+2.17625e+007,+1.13498e+007,+2.18534e+007,+1.14174e+007
2000-07-10 22:03:00 MDT,+2.16297e+007,+1.15078e+007,+2.1623e+007,+1.14218e+007,+2.17011e+007,+1.14459e+007,+2.16194e+007,+1.14535e+007,+2.16019e+007,+1.13678e+007,+2.16853e+007,+1.13946e+007
2000-07-10 22:04:00 MDT,+2.13628e+007,+1.15137e+007,+2.13714e+007,+1.13915e+007,+2.14731e+007,+1.14468e+007,+2.13527e+007,+1.14604e+007,+2.13507e+007,+1.13385e+007,+2.14576e+007,+1.13963e+007
2000-07-10 22:05:00 MDT,+2.11336e+007,+1.14936e+007,+2.11357e+007,+1.13996e+007,+2.12163e+007,+1.14356e+007,+2.11237e+007,+1.14413e+007,+2.11154e+007,+1.13474e+007,+2.12011e+007,+1.13861e+007
2000-07-10 22:06:00 MDT,+2.08582e+007,+1.14574e+007,+2.08924e+007,+1.13996e+007,+2.09253e+007,+1.14458e+007,+2.08485e+007,+1.14062e+007,+2.08725e+007,+1.13484e+007,+2.09104e+007,+1.13973e+007
2000-07-10 22:07:00 MDT,+2.06161e+007,+9.35648e+006,+2.06757e+007,+9.33537e+006,+2.06638e+007,+9.38657e+006,+2.06074e+007,+9.31015e+006,+2.06576e+007,+9.28889e+006,+2.06504e+007,+9.34272e+006
2000-07-10 22:08:00 MDT,+2.05151e+007,+9.34747e+006,+2.0604e+007,+9.32103e+006,+2.05819e+007,+9.40024e+006,+2.05065e+007,+9.30153e+006,+2.0586e+007,+9.27485e+006,+2.05685e+007,+9.35666e+006
2000-07-10 22:09:00 MDT,+2.04966e+007,+9.356e+006,+2.05612e+007,+9.32444e+006,+2.05559e+007,+9.38524e+006,+2.0488e+007,+9.31012e+006,+2.05433e+007,+9.27841e+006,+2.05426e+007,+9.34177e+006
2000-07-10 22:10:00 MDT,+2.05503e+007,+9.37655e+006,+2.05919e+007,+9.32125e+006,+2.06188e+007,+9.37385e+006,+2.05415e+007,+9.33043e+006,+2.05739e+007,+9.27511e+006,+2.06054e+007,+9.33018e+006
2000-07-10 22:11:00 MDT,+2.05952e+007,+9.37829e+006,+2.06063e+007,+9.2757e+006,+2.06897e+007,+9.32514e+006,+2.05865e+007,+9.33202e+006,+2.05883e+007,+9.22958e+006,+2.06763e+007,+9.2813e+006
2000-07-10 22:12:00 MDT,+2.06588e+007,+9.34256e+006,+2.06891e+007,+9.30375e+006,+2.07074e+007,+9.33825e+006,+2.06501e+007,+9.29609e+006,+2.06709e+007,+9.25727e+006,+2.0694e+007,+9.29433e+006
2000-07-10 22:13:00 MDT,+2.0602e+007,+9.34699e+006,+2.06885e+007,+9.26562e+006,+2.07152e+007,+9.36976e+006,+2.05933e+007,+9.30074e+006,+2.06704e+007,+9.21922e+006,+2.07017e+007,+9.32576e+006
2000-07-10 22:14:00 MDT,+2.06045e+007,+9.31855e+006,+2.06899e+007,+9.29343e+006,+2.06684e+007,+9.36894e+006,+2.05958e+007,+9.27233e+006,+2.06718e+007,+9.24697e+006,+2.06549e+007,+9.3251e+006
2000-07-10 22:15:00 MDT,+2.06269e+007,+9.35856e+006,+2.06286e+007,+9.30091e+006,+2.06778e+007,+9.32003e+006,+2.06182e+007,+9.31219e+006,+2.06106e+007,+9.25466e+006,+2.06644e+007,+9.27624e+006
2000-07-10 22:16:00 MDT,+2.03597e+007,+9.17117e+006,+2.04164e+007,+9.11825e+006,+2.04336e+007,+9.18298e+006,+2.03512e+007,+9.12611e+006,+2.03989e+007,+9.0731e+006,+2.04205e+007,+9.14026e+006
2000-07-10 22:17:00 MDT,+2.04154e+007,+9.18633e+006,+2.04429e+007,+9.1229e+006,+2.04841e+007,+9.16748e+006,+2.04069e+007,+9.14104e+006,+2.04253e+007,+9.07765e+006,+2.04709e+007,+9.12461e+006
2000-07-10 22:18:00 MDT,+2.05474e+007,+9.21706e+006,+2.05483e+007,+9.11763e+006,+2.06341e+007,+9.15685e+006,+2.05387e+007,+9.17124e+006,+2.05305e+007,+9.072e+006,+2.06208e+007,+9.11347e+006
2000-07-10 22:19:00 MDT,+2.07001e+007,+9.20741e+006,+2.06886e+007,+9.14494e+006,+2.07487e+007,+9.15506e+006,+2.06913e+007,+9.16103e+006,+2.06706e+007,+9.09872e+006,+2.07352e+007,+9.11128e+006
2000-07-10 22:20:00 MDT,+2.07482e+007,+9.18425e+006,+2.07771e+007,+9.14912e+006,+2.0793e+007,+9.18067e+006,+2.07394e+007,+9.13772e+006,+2.0759e+007,+9.10257e+006,+2.07795e+007,+9.1367e+006
2000-07-10 22:21:00 MDT,+2.08047e+007,+9.1761e+006,+2.08319e+007,+9.0986e+006,+2.08853e+007,+9.14946e+006,+2.07959e+007,+9.12938e+006,+2.08137e+007,+9.05194e+006,+2.08718e+007,+9.10521e+006
2000-07-10 22:22:00 MDT,+2.08105e+007,+9.1765e+006,+2.08682e+007,+9.08191e+006,+2.0921e+007,+9.16761e+006,+2.08017e+007,+9.12976e+006,+2.085e+007,+9.03514e+006,+2.09074e+007,+9.1232e+006
2000-07-10 22:23:00 MDT,+2.08235e+007,+9.17268e+006,+2.08474e+007,+9.10445e+006,+2.08945e+007,+9.14796e+006,+2.08146e+007,+9.12589e+006,+2.08292e+007,+9.05772e+006,+2.08809e+007,+9.10368e+006
2000-07-10 22:24:00 MDT,+2.07054e+007,+9.17273e+006,+2.07539e+007,+9.08261e+006,+2.08075e+007,+9.15824e+006,+2.06967e+007,+9.12639e+006,+2.07359e+007,+9.03627e+006,+2.0794e+007,+9.11425e+006
2000-07-10 22:25:00 MDT,+2.05968e+007,+9.17838e+006,+2.06417e+007,+9.07089e+006,+2.07122e+007,+9.15209e+006,+2.05881e+007,+9.13244e+006,+2.06238e+007,+9.02499e+006,+2.06988e+007,+9.10845e+006
2000-07-10 22:26:00 MDT,+2.05244e+007,+9.16798e+006,+2.05164e+007,+9.10369e+006,+2.05763e+007,+9.11794e+006,+2.05157e+007,+9.12232e+006,+2.04987e+007,+9.05819e+006,+2.0563e+007,+9.07482e+006
2000-07-10 22:27:00 MDT,+2.04121e+007,+9.14331e+006,+2.04576e+007,+9.09034e+006,+2.04805e+007,+9.14532e+006,+2.04036e+007,+9.0981e+006,+2.044e+007,+9.04508e+006,+2.04674e+007,+9.1025e+006
2000-07-10 22:28:00 MDT,+2.03766e+007,+9.12982e+006,+2.03947e+007,+9.11508e+006,+2.03984e+007,+9.12759e+006,+2.03681e+007,+9.08475e+006,+2.03772e+007,+9.07e+006,+2.03853e+007,+9.08508e+006
2000-07-10 22:29:00 MDT,+2.02877e+007,+9.13264e+006,+2.03522e+007,+9.08108e+006,+2.03643e+007,+9.15184e+006,+2.02793e+007,+9.08791e+006,+2.03347e+007,+9.03623e+006,+2.03512e+007,+9.10941e+006
2000-07-10 22:30:00 MDT,+2.02511e+007,+9.12575e+006,+2.03042e+007,+9.09081e+006,+2.03076e+007,+9.14365e+006,+2.02427e+007,+9.08116e+006,+2.02868e+007,+9.04612e+006,+2.02947e+007,+9.10143e+006
2000-07-10 22:31:00 MDT,+1.99607e+007,+8.95384e+006,+2.00208e+007,+8.85345e+006,+2.00774e+007,+8.94494e+006,+1.99525e+007,+8.91061e+006,+2.00039e+007,+8.81019e+006,+2.00648e+007,+8.90382e+006
2000-07-10 22:32:00 MDT,+1.99818e+007,+8.93772e+006,+2.00303e+007,+8.87579e+006,+2.00595e+007,+8.93826e+006,+1.99736e+007,+8.89442e+006,+2.00134e+007,+8.83245e+006,+2.00469e+007,+8.89722e+006
2000-07-10 22:33:00 MDT,+1.99944e+007,+8.94682e+006,+2.00093e+007,+8.88585e+006,+2.00546e+007,+8.91878e+006,+1.99862e+007,+8.90347e+006,+1.99924e+007,+8.84257e+006,+2.00421e+007,+8.87778e+006
2000-07-10 22:34:00 MDT,+2.0021e+007,+8.95181e+006,+2.00293e+007,+8.88642e+006,+2.00819e+007,+8.91584e+006,+2.00128e+007,+8.90836e+006,+2.00124e+007,+8.84306e+006,+2.00692e+007,+8.87476e+006
2000-07-10 22:35:00 MDT,+2.00204e+007,+8.93976e+006,+2.0055e+007,+8.88343e+006,+2.00864e+007,+8.93105e+006,+2.00122e+007,+8.89632e+006,+2.00381e+007,+8.83999e+006,+2.00737e+007,+8.88992e+006
2000-07-10 22:36:00 MDT,+2.00277e+007,+8.93452e+006,+2.00623e+007,+8.88878e+006,+2.00845e+007,+8.93123e+006,+2.00195e+007,+8.89106e+006,+2.00454e+007,+8.8453e+006,+2.00719e+007,+8.89011e+006
2000-07-10 22:37:00 MDT,+2.01064e+007,+8.93287e+006,+2.01384e+007,+8.89776e+006,+2.01526e+007,+8.93265e+006,+2.00981e+007,+8.88913e+006,+2.01213e+007,+8.85399e+006,+2.01399e+007,+8.89129e+006
2000-07-10 22:38:00 MDT,+2.01811e+007,+8.92863e+006,+2.02067e+007,+8.91043e+006,+2.02096e+007,+8.93138e+006,+2.01728e+007,+8.88462e+006,+2.01896e+007,+8.86639e+006,+2.01968e+007,+8.88983e+006
2000-07-10 22:39:00 MDT,+2.03445e+007,+8.95778e+006,+2.03419e+007,+8.90964e+006,+2.03851e+007,+8.92078e+006,+2.03361e+007,+8.91313e+006,+2.03246e+007,+8.8651e+006,+2.03721e+007,+8.87864e+006
2000-07-10 22:40:00 MDT,+2.04352e+007,+8.96024e+006,+2.0431e+007,+8.91442e+006,+2.04729e+007,+8.92295e+006,+2.04267e+007,+8.91524e+006,+2.04135e+007,+8.86954e+006,+2.04599e+007,+8.8805e+006
2000-07-10 22:41:00 MDT,+2.04397e+007,+8.94335e+006,+2.04965e+007,+8.8326e+006,+2.05638e+007,+8.9259e+006,+2.04312e+007,+8.89838e+006,+2.0479e+007,+8.78764e+006,+2.05506e+007,+8.88313e+006
2000-07-10 22:42:00 MDT,+2.04223e+007,+8.94124e+006,+2.05266e+007,+8.80824e+006,+2.05891e+007,+8.95363e+006,+2.04138e+007,+8.89634e+006,+2.05091e+007,+8.76321e+006,+2.05759e+007,+8.91073e+006
2000-07-10 22:43:00 MDT,+2.04295e+007,+8.93529e+006,+2.04841e+007,+8.84143e+006,+2.05378e+007,+8.92451e+006,+2.0421e+007,+8.89037e+006,+2.04666e+007,+8.7965e+006,+2.05247e+007,+8.88183e+006
2000-07-10 22:44:00 MDT,+2.03681e+007,+8.91285e+006,+2.0418e+007,+8.86106e+006,+2.04377e+007,+8.91941e+006,+2.03597e+007,+8.86818e+006,+2.04006e+007,+8.81633e+006,+2.04247e+007,+8.87709e+006
2000-07-10 22:45:00 MDT,+2.02889e+007,+8.93089e+006,+2.03042e+007,+8.8562e+006,+2.03613e+007,+8.89595e+006,+2.02805e+007,+8.8865e+006,+2.02869e+007,+8.81189e+006,+2.03484e+007,+8.85393e+006
2000-07-10 22:46:00 MDT,+1.9947e+007,+8.7514e+006,+1.99272e+007,+8.70954e+006,+1.99736e+007,+8.70313e+006,+1.99389e+007,+8.70853e+006,+1.99106e+007,+8.66683e+006,+1.99612e+007,+8.66274e+006
2000-07-10 22:47:00 MDT,+1.98768e+007,+8.72878e+006,+1.98861e+007,+8.71036e+006,+1.98974e+007,+8.71765e+006,+1.98688e+007,+8.68619e+006,+1.98696e+007,+8.66779e+006,+1.98851e+007,+8.67749e+006
2000-07-10 22:48:00 MDT,+1.97555e+007,+8.73326e+006,+1.97869e+007,+8.68567e+006,+1.98123e+007,+8.72649e+006,+1.97476e+007,+8.6911e+006,+1.97705e+007,+8.64351e+006,+1.98001e+007,+8.68661e+006
2000-07-10 22:49:00 MDT,+1.96741e+007,+8.74552e+006,+1.97236e+007,+8.65882e+006,+1.97737e+007,+8.73465e+006,+1.96662e+007,+8.70364e+006,+1.97073e+007,+8.61693e+006,+1.97615e+007,+8.69488e+006
2000-07-10 22:50:00 MDT,+1.96136e+007,+8.73867e+006,+1.96402e+007,+8.6725e+006,+1.96841e+007,+8.71858e+006,+1.96057e+007,+8.69702e+006,+1.9624e+007,+8.63089e+006,+1.9672e+007,+8.67914e+006
2000-07-10 22:51:00 MDT,+1.96184e+007,+8.70585e+006,+1.96661e+007,+8.62685e+006,+1.97104e+007,+8.69749e+006,+1.96105e+007,+8.66423e+006,+1.96499e+007,+8.58522e+006,+1.96983e+007,+8.65799e+006
2000-07-10 22:52:00 MDT,+1.96538e+007,+8.70435e+006,+1.96972e+007,+8.63219e+006,+1.97378e+007,+8.69565e+006,+1.96459e+007,+8.66261e+006,+1.96809e+007,+8.59044e+006,+1.97256e+007,+8.65606e+006
