# file...... line_trans_node_2_to_trans_node_3_at_from_power.csv
# date...... Sat Sep 26 23:35:38 2009
# user...... glduser
# host...... (null)
# target.... overhead_line 33935
# trigger... (none)
# interval.. 60
# limit..... 2880
# timestamp,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_out_A.real,power_out_A.imag,power_out_B.real,power_out_B.imag,power_out_C.real,power_out_C.imag
2000-07-10 22:01:00 MDT,+9.32709e+006,+5.00043e+006,+9.34892e+006,+4.958e+006,+9.3748e+006,+4.99768e+006,+9.32149e+006,+4.98605e+006,+9.34476e+006,+4.94447e+006,+9.37205e+006,+4.9832e+006
2000-07-10 22:02:00 MDT,+9.40907e+006,+5.00863e+006,+9.432e+006,+4.95503e+006,+9.467e+006,+5.0011e+006,+9.40339e+006,+4.99404e+006,+9.42779e+006,+4.94132e+006,+9.46421e+006,+4.98639e+006
2000-07-10 22:03:00 MDT,+9.3706e+006,+5.00243e+006,+9.40114e+006,+4.9548e+006,+9.42729e+006,+5.00465e+006,+9.36496e+006,+4.98794e+006,+9.39695e+006,+4.94115e+006,+9.42452e+006,+4.99003e+006
2000-07-10 22:04:00 MDT,+9.30735e+006,+4.99897e+006,+9.3485e+006,+4.94874e+006,+9.37156e+006,+5.00888e+006,+9.30177e+006,+4.98463e+006,+9.34435e+006,+4.93522e+006,+9.36881e+006,+4.9944e+006
2000-07-10 22:05:00 MDT,+9.21418e+006,+4.98689e+006,+9.25578e+006,+4.95425e+006,+9.26339e+006,+5.00615e+006,+9.20868e+006,+4.9728e+006,+9.25169e+006,+4.94093e+006,+9.2607e+006,+4.99192e+006
2000-07-10 22:06:00 MDT,+9.09056e+006,+4.97312e+006,+9.14566e+006,+4.95268e+006,+9.13576e+006,+5.0103e+006,+9.08519e+006,+4.95934e+006,+9.14164e+006,+4.9396e+006,+9.13312e+006,+4.99638e+006
2000-07-10 22:07:00 MDT,+8.98541e+006,+4.06838e+006,+9.03716e+006,+4.05614e+006,+9.02166e+006,+4.10694e+006,+8.98055e+006,+4.05591e+006,+9.03352e+006,+4.0443e+006,+9.01927e+006,+4.09435e+006
2000-07-10 22:08:00 MDT,+8.93051e+006,+4.08365e+006,+8.96589e+006,+4.04627e+006,+8.98021e+006,+4.09543e+006,+8.92569e+006,+4.07129e+006,+8.9623e+006,+4.03459e+006,+8.97785e+006,+4.08294e+006
2000-07-10 22:09:00 MDT,+8.92745e+006,+4.08387e+006,+8.96835e+006,+4.04307e+006,+8.983e+006,+4.09871e+006,+8.92263e+006,+4.07151e+006,+8.96477e+006,+4.03138e+006,+8.98063e+006,+4.08622e+006
2000-07-10 22:10:00 MDT,+8.95293e+006,+4.08579e+006,+8.98677e+006,+4.04674e+006,+9.00356e+006,+4.0953e+006,+8.94809e+006,+4.07337e+006,+8.98317e+006,+4.03501e+006,+9.00118e+006,+4.08276e+006
2000-07-10 22:11:00 MDT,+8.95418e+006,+4.06832e+006,+8.99737e+006,+4.03126e+006,+9.00793e+006,+4.0867e+006,+8.94935e+006,+4.05592e+006,+8.99377e+006,+4.01953e+006,+9.00555e+006,+4.07417e+006
2000-07-10 22:12:00 MDT,+8.97504e+006,+4.06292e+006,+9.02004e+006,+4.03643e+006,+9.02041e+006,+4.08846e+006,+8.97019e+006,+4.05048e+006,+9.01642e+006,+4.02465e+006,+9.01803e+006,+4.07589e+006
2000-07-10 22:13:00 MDT,+8.9791e+006,+4.06112e+006,+9.04132e+006,+4.0295e+006,+9.03729e+006,+4.09876e+006,+8.97425e+006,+4.04867e+006,+9.03769e+006,+4.01768e+006,+9.03489e+006,+4.08615e+006
2000-07-10 22:14:00 MDT,+8.97142e+006,+4.05318e+006,+9.04198e+006,+4.032e+006,+9.02471e+006,+4.10353e+006,+8.96657e+006,+4.04076e+006,+9.03835e+006,+4.02016e+006,+9.02232e+006,+4.09094e+006
2000-07-10 22:15:00 MDT,+8.97713e+006,+4.07077e+006,+9.02095e+006,+4.02974e+006,+9.03464e+006,+4.08794e+006,+8.97227e+006,+4.05831e+006,+9.01733e+006,+4.01796e+006,+9.03225e+006,+4.07534e+006
2000-07-10 22:16:00 MDT,+8.85312e+006,+3.99834e+006,+8.90059e+006,+3.95145e+006,+8.91727e+006,+4.01573e+006,+8.8484e+006,+3.98624e+006,+8.89707e+006,+3.94e+006,+8.91495e+006,+4.00348e+006
2000-07-10 22:17:00 MDT,+8.87387e+006,+3.99611e+006,+8.91112e+006,+3.9606e+006,+8.92321e+006,+4.0103e+006,+8.86914e+006,+3.98396e+006,+8.9076e+006,+3.94912e+006,+8.92088e+006,+3.99804e+006
2000-07-10 22:18:00 MDT,+8.94263e+006,+4.00748e+006,+8.95737e+006,+3.96673e+006,+8.98539e+006,+3.99941e+006,+8.93783e+006,+3.99517e+006,+8.95381e+006,+3.95515e+006,+8.98304e+006,+3.98702e+006
2000-07-10 22:19:00 MDT,+9.00434e+006,+4.01743e+006,+9.01151e+006,+3.96549e+006,+9.05304e+006,+3.99739e+006,+8.99949e+006,+4.00497e+006,+9.00792e+006,+3.9538e+006,+9.05066e+006,+3.98484e+006
2000-07-10 22:20:00 MDT,+9.03177e+006,+4.01748e+006,+9.05365e+006,+3.95991e+006,+9.09249e+006,+4.00747e+006,+9.02689e+006,+4.00495e+006,+9.05003e+006,+3.94813e+006,+9.09009e+006,+3.99481e+006
2000-07-10 22:21:00 MDT,+9.04357e+006,+4.00059e+006,+9.07559e+006,+3.94401e+006,+9.10855e+006,+3.99965e+006,+9.03869e+006,+3.98805e+006,+9.07196e+006,+3.93219e+006,+9.10614e+006,+3.98697e+006
2000-07-10 22:22:00 MDT,+9.05238e+006,+4.00261e+006,+9.08522e+006,+3.94197e+006,+9.12114e+006,+4.00026e+006,+9.04748e+006,+3.99004e+006,+9.08158e+006,+3.93014e+006,+9.11872e+006,+3.98754e+006
2000-07-10 22:23:00 MDT,+9.04792e+006,+3.99652e+006,+9.08192e+006,+3.94671e+006,+9.10803e+006,+4.00072e+006,+9.04303e+006,+3.98397e+006,+9.07829e+006,+3.93487e+006,+9.10562e+006,+3.98804e+006
2000-07-10 22:24:00 MDT,+9.0006e+006,+3.99372e+006,+9.03979e+006,+3.94345e+006,+9.0636e+006,+4.00208e+006,+8.99575e+006,+3.98128e+006,+9.03619e+006,+3.93171e+006,+9.06121e+006,+3.9895e+006
