# file...... overhead_line_losses.csv
# date...... Sat Sep 26 23:35:38 2009
# user...... glduser
# host...... (null)
# group..... class=overhead_line
# trigger... (none)
# interval.. 300
# limit..... 312
# property.. timestamp,sum(power_losses_A.real),sum(power_losses_A.imag),sum(power_losses_B.real),sum(power_losses_B.imag),sum(power_losses_C.real),sum(power_losses_C.imag)
2000-07-10 22:05:00 MDT,2.30032e+007,1.21449e+007,2.29855e+007,1.20204e+007,2.31036e+007,1.21094e+007
2000-07-10 22:10:00 MDT,2.21969e+007,9.96356e+006,2.21702e+007,9.89693e+006,2.22459e+007,9.93877e+006
2000-07-10 22:15:00 MDT,2.22109e+007,9.93949e+006,2.21928e+007,9.84907e+006,2.22813e+007,9.91087e+006
2000-07-10 22:20:00 MDT,2.23638e+007,9.79207e+006,2.23292e+007,9.70399e+006,2.24244e+007,9.74606e+006
2000-07-10 22:25:00 MDT,2.21729e+007,9.73903e+006,2.21746e+007,9.6336e+006,2.22734e+007,9.72354e+006
2000-07-10 22:30:00 MDT,2.17735e+007,9.69547e+006,2.17512e+007,9.63603e+006,2.18209e+007,9.67125e+006
2000-07-10 22:35:00 MDT,2.14744e+007,9.4839e+006,2.1492e+007,9.38172e+006,2.15774e+007,9.47681e+006
2000-07-10 22:40:00 MDT,2.19375e+007,9.49903e+006,2.19169e+007,9.45268e+006,2.19641e+007,9.48507e+006
2000-07-10 22:45:00 MDT,2.17554e+007,9.48136e+006,2.1737e+007,9.37006e+006,2.18492e+007,9.43937e+006
2000-07-10 22:50:00 MDT,2.09897e+007,9.25594e+006,2.10026e+007,9.1434e+006,2.10978e+007,9.24179e+006
2000-07-10 22:55:00 MDT,2.11263e+007,9.2061e+006,2.10955e+007,9.16296e+006,2.11541e+007,9.17891e+006
2000-07-10 23:00:00 MDT,2.14733e+007,9.23458e+006,2.14328e+007,9.18784e+006,2.14949e+007,9.20021e+006
2000-07-10 23:05:00 MDT,2.10238e+007,9.03694e+006,2.10333e+007,8.88311e+006,2.11671e+007,8.99597e+006
2000-07-10 23:10:00 MDT,2.06915e+007,8.95601e+006,2.06928e+007,8.92114e+006,2.07266e+007,8.9628e+006
2000-07-10 23:15:00 MDT,2.07543e+007,8.96629e+006,2.07256e+007,8.88777e+006,2.08065e+007,8.92684e+006
2000-07-10 23:20:00 MDT,2.07623e+007,8.84955e+006,2.0712e+007,8.77602e+006,2.08015e+007,8.79303e+006
2000-07-10 23:25:00 MDT,2.06626e+007,8.83948e+006,2.07038e+007,8.72789e+006,2.07871e+007,8.84705e+006
2000-07-10 23:30:00 MDT,2.05599e+007,8.79865e+006,2.05674e+007,8.77012e+006,2.05867e+007,8.80988e+006
2000-07-10 23:35:00 MDT,2.03043e+007,8.72773e+006,2.02351e+007,8.60719e+006,2.03734e+007,8.63203e+006
2000-07-10 23:40:00 MDT,2.047e+007,8.67606e+006,2.049e+007,8.64045e+006,2.05135e+007,8.69408e+006
2000-07-10 23:45:00 MDT,2.03732e+007,8.71709e+006,2.04025e+007,8.57611e+006,2.05194e+007,8.70243e+006
2000-07-10 23:50:00 MDT,2.01891e+007,8.6069e+006,2.01826e+007,8.54896e+006,2.02375e+007,8.58939e+006
2000-07-10 23:55:00 MDT,2.01746e+007,8.62432e+006,2.01803e+007,8.51319e+006,2.02803e+007,8.6049e+006
2000-07-11 00:00:00 MDT,2.02357e+007,8.65178e+006,2.02134e+007,8.51647e+006,2.03446e+007,8.59155e+006
2000-07-11 00:05:00 MDT,2.14676e+007,9.32501e+006,2.15182e+007,9.28749e+006,2.15357e+007,9.36525e+006
2000-07-11 00:10:00 MDT,2.15123e+007,9.35428e+006,2.15189e+007,9.28298e+006,2.15801e+007,9.35337e+006
2000-07-11 00:15:00 MDT,2.14899e+007,9.35717e+006,2.14709e+007,9.26845e+006,2.15632e+007,9.32306e+006
2000-07-11 00:20:00 MDT,2.13802e+007,9.24578e+006,2.14031e+007,9.20406e+006,2.14315e+007,9.26754e+006
2000-07-11 00:25:00 MDT,2.12633e+007,9.24178e+006,2.13311e+007,9.17312e+006,2.13747e+007,9.29051e+006
2000-07-11 00:30:00 MDT,2.12574e+007,9.25101e+006,2.13194e+007,9.1649e+006,2.1371e+007,9.28929e+006
2000-07-11 00:35:00 MDT,2.124e+007,9.20096e+006,2.12288e+007,9.10995e+006,2.13189e+007,9.17342e+006
2000-07-11 00:40:00 MDT,2.12402e+007,9.16159e+006,2.12296e+007,9.15152e+006,2.12451e+007,9.16356e+006
2000-07-11 00:45:00 MDT,2.1097e+007,9.18951e+006,2.11071e+007,9.09191e+006,2.11892e+007,9.17711e+006
2000-07-11 00:50:00 MDT,2.09962e+007,9.11535e+006,2.10091e+007,9.01838e+006,2.10933e+007,9.10232e+006
2000-07-11 00:55:00 MDT,2.10843e+007,9.11789e+006,2.11107e+007,9.01398e+006,2.11992e+007,9.11992e+006
2000-07-11 01:00:00 MDT,2.1019e+007,9.08644e+006,2.10352e+007,9.04563e+006,2.10737e+007,9.10219e+006
2000-07-11 01:05:00 MDT,2.08418e+007,9.00878e+006,2.08284e+007,8.96282e+006,2.08766e+007,8.99906e+006
2000-07-11 01:10:00 MDT,2.0861e+007,9.01922e+006,2.08516e+007,8.95453e+006,2.0915e+007,9.00219e+006
2000-07-11 01:15:00 MDT,2.08843e+007,9.05124e+006,2.08434e+007,8.9375e+006,2.09685e+007,8.98804e+006
2000-07-11 01:20:00 MDT,2.07124e+007,8.96849e+006,2.0727e+007,8.90426e+006,2.0781e+007,8.97369e+006
2000-07-11 01:25:00 MDT,2.07709e+007,9.00404e+006,2.07329e+007,8.89916e+006,2.08443e+007,8.94898e+006
2000-07-11 01:30:00 MDT,2.07725e+007,8.97976e+006,2.07607e+007,8.9192e+006,2.08275e+007,8.95657e+006
2000-07-11 01:35:00 MDT,2.07463e+007,8.94766e+006,2.07516e+007,8.87825e+006,2.08111e+007,8.94209e+006
2000-07-11 01:40:00 MDT,2.06691e+007,8.95542e+006,2.06951e+007,8.85827e+006,2.07739e+007,8.95304e+006
2000-07-11 01:45:00 MDT,2.06668e+007,8.96344e+006,2.06874e+007,8.84667e+006,2.07853e+007,8.95056e+006
2000-07-11 01:50:00 MDT,2.066e+007,8.93908e+006,2.06109e+007,8.83312e+006,2.07293e+007,8.87874e+006
2000-07-11 01:55:00 MDT,2.05918e+007,8.88643e+006,2.06179e+007,8.84756e+006,2.0644e+007,8.90419e+006
