# file...... line_trans_node_1_to_trans_node_6_at_from_power.csv
# date...... Sat Sep 26 23:35:38 2009
# user...... glduser
# host...... (null)
# target.... overhead_line 33927
# trigger... (none)
# interval.. 60
# limit..... 2880
# timestamp,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_out_A.real,power_out_A.imag,power_out_B.real,power_out_B.imag,power_out_C.real,power_out_C.imag
2000-07-10 22:01:00 MDT,+1.7053e+007,+9.20114e+006,+1.70383e+007,+9.11492e+006,+1.71203e+007,+9.14528e+006,+1.70399e+007,+9.16738e+006,+1.70286e+007,+9.08331e+006,+1.71139e+007,+9.11141e+006
2000-07-10 22:02:00 MDT,+1.7268e+007,+9.22727e+006,+1.72469e+007,+9.11174e+006,+1.73575e+007,+9.15126e+006,+1.72545e+007,+9.19279e+006,+1.7237e+007,+9.07953e+006,+1.73509e+007,+9.11664e+006
2000-07-10 22:03:00 MDT,+1.71911e+007,+9.22004e+006,+1.71533e+007,+9.12129e+006,+1.72577e+007,+9.13793e+006,+1.71778e+007,+9.18582e+006,+1.71435e+007,+9.08934e+006,+1.72512e+007,+9.10364e+006
2000-07-10 22:04:00 MDT,+1.70307e+007,+9.23148e+006,+1.69921e+007,+9.09855e+006,+1.71266e+007,+9.13161e+006,+1.70176e+007,+9.19773e+006,+1.69825e+007,+9.0671e+006,+1.71201e+007,+9.09774e+006
2000-07-10 22:05:00 MDT,+1.68183e+007,+9.19906e+006,+1.68006e+007,+9.10301e+006,+1.68926e+007,+9.13564e+006,+1.68055e+007,+9.16601e+006,+1.67911e+007,+9.0721e+006,+1.68863e+007,+9.10248e+006
2000-07-10 22:06:00 MDT,+1.65862e+007,+9.16157e+006,+1.65932e+007,+9.10884e+006,+1.66354e+007,+9.14127e+006,+1.65736e+007,+9.12929e+006,+1.65839e+007,+9.07851e+006,+1.66292e+007,+9.10888e+006
2000-07-10 22:07:00 MDT,+1.63844e+007,+7.49244e+006,+1.64036e+007,+7.45712e+006,+1.64246e+007,+7.49142e+006,+1.6373e+007,+7.46326e+006,+1.63952e+007,+7.42963e+006,+1.64191e+007,+7.46213e+006
2000-07-10 22:08:00 MDT,+1.62744e+007,+7.4839e+006,+1.62954e+007,+7.45547e+006,+1.63095e+007,+7.48787e+006,+1.62632e+007,+7.45505e+006,+1.62871e+007,+7.42828e+006,+1.6304e+007,+7.45893e+006
2000-07-10 22:09:00 MDT,+1.6261e+007,+7.49531e+006,+1.62676e+007,+7.45113e+006,+1.63025e+007,+7.479e+006,+1.62497e+007,+7.46649e+006,+1.62593e+007,+7.42403e+006,+1.62971e+007,+7.45008e+006
2000-07-10 22:10:00 MDT,+1.63105e+007,+7.51585e+006,+1.62956e+007,+7.44699e+006,+1.63627e+007,+7.4685e+006,+1.62992e+007,+7.48685e+006,+1.62872e+007,+7.41982e+006,+1.63572e+007,+7.43942e+006
2000-07-10 22:11:00 MDT,+1.63523e+007,+7.49782e+006,+1.63375e+007,+7.41696e+006,+1.64149e+007,+7.44464e+006,+1.63409e+007,+7.46872e+006,+1.63292e+007,+7.38971e+006,+1.64094e+007,+7.41543e+006
2000-07-10 22:12:00 MDT,+1.64046e+007,+7.487e+006,+1.64033e+007,+7.42392e+006,+1.64586e+007,+7.45437e+006,+1.63932e+007,+7.45777e+006,+1.63949e+007,+7.39648e+006,+1.6453e+007,+7.42503e+006
2000-07-10 22:13:00 MDT,+1.63696e+007,+7.48342e+006,+1.63991e+007,+7.40859e+006,+1.64492e+007,+7.47152e+006,+1.63583e+007,+7.45429e+006,+1.63907e+007,+7.38118e+006,+1.64436e+007,+7.44218e+006
2000-07-10 22:14:00 MDT,+1.63561e+007,+7.46481e+006,+1.63992e+007,+7.41819e+006,+1.6418e+007,+7.47888e+006,+1.63448e+007,+7.43575e+006,+1.63908e+007,+7.39077e+006,+1.64125e+007,+7.44963e+006
