# file...... line_trans_node_5_to_trans_node_4_at_inter_power.csv
# date...... Sat Sep 26 23:35:38 2009
# user...... glduser
# host...... (null)
# target.... overhead_line 33954
# trigger... (none)
# interval.. 60
# limit..... 2880
# timestamp,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_out_A.real,power_out_A.imag,power_out_B.real,power_out_B.imag,power_out_C.real,power_out_C.imag
2000-07-10 22:34:00 MDT,+5.65423e+006,+2.52415e+006,+5.66563e+006,+2.48902e+006,+5.69104e+006,+2.51571e+006,+5.65322e+006,+2.52087e+006,+5.66497e+006,+2.48553e+006,+5.68967e+006,+2.51219e+006
2000-07-10 22:35:00 MDT,+5.65317e+006,+2.52203e+006,+5.66618e+006,+2.49001e+006,+5.68797e+006,+2.51654e+006,+5.65216e+006,+2.51875e+006,+5.66553e+006,+2.48652e+006,+5.6866e+006,+2.51303e+006
2000-07-10 22:36:00 MDT,+5.6683e+006,+2.5194e+006,+5.66562e+006,+2.50175e+006,+5.68285e+006,+2.50761e+006,+5.66729e+006,+2.5161e+006,+5.66496e+006,+2.49826e+006,+5.68149e+006,+2.5041e+006
2000-07-10 22:37:00 MDT,+5.67435e+006,+2.51335e+006,+5.69004e+006,+2.49817e+006,+5.69596e+006,+2.51883e+006,+5.67334e+006,+2.51005e+006,+5.68938e+006,+2.49465e+006,+5.69459e+006,+2.5153e+006
2000-07-10 22:38:00 MDT,+5.69726e+006,+2.52064e+006,+5.70996e+006,+2.49414e+006,+5.72717e+006,+2.51786e+006,+5.69624e+006,+2.51731e+006,+5.70929e+006,+2.49061e+006,+5.72578e+006,+2.5143e+006
2000-07-10 22:39:00 MDT,+5.7569e+006,+2.5281e+006,+5.75825e+006,+2.49692e+006,+5.78537e+006,+2.513e+006,+5.75586e+006,+2.52472e+006,+5.75757e+006,+2.49333e+006,+5.78397e+006,+2.50938e+006
2000-07-10 22:40:00 MDT,+5.76536e+006,+2.53868e+006,+5.74839e+006,+2.4969e+006,+5.79379e+006,+2.50249e+006,+5.76431e+006,+2.53528e+006,+5.74772e+006,+2.49333e+006,+5.79238e+006,+2.49887e+006
2000-07-10 22:41:00 MDT,+5.73523e+006,+2.52356e+006,+5.76817e+006,+2.46453e+006,+5.80332e+006,+2.5217e+006,+5.73419e+006,+2.5202e+006,+5.76749e+006,+2.46094e+006,+5.80191e+006,+2.51806e+006
2000-07-10 22:42:00 MDT,+5.73844e+006,+2.51083e+006,+5.78876e+006,+2.46786e+006,+5.80126e+006,+2.53187e+006,+5.7374e+006,+2.50747e+006,+5.78808e+006,+2.46425e+006,+5.79985e+006,+2.52822e+006
2000-07-10 22:43:00 MDT,+5.75898e+006,+2.53002e+006,+5.77105e+006,+2.4712e+006,+5.81662e+006,+2.51014e+006,+5.75794e+006,+2.52663e+006,+5.77037e+006,+2.46761e+006,+5.8152e+006,+2.50649e+006
2000-07-10 22:44:00 MDT,+5.73053e+006,+2.5257e+006,+5.75333e+006,+2.46773e+006,+5.79275e+006,+2.51571e+006,+5.7295e+006,+2.52234e+006,+5.75266e+006,+2.46417e+006,+5.79135e+006,+2.51209e+006
2000-07-10 22:45:00 MDT,+5.72762e+006,+2.5183e+006,+5.75161e+006,+2.47401e+006,+5.77865e+006,+2.51617e+006,+5.72659e+006,+2.51495e+006,+5.75094e+006,+2.47044e+006,+5.77724e+006,+2.51256e+006
2000-07-10 22:46:00 MDT,+5.62999e+006,+2.4681e+006,+5.63892e+006,+2.43554e+006,+5.66343e+006,+2.45899e+006,+5.62899e+006,+2.46486e+006,+5.63827e+006,+2.43211e+006,+5.66208e+006,+2.45552e+006
2000-07-10 22:47:00 MDT,+5.60641e+006,+2.46656e+006,+5.59728e+006,+2.44497e+006,+5.62117e+006,+2.44743e+006,+5.60542e+006,+2.46335e+006,+5.59665e+006,+2.44157e+006,+5.61984e+006,+2.44402e+006
2000-07-10 22:48:00 MDT,+5.57503e+006,+2.4593e+006,+5.58557e+006,+2.43961e+006,+5.59796e+006,+2.45796e+006,+5.57405e+006,+2.45612e+006,+5.58494e+006,+2.43623e+006,+5.59664e+006,+2.45456e+006
2000-07-10 22:49:00 MDT,+5.55104e+006,+2.46189e+006,+5.57901e+006,+2.42655e+006,+5.59618e+006,+2.4676e+006,+5.55007e+006,+2.45873e+006,+5.57837e+006,+2.42318e+006,+5.59486e+006,+2.4642e+006
2000-07-10 22:50:00 MDT,+5.52926e+006,+2.46091e+006,+5.55884e+006,+2.42522e+006,+5.57556e+006,+2.46791e+006,+5.5283e+006,+2.45777e+006,+5.55821e+006,+2.42187e+006,+5.57425e+006,+2.46453e+006
2000-07-10 22:51:00 MDT,+5.54246e+006,+2.44584e+006,+5.55444e+006,+2.43118e+006,+5.56165e+006,+2.44814e+006,+5.54149e+006,+2.4427e+006,+5.55381e+006,+2.42784e+006,+5.56034e+006,+2.44478e+006
2000-07-10 22:52:00 MDT,+5.55922e+006,+2.45368e+006,+5.58098e+006,+2.41915e+006,+5.60052e+006,+2.45455e+006,+5.55825e+006,+2.45052e+006,+5.58034e+006,+2.41579e+006,+5.5992e+006,+2.45115e+006
2000-07-10 22:53:00 MDT,+5.56873e+006,+2.45415e+006,+5.59142e+006,+2.41874e+006,+5.61126e+006,+2.45547e+006,+5.56776e+006,+2.45098e+006,+5.59078e+006,+2.41536e+006,+5.60994e+006,+2.45206e+006
2000-07-10 22:54:00 MDT,+5.57619e+006,+2.46112e+006,+5.58358e+006,+2.42054e+006,+5.61574e+006,+2.44668e+006,+5.57521e+006,+2.45794e+006,+5.58294e+006,+2.41717e+006,+5.61442e+006,+2.44327e+006
2000-07-10 22:55:00 MDT,+5.56797e+006,+2.45648e+006,+5.57358e+006,+2.42548e+006,+5.5982e+006,+2.44529e+006,+5.56699e+006,+2.4533e+006,+5.57295e+006,+2.42212e+006,+5.59688e+006,+2.4419e+006
2000-07-10 22:56:00 MDT,+5.57568e+006,+2.45326e+006,+5.59037e+006,+2.42439e+006,+5.60861e+006,+2.45093e+006,+5.57471e+006,+2.45009e+006,+5.58973e+006,+2.42101e+006,+5.60728e+006,+2.44753e+006
2000-07-10 22:57:00 MDT,+5.57982e+006,+2.45676e+006,+5.6078e+006,+2.41425e+006,+5.63108e+006,+2.45892e+006,+5.57884e+006,+2.45357e+006,+5.60716e+006,+2.41086e+006,+5.62975e+006,+2.45549e+006
2000-07-10 22:58:00 MDT,+5.6106e+006,+2.45492e+006,+5.63202e+006,+2.4213e+006,+5.65104e+006,+2.45592e+006,+5.60961e+006,+2.45171e+006,+5.63138e+006,+2.41788e+006,+5.6497e+006,+2.45247e+006
2000-07-10 22:59:00 MDT,+5.63446e+006,+2.46423e+006,+5.63888e+006,+2.42313e+006,+5.67296e+006,+2.44672e+006,+5.63347e+006,+2.46099e+006,+5.63824e+006,+2.4197e+006,+5.67161e+006,+2.44325e+006
2000-07-10 23:00:00 MDT,+5.65672e+006,+2.46637e+006,+5.65887e+006,+2.42342e+006,+5.69567e+006,+2.44618e+006,+5.65572e+006,+2.4631e+006,+5.65822e+006,+2.41997e+006,+5.69432e+006,+2.44269e+006
2000-07-10 23:01:00 MDT,+5.55176e+006,+2.4045e+006,+5.58833e+006,+2.34752e+006,+5.62e+006,+2.4068e+006,+5.55079e+006,+2.40137e+006,+5.5877e+006,+2.34417e+006,+5.61868e+006,+2.40341e+006
2000-07-10 23:02:00 MDT,+5.55826e+006,+2.39681e+006,+5.59289e+006,+2.35608e+006,+5.61146e+006,+2.40569e+006,+5.5573e+006,+2.39367e+006,+5.59225e+006,+2.35273e+006,+5.61015e+006,+2.4023e+006
2000-07-10 23:03:00 MDT,+5.56182e+006,+2.39645e+006,+5.58215e+006,+2.36435e+006,+5.60047e+006,+2.39729e+006,+5.56086e+006,+2.39331e+006,+5.58152e+006,+2.361e+006,+5.59916e+006,+2.39392e+006
2000-07-10 23:04:00 MDT,+5.54663e+006,+2.41117e+006,+5.55278e+006,+2.35693e+006,+5.59735e+006,+2.38867e+006,+5.54567e+006,+2.40804e+006,+5.55216e+006,+2.35362e+006,+5.59605e+006,+2.3853e+006
2000-07-10 23:05:00 MDT,+5.55649e+006,+2.41022e+006,+5.56239e+006,+2.35856e+006,+5.60476e+006,+2.38872e+006,+5.55552e+006,+2.40708e+006,+5.56176e+006,+2.35524e+006,+5.60345e+006,+2.38535e+006
2000-07-10 23:06:00 MDT,+5.53639e+006,+2.40915e+006,+5.54111e+006,+2.35891e+006,+5.58279e+006,+2.38738e+006,+5.53543e+006,+2.40602e+006,+5.54049e+006,+2.35561e+006,+5.58148e+006,+2.38403e+006
2000-07-10 23:07:00 MDT,+5.52073e+006,+2.39268e+006,+5.53166e+006,+2.3705e+006,+5.5459e+006,+2.39032e+006,+5.51978e+006,+2.38958e+006,+5.53104e+006,+2.3672e+006,+5.54461e+006,+2.387e+006
2000-07-10 23:08:00 MDT,+5.48792e+006,+2.38413e+006,+5.50334e+006,+2.37428e+006,+5.5047e+006,+2.39192e+006,+5.48698e+006,+2.38106e+006,+5.50272e+006,+2.37102e+006,+5.50343e+006,+2.38864e+006
2000-07-10 23:09:00 MDT,+5.49068e+006,+2.37926e+006,+5.5066e+006,+2.37875e+006,+5.49959e+006,+2.39224e+006,+5.48974e+006,+2.3762e+006,+5.50598e+006,+2.37548e+006,+5.49832e+006,+2.38897e+006
2000-07-10 23:10:00 MDT,+5.47133e+006,+2.38756e+006,+5.49107e+006,+2.3677e+006,+5.49896e+006,+2.39417e+006,+5.4704e+006,+2.38451e+006,+5.49046e+006,+2.36445e+006,+5.49769e+006,+2.3909e+006
2000-07-10 23:11:00 MDT,+5.46223e+006,+2.38554e+006,+5.47916e+006,+2.34813e+006,+5.50369e+006,+2.38097e+006,+5.4613e+006,+2.3825e+006,+5.47855e+006,+2.3449e+006,+5.50242e+006,+2.3777e+006
2000-07-10 23:12:00 MDT,+5.46438e+006,+2.38387e+006,+5.48357e+006,+2.34858e+006,+5.50523e+006,+2.38225e+006,+5.46345e+006,+2.38083e+006,+5.48296e+006,+2.34535e+006,+5.50396e+006,+2.37898e+006
2000-07-10 23:13:00 MDT,+5.48274e+006,+2.38643e+006,+5.49891e+006,+2.34887e+006,+5.52395e+006,+2.38093e+006,+5.4818e+006,+2.38337e+006,+5.4983e+006,+2.34562e+006,+5.52267e+006,+2.37764e+006
2000-07-10 23:14:00 MDT,+5.48134e+006,+2.38923e+006,+5.48584e+006,+2.35216e+006,+5.51619e+006,+2.37395e+006,+5.4804e+006,+2.38617e+006,+5.48523e+006,+2.34892e+006,+5.51491e+006,+2.37067e+006
2000-07-10 23:15:00 MDT,+5.48382e+006,+2.38859e+006,+5.4912e+006,+2.35132e+006,+5.52045e+006,+2.37573e+006,+5.48288e+006,+2.38552e+006,+5.49059e+006,+2.34808e+006,+5.51917e+006,+2.37245e+006
2000-07-10 23:16:00 MDT,+5.44885e+006,+2.35287e+006,+5.44418e+006,+2.32501e+006,+5.47126e+006,+2.33432e+006,+5.44792e+006,+2.34985e+006,+5.44358e+006,+2.32183e+006,+5.47001e+006,+2.3311e+006
2000-07-10 23:17:00 MDT,+5.45431e+006,+2.3608e+006,+5.46365e+006,+2.3105e+006,+5.50304e+006,+2.34287e+006,+5.45338e+006,+2.35777e+006,+5.46305e+006,+2.30729e+006,+5.50177e+006,+2.33962e+006
