# file...... line_trans_node_5_to_trans_node_4_at_from_power.csv
# date...... Sat Sep 26 23:35:38 2009
# user...... glduser
# host...... (null)
# target.... overhead_line 33951
# trigger... (none)
# interval.. 60
# limit..... 2880
# timestamp,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_out_A.real,power_out_A.imag,power_out_B.real,power_out_B.imag,power_out_C.real,power_out_C.imag
2000-07-10 22:01:00 MDT,+6.03643e+006,+3.23527e+006,+6.05316e+006,+3.20089e+006,+6.07465e+006,+3.23217e+006,+6.03476e+006,+3.231e+006,+6.05193e+006,+3.19687e+006,+6.07383e+006,+3.22785e+006
2000-07-10 22:02:00 MDT,+6.09516e+006,+3.2405e+006,+6.11478e+006,+3.19802e+006,+6.14181e+006,+3.23565e+006,+6.09347e+006,+3.23615e+006,+6.11353e+006,+3.19394e+006,+6.14098e+006,+3.23126e+006
2000-07-10 22:03:00 MDT,+6.05333e+006,+3.23393e+006,+6.0791e+006,+3.19875e+006,+6.09685e+006,+3.23816e+006,+6.05166e+006,+3.22964e+006,+6.07786e+006,+3.1947e+006,+6.09603e+006,+3.23381e+006
2000-07-10 22:04:00 MDT,+5.9958e+006,+3.22558e+006,+6.03884e+006,+3.19431e+006,+6.04453e+006,+3.24662e+006,+5.99415e+006,+3.22135e+006,+6.03761e+006,+3.1903e+006,+6.04371e+006,+3.24233e+006
2000-07-10 22:05:00 MDT,+5.96335e+006,+3.229e+006,+5.98508e+006,+3.2005e+006,+5.99895e+006,+3.23314e+006,+5.96171e+006,+3.22481e+006,+5.98386e+006,+3.19655e+006,+5.99815e+006,+3.22891e+006
2000-07-10 22:06:00 MDT,+5.88663e+006,+3.22733e+006,+5.91632e+006,+3.19355e+006,+5.9306e+006,+3.23588e+006,+5.88503e+006,+3.22323e+006,+5.91513e+006,+3.18967e+006,+5.92982e+006,+3.23173e+006
2000-07-10 22:07:00 MDT,+5.82898e+006,+2.63458e+006,+5.85877e+006,+2.62269e+006,+5.85393e+006,+2.65424e+006,+5.82753e+006,+2.63085e+006,+5.85768e+006,+2.61916e+006,+5.85322e+006,+2.65049e+006
2000-07-10 22:08:00 MDT,+5.80308e+006,+2.64841e+006,+5.82764e+006,+2.61051e+006,+5.84792e+006,+2.65053e+006,+5.80163e+006,+2.6447e+006,+5.82657e+006,+2.60701e+006,+5.84721e+006,+2.64679e+006
2000-07-10 22:09:00 MDT,+5.80607e+006,+2.6471e+006,+5.8326e+006,+2.61088e+006,+5.85052e+006,+2.65177e+006,+5.80462e+006,+2.64339e+006,+5.83153e+006,+2.60738e+006,+5.84981e+006,+2.64802e+006
2000-07-10 22:10:00 MDT,+5.81866e+006,+2.64604e+006,+5.83737e+006,+2.61687e+006,+5.85324e+006,+2.6474e+006,+5.81722e+006,+2.64232e+006,+5.8363e+006,+2.61336e+006,+5.85253e+006,+2.64365e+006
2000-07-10 22:11:00 MDT,+5.80758e+006,+2.64218e+006,+5.82571e+006,+2.60239e+006,+5.8511e+006,+2.63766e+006,+5.80614e+006,+2.63848e+006,+5.82464e+006,+2.5989e+006,+5.85039e+006,+2.63391e+006
2000-07-10 22:12:00 MDT,+5.81811e+006,+2.63183e+006,+5.83925e+006,+2.61124e+006,+5.84644e+006,+2.63964e+006,+5.81667e+006,+2.62812e+006,+5.83818e+006,+2.60774e+006,+5.84573e+006,+2.6359e+006
2000-07-10 22:13:00 MDT,+5.82382e+006,+2.63128e+006,+5.8611e+006,+2.60364e+006,+5.86612e+006,+2.64939e+006,+5.82237e+006,+2.62757e+006,+5.86002e+006,+2.60011e+006,+5.8654e+006,+2.64562e+006
