# file...... transformer_losses.csv
# date...... Sat Sep 26 23:35:37 2009
# user...... glduser
# host...... (null)
# group..... class=transformer
# trigger... (none)
# interval.. 300
# limit..... 312
# property.. timestamp,sum(power_losses_A.real),sum(power_losses_A.imag),sum(power_losses_B.real),sum(power_losses_B.imag),sum(power_losses_C.real),sum(power_losses_C.imag)
2000-07-11 03:00:00 MDT,-725070,545043,3.21844e+006,1.03425e+006,4.04048e+006,973220
2000-07-11 03:05:00 MDT,-799081,615298,3.30002e+006,978627,4.21274e+006,967489
2000-07-11 03:10:00 MDT,-860169,585582,3.30041e+006,1.05138e+006,4.31117e+006,929626
2000-07-11 03:15:00 MDT,-736829,576577,3.18838e+006,1.03509e+006,4.08519e+006,934811
2000-07-11 03:20:00 MDT,-749409,574001,3.30276e+006,992046,4.11066e+006,994978
2000-07-11 03:25:00 MDT,-806714,614888,3.29195e+006,967596,4.24987e+006,967618
2000-07-11 03:30:00 MDT,-879686,602661,3.34896e+006,1.03549e+006,4.25175e+006,928326
2000-07-11 03:35:00 MDT,-761112,555707,3.20337e+006,1.03722e+006,4.18228e+006,972227
2000-07-11 03:40:00 MDT,-788215,625929,3.22377e+006,989379,4.22091e+006,954558
2000-07-11 03:45:00 MDT,-902572,650680,3.38495e+006,967315,4.34753e+006,963586
2000-07-11 03:50:00 MDT,-884292,562966,3.40945e+006,1.03714e+006,4.37015e+006,983843
2000-07-11 03:55:00 MDT,-927107,568967,3.41186e+006,1.0238e+006,4.44176e+006,1.01646e+006
2000-07-11 04:00:00 MDT,-931280,593297,3.38773e+006,1.01303e+006,4.4557e+006,993120
2000-07-11 04:05:00 MDT,-982329,621304,3.52704e+006,1.01438e+006,4.4945e+006,976712
2000-07-11 04:10:00 MDT,-948777,599554,3.45067e+006,1.0441e+006,4.49539e+006,983719
2000-07-11 04:15:00 MDT,-890222,585030,3.50135e+006,1.01801e+006,4.39731e+006,1.00971e+006
2000-07-11 04:20:00 MDT,-1.20377e+006,612256,3.55542e+006,1.04319e+006,4.79283e+006,983167
2000-07-11 04:25:00 MDT,-950719,635610,3.4849e+006,1.02899e+006,4.44841e+006,986846
2000-07-11 04:30:00 MDT,-789426,569235,3.30718e+006,1.04719e+006,4.14929e+006,1.00254e+006
2000-07-11 04:35:00 MDT,-829313,587305,3.46537e+006,1.0673e+006,4.28845e+006,980611
2000-07-11 04:40:00 MDT,-1.3145e+006,681561,3.77235e+006,1.03265e+006,5.01601e+006,994886
2000-07-11 04:45:00 MDT,-1.1216e+006,618590,3.65483e+006,1.08502e+006,4.7188e+006,980065
2000-07-11 04:50:00 MDT,-965963,611750,3.54576e+006,1.08294e+006,4.45111e+006,981238
2000-07-11 04:55:00 MDT,-1.13568e+006,580874,3.6876e+006,1.08415e+006,4.7609e+006,1.02988e+006
2000-07-11 05:00:00 MDT,-1.33266e+006,674981,3.79928e+006,1.04296e+006,5.06686e+006,1.00971e+006
2000-07-11 05:05:00 MDT,-1.42483e+006,724959,3.95424e+006,1.09136e+006,5.3162e+006,1.01443e+006
2000-07-11 05:10:00 MDT,-1.40751e+006,714067,3.93981e+006,1.11833e+006,5.35537e+006,1.01565e+006
2000-07-11 05:15:00 MDT,-1.37847e+006,689691,4.00368e+006,1.11545e+006,5.43115e+006,1.05324e+006
2000-07-11 05:20:00 MDT,-1.39429e+006,729659,3.93953e+006,1.08336e+006,5.40052e+006,1.00183e+006
2000-07-11 05:25:00 MDT,-1.01337e+006,688902,3.62776e+006,1.04682e+006,4.84771e+006,1.00926e+006
2000-07-11 05:30:00 MDT,-842846,631995,3.57001e+006,1.0541e+006,4.56426e+006,1.04907e+006
2000-07-11 05:35:00 MDT,-804136,654742,3.44853e+006,1.02137e+006,4.52505e+006,1.02036e+006
2000-07-11 05:40:00 MDT,-1.05598e+006,669953,3.6144e+006,1.04404e+006,4.8033e+006,986028
2000-07-11 05:45:00 MDT,-1.09971e+006,672730,3.66289e+006,1.02722e+006,4.88489e+006,986816
2000-07-11 05:50:00 MDT,-889816,643192,3.45005e+006,1.02387e+006,4.61774e+006,1.00764e+006
2000-07-11 05:55:00 MDT,-912800,664794,3.57389e+006,999421,4.63955e+006,995666
2000-07-11 06:00:00 MDT,-1.03707e+006,638158,3.59534e+006,1.02835e+006,4.8401e+006,1.00622e+006
2000-07-11 06:05:00 MDT,-1.6939e+006,696164,4.00948e+006,1.08264e+006,5.8121e+006,962369
2000-07-11 06:10:00 MDT,-1.75423e+006,663915,4.17067e+006,1.05319e+006,5.94284e+006,980592
2000-07-11 06:15:00 MDT,-1.7624e+006,645080,4.16689e+006,1.05654e+006,5.85042e+006,1.00733e+006
2000-07-11 06:20:00 MDT,-1.81451e+006,643937,4.33676e+006,1.08464e+006,6.00884e+006,1.01864e+006
2000-07-11 06:25:00 MDT,-1.91166e+006,655140,4.3184e+006,1.09904e+006,6.17441e+006,971154
2000-07-11 06:30:00 MDT,-1.81488e+006,631235,4.34514e+006,1.13296e+006,6.0477e+006,973328
2000-07-11 06:35:00 MDT,-1.87318e+006,646457,4.49931e+006,1.07919e+006,6.13542e+006,1.01745e+006
2000-07-11 06:40:00 MDT,-2.17344e+006,657860,4.61666e+006,1.09541e+006,6.63771e+006,1.00771e+006
2000-07-11 06:45:00 MDT,-2.17898e+006,656188,4.55701e+006,1.14746e+006,6.62137e+006,952243
2000-07-11 06:50:00 MDT,-2.03903e+006,667426,4.74203e+006,1.10429e+006,6.55876e+006,1.07583e+006
2000-07-11 06:55:00 MDT,-2.28887e+006,628507,4.72281e+006,1.12515e+006,6.82246e+006,962661
2000-07-11 07:00:00 MDT,-2.12231e+006,641881,4.72807e+006,1.14856e+006,6.65931e+006,985506
2000-07-11 07:05:00 MDT,-2.06373e+006,646416,4.78707e+006,1.16697e+006,6.65127e+006,1.03117e+006
2000-07-11 07:10:00 MDT,-2.10432e+006,655097,4.81059e+006,1.12971e+006,6.82683e+006,1.02468e+006
2000-07-11 07:15:00 MDT,-2.12254e+006,641029,4.8579e+006,1.12676e+006,6.86132e+006,1.06756e+006
2000-07-11 07:20:00 MDT,-2.04459e+006,634472,4.95649e+006,1.15071e+006,6.80757e+006,1.13082e+006
2000-07-11 07:25:00 MDT,-1.97282e+006,672159,4.78977e+006,1.20861e+006,6.73398e+006,1.05262e+006
2000-07-11 07:30:00 MDT,-2.00036e+006,679847,4.77537e+006,1.17123e+006,6.70213e+006,1.05665e+006
2000-07-11 07:35:00 MDT,-1.91248e+006,669776,4.7183e+006,1.14867e+006,6.66032e+006,1.16351e+006
2000-07-11 07:40:00 MDT,-1.87797e+006,642971,4.69264e+006,1.19943e+006,6.69628e+006,1.1324e+006
2000-07-11 07:45:00 MDT,-1.73081e+006,636259,4.68254e+006,1.18783e+006,6.53416e+006,1.21362e+006
2000-07-11 07:50:00 MDT,-1.84054e+006,595429,4.78421e+006,1.22298e+006,6.62521e+006,1.2004e+006
2000-07-11 07:55:00 MDT,-1.82407e+006,544862,4.77576e+006,1.30856e+006,6.71469e+006,1.17382e+006
2000-07-11 08:00:00 MDT,-1.79941e+006,583385,4.79572e+006,1.28175e+006,6.63773e+006,1.17897e+006
2000-07-11 08:05:00 MDT,-1.22419e+006,737137,4.43625e+006,1.26811e+006,5.82858e+006,1.1948e+006
2000-07-11 08:10:00 MDT,-1.72111e+006,582638,4.85448e+006,1.31893e+006,6.47074e+006,1.20927e+006
2000-07-11 08:15:00 MDT,-1.64643e+006,653241,4.72458e+006,1.25612e+006,6.45333e+006,1.23798e+006
2000-07-11 08:20:00 MDT,-1.61219e+006,620115,4.74641e+006,1.27583e+006,6.35563e+006,1.21429e+006
2000-07-11 08:25:00 MDT,-1.5262e+006,714445,4.68857e+006,1.24612e+006,6.22835e+006,1.20974e+006
2000-07-11 08:30:00 MDT,-1.34191e+006,661668,4.65523e+006,1.29161e+006,6.02837e+006,1.23231e+006
2000-07-11 08:35:00 MDT,-1.48598e+006,727492,4.63443e+006,1.26367e+006,6.12495e+006,1.21399e+006
2000-07-11 08:40:00 MDT,-1.45165e+006,696524,4.74022e+006,1.25508e+006,6.1588e+006,1.24261e+006
2000-07-11 08:45:00 MDT,-1.46749e+006,685567,4.65636e+006,1.28916e+006,6.09019e+006,1.22376e+006
2000-07-11 08:50:00 MDT,-1.22378e+006,717302,4.52024e+006,1.3057e+006,5.9406e+006,1.21419e+006
2000-07-11 08:55:00 MDT,-1.31513e+006,721936,4.51587e+006,1.33823e+006,5.99636e+006,1.15758e+006
2000-07-11 09:00:00 MDT,-1.46042e+006,730478,4.57832e+006,1.33358e+006,6.21249e+006,1.16105e+006
2000-07-11 09:05:00 MDT,-1.3754e+006,707091,4.71733e+006,1.27516e+006,6.14489e+006,1.25191e+006
2000-07-11 09:10:00 MDT,-1.67635e+006,647837,4.9232e+006,1.27134e+006,6.52904e+006,1.28397e+006
2000-07-11 09:15:00 MDT,-1.61559e+006,632900,4.86846e+006,1.34937e+006,6.47135e+006,1.21916e+006
2000-07-11 09:20:00 MDT,-1.71512e+006,672788,4.78765e+006,1.30894e+006,6.65598e+006,1.17834e+006
2000-07-11 09:25:00 MDT,-1.39379e+006,713648,4.57233e+006,1.27234e+006,6.17695e+006,1.26316e+006
2000-07-11 09:30:00 MDT,-1.56977e+006,550407,4.88646e+006,1.34148e+006,6.37549e+006,1.28093e+006
2000-07-11 09:35:00 MDT,-1.60066e+006,613884,4.99746e+006,1.30561e+006,6.40005e+006,1.27731e+006
2000-07-11 09:40:00 MDT,-1.45959e+006,727777,4.83098e+006,1.25877e+006,6.34512e+006,1.2437e+006
2000-07-11 09:45:00 MDT,-1.27869e+006,800900,4.46319e+006,1.27445e+006,6.05427e+006,1.20825e+006
2000-07-11 09:50:00 MDT,-1.13267e+006,779354,4.50786e+006,1.28326e+006,5.84573e+006,1.23755e+006
2000-07-11 09:55:00 MDT,-1.34927e+006,727432,4.60254e+006,1.30097e+006,6.09203e+006,1.25384e+006
2000-07-11 10:00:00 MDT,-1.41572e+006,688679,4.61833e+006,1.30697e+006,6.24121e+006,1.21734e+006
2000-07-11 10:05:00 MDT,-1.27159e+006,767766,4.46726e+006,1.27811e+006,6.03845e+006,1.23414e+006
2000-07-11 10:10:00 MDT,-1.14584e+006,758264,4.52463e+006,1.27755e+006,5.80814e+006,1.25551e+006
2000-07-11 10:15:00 MDT,-1.26817e+006,767356,4.49551e+006,1.28128e+006,6.01972e+006,1.24983e+006
2000-07-11 10:20:00 MDT,-1.41698e+006,719860,4.7255e+006,1.25942e+006,6.13841e+006,1.22729e+006
