# file...... line_trans_node_3_to_trans_node_4_at_inter_power.csv
# date...... Sat Sep 26 23:35:37 2009
# user...... glduser
# host...... (null)
# target.... overhead_line 33962
# trigger... (none)
# interval.. 60
# limit..... 2880
# timestamp,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_out_A.real,power_out_A.imag,power_out_B.real,power_out_B.imag,power_out_C.real,power_out_C.imag
2000-07-10 22:01:00 MDT,+1.64849e+006,+875583,+1.63033e+006,+860183,+1.65281e+006,+851977,+1.6484e+006,+875284,+1.63027e+006,+859873,+1.65268e+006,+851662
2000-07-10 22:02:00 MDT,+1.65798e+006,+882838,+1.65054e+006,+847691,+1.68476e+006,+858594,+1.65789e+006,+882534,+1.65048e+006,+847377,+1.68463e+006,+858268
2000-07-10 22:03:00 MDT,+1.65631e+006,+887605,+1.63947e+006,+848187,+1.6821e+006,+853125,+1.65621e+006,+887301,+1.63941e+006,+847875,+1.68197e+006,+852801
2000-07-10 22:04:00 MDT,+1.65371e+006,+878232,+1.64142e+006,+854807,+1.66791e+006,+855659,+1.65361e+006,+877931,+1.64136e+006,+854495,+1.66778e+006,+855339
2000-07-10 22:05:00 MDT,+1.63637e+006,+878272,+1.6167e+006,+858097,+1.64406e+006,+850981,+1.63628e+006,+877975,+1.61664e+006,+857791,+1.64394e+006,+850668
2000-07-10 22:06:00 MDT,+1.59733e+006,+876033,+1.58257e+006,+855716,+1.60754e+006,+852962,+1.59724e+006,+875747,+1.58252e+006,+855421,+1.60743e+006,+852660
2000-07-10 22:07:00 MDT,+1.56924e+006,+716508,+1.55981e+006,+695368,+1.5828e+006,+697687,+1.56917e+006,+716252,+1.55976e+006,+695103,+1.58269e+006,+697415
2000-07-10 22:08:00 MDT,+1.55183e+006,+710954,+1.54131e+006,+700398,+1.55567e+006,+696450,+1.55175e+006,+710704,+1.54126e+006,+700137,+1.55557e+006,+696185
2000-07-10 22:09:00 MDT,+1.56249e+006,+709974,+1.54188e+006,+707358,+1.55443e+006,+690701,+1.56241e+006,+709722,+1.54183e+006,+707096,+1.55432e+006,+690438
2000-07-10 22:10:00 MDT,+1.58271e+006,+712087,+1.5464e+006,+714837,+1.56218e+006,+681890,+1.58263e+006,+711829,+1.54635e+006,+714573,+1.56208e+006,+681626
