# file...... line_trans_node_1_to_trans_node_6_at_to_power.csv
# date...... Sat Sep 26 23:35:38 2009
# user...... glduser
# host...... (null)
# target.... overhead_line 33933
# trigger... (none)
# interval.. 60
# limit..... 2880
# timestamp,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_out_A.real,power_out_A.imag,power_out_B.real,power_out_B.imag,power_out_C.real,power_out_C.imag
2000-07-10 22:01:00 MDT,+1.70301e+007,+9.13559e+006,+1.70222e+007,+9.04975e+006,+1.71007e+007,+9.07756e+006,+1.70237e+007,+9.10186e+006,+1.70092e+007,+9.01619e+006,+1.70909e+007,+9.04567e+006
2000-07-10 22:02:00 MDT,+1.72446e+007,+9.16034e+006,+1.72306e+007,+9.04533e+006,+1.73375e+007,+9.08205e+006,+1.72381e+007,+9.12591e+006,+1.72172e+007,+9.01114e+006,+1.73274e+007,+9.04946e+006
2000-07-10 22:03:00 MDT,+1.71679e+007,+9.1536e+006,+1.71371e+007,+9.05541e+006,+1.72379e+007,+9.06938e+006,+1.71614e+007,+9.11942e+006,+1.71238e+007,+9.02149e+006,+1.7228e+007,+9.0371e+006
2000-07-10 22:04:00 MDT,+1.70078e+007,+9.16596e+006,+1.69762e+007,+9.0337e+006,+1.7107e+007,+9.0639e+006,+1.70015e+007,+9.13226e+006,+1.69632e+007,+9.00031e+006,+1.70972e+007,+9.03201e+006
2000-07-10 22:05:00 MDT,+1.67959e+007,+9.13491e+006,+1.67849e+007,+9.03928e+006,+1.68735e+007,+9.06934e+006,+1.67897e+007,+9.1019e+006,+1.67721e+007,+9.00647e+006,+1.68639e+007,+9.03812e+006
2000-07-10 22:06:00 MDT,+1.65643e+007,+9.09889e+006,+1.65778e+007,+9.0463e+006,+1.66166e+007,+9.0765e+006,+1.65582e+007,+9.06663e+006,+1.65653e+007,+9.0141e+006,+1.66073e+007,+9.046e+006
2000-07-10 22:07:00 MDT,+1.63646e+007,+7.43578e+006,+1.63897e+007,+7.40044e+006,+1.64077e+007,+7.43284e+006,+1.63591e+007,+7.40661e+006,+1.63783e+007,+7.37126e+006,+1.63992e+007,+7.40525e+006
2000-07-10 22:08:00 MDT,+1.62548e+007,+7.42789e+006,+1.62816e+007,+7.39941e+006,+1.62928e+007,+7.42998e+006,+1.62494e+007,+7.39905e+006,+1.62704e+007,+7.37056e+006,+1.62844e+007,+7.40271e+006
2000-07-10 22:09:00 MDT,+1.62414e+007,+7.43935e+006,+1.62539e+007,+7.39525e+006,+1.62858e+007,+7.42117e+006,+1.6236e+007,+7.41054e+006,+1.62427e+007,+7.36648e+006,+1.62775e+007,+7.39393e+006
2000-07-10 22:10:00 MDT,+1.62908e+007,+7.45955e+006,+1.62818e+007,+7.39096e+006,+1.63459e+007,+7.41035e+006,+1.62854e+007,+7.43057e+006,+1.62706e+007,+7.36212e+006,+1.63375e+007,+7.38296e+006
2000-07-10 22:11:00 MDT,+1.63325e+007,+7.44132e+006,+1.63237e+007,+7.36077e+006,+1.6398e+007,+7.38624e+006,+1.6327e+007,+7.41225e+006,+1.63124e+007,+7.33184e+006,+1.63896e+007,+7.35873e+006
2000-07-10 22:12:00 MDT,+1.63847e+007,+7.43024e+006,+1.63894e+007,+7.36734e+006,+1.64416e+007,+7.39569e+006,+1.63792e+007,+7.40103e+006,+1.6378e+007,+7.3382e+006,+1.64331e+007,+7.36805e+006
2000-07-10 22:13:00 MDT,+1.63499e+007,+7.42686e+006,+1.63852e+007,+7.35206e+006,+1.64322e+007,+7.41284e+006,+1.63444e+007,+7.39776e+006,+1.63738e+007,+7.32297e+006,+1.64237e+007,+7.38521e+006
2000-07-10 22:14:00 MDT,+1.63364e+007,+7.40839e+006,+1.63853e+007,+7.36164e+006,+1.64011e+007,+7.42037e+006,+1.63309e+007,+7.37934e+006,+1.6374e+007,+7.33253e+006,+1.63927e+007,+7.39282e+006
2000-07-10 22:15:00 MDT,+1.63524e+007,+7.43562e+006,+1.63458e+007,+7.3659e+006,+1.64096e+007,+7.3879e+006,+1.63469e+007,+7.4065e+006,+1.63345e+007,+7.3369e+006,+1.64011e+007,+7.36036e+006
2000-07-10 22:16:00 MDT,+1.61509e+007,+7.28899e+006,+1.61614e+007,+7.2337e+006,+1.6204e+007,+7.26355e+006,+1.61455e+007,+7.26065e+006,+1.61504e+007,+7.20541e+006,+1.61958e+007,+7.23674e+006
2000-07-10 22:17:00 MDT,+1.61671e+007,+7.2847e+006,+1.61878e+007,+7.23367e+006,+1.62216e+007,+7.27025e+006,+1.61617e+007,+7.25632e+006,+1.61767e+007,+7.20531e+006,+1.62133e+007,+7.24339e+006
2000-07-10 22:18:00 MDT,+1.62699e+007,+7.3037e+006,+1.62498e+007,+7.24487e+006,+1.6311e+007,+7.24994e+006,+1.62645e+007,+7.27499e+006,+1.62387e+007,+7.2163e+006,+1.63027e+007,+7.22285e+006
2000-07-10 22:19:00 MDT,+1.63977e+007,+7.30581e+006,+1.63703e+007,+7.25608e+006,+1.64273e+007,+7.2502e+006,+1.63922e+007,+7.27673e+006,+1.6359e+007,+7.22714e+006,+1.64189e+007,+7.22279e+006
2000-07-10 22:20:00 MDT,+1.64549e+007,+7.30812e+006,+1.64445e+007,+7.24911e+006,+1.6501e+007,+7.2625e+006,+1.64494e+007,+7.27886e+006,+1.64332e+007,+7.21997e+006,+1.64925e+007,+7.23486e+006
2000-07-10 22:21:00 MDT,+1.64949e+007,+7.29155e+006,+1.65027e+007,+7.20775e+006,+1.65714e+007,+7.24918e+006,+1.64893e+007,+7.2622e+006,+1.64913e+007,+7.17849e+006,+1.65629e+007,+7.22136e+006
2000-07-10 22:22:00 MDT,+1.65099e+007,+7.29193e+006,+1.65407e+007,+7.19587e+006,+1.66084e+007,+7.26317e+006,+1.65043e+007,+7.26253e+006,+1.65292e+007,+7.16652e+006,+1.65998e+007,+7.23524e+006
2000-07-10 22:23:00 MDT,+1.65154e+007,+7.29069e+006,+1.65479e+007,+7.19623e+006,+1.66134e+007,+7.26425e+006,+1.65098e+007,+7.26128e+006,+1.65364e+007,+7.16686e+006,+1.66048e+007,+7.23629e+006
2000-07-10 22:24:00 MDT,+1.64605e+007,+7.28653e+006,+1.64604e+007,+7.21322e+006,+1.6524e+007,+7.24262e+006,+1.64549e+007,+7.25729e+006,+1.6449e+007,+7.18408e+006,+1.65155e+007,+7.21495e+006
2000-07-10 22:25:00 MDT,+1.63662e+007,+7.27918e+006,+1.63669e+007,+7.21298e+006,+1.64239e+007,+7.23958e+006,+1.63607e+007,+7.25023e+006,+1.63556e+007,+7.18412e+006,+1.64155e+007,+7.21219e+006
2000-07-10 22:26:00 MDT,+1.62851e+007,+7.26461e+006,+1.62728e+007,+7.22781e+006,+1.63109e+007,+7.22877e+006,+1.62796e+007,+7.23591e+006,+1.62617e+007,+7.1992e+006,+1.63026e+007,+7.20171e+006
2000-07-10 22:27:00 MDT,+1.61944e+007,+7.26924e+006,+1.61886e+007,+7.21337e+006,+1.624e+007,+7.22936e+006,+1.6189e+007,+7.2408e+006,+1.61775e+007,+7.18503e+006,+1.62317e+007,+7.20249e+006
2000-07-10 22:28:00 MDT,+1.61612e+007,+7.26173e+006,+1.61617e+007,+7.21452e+006,+1.62024e+007,+7.23176e+006,+1.61558e+007,+7.2334e+006,+1.61507e+007,+7.18626e+006,+1.61942e+007,+7.20499e+006
2000-07-10 22:29:00 MDT,+1.60799e+007,+7.24909e+006,+1.61262e+007,+7.19657e+006,+1.61483e+007,+7.25612e+006,+1.60746e+007,+7.22101e+006,+1.61153e+007,+7.16845e+006,+1.61402e+007,+7.22947e+006
2000-07-10 22:30:00 MDT,+1.60497e+007,+7.25719e+006,+1.60603e+007,+7.20563e+006,+1.60997e+007,+7.23379e+006,+1.60444e+007,+7.22919e+006,+1.60494e+007,+7.17767e+006,+1.60915e+007,+7.2073e+006
2000-07-10 22:31:00 MDT,+1.58193e+007,+7.10687e+006,+1.58343e+007,+7.03087e+006,+1.58926e+007,+7.0751e+006,+1.58142e+007,+7.07973e+006,+1.58237e+007,+7.0038e+006,+1.58847e+007,+7.04938e+006
2000-07-10 22:32:00 MDT,+1.58491e+007,+7.11206e+006,+1.58464e+007,+7.03662e+006,+1.59132e+007,+7.06532e+006,+1.58439e+007,+7.08483e+006,+1.58359e+007,+7.0095e+006,+1.59053e+007,+7.03955e+006
2000-07-10 22:33:00 MDT,+1.58564e+007,+7.11419e+006,+1.58491e+007,+7.03757e+006,+1.59192e+007,+7.06282e+006,+1.58513e+007,+7.08693e+006,+1.58385e+007,+7.01044e+006,+1.59113e+007,+7.03703e+006
2000-07-10 22:34:00 MDT,+1.58827e+007,+7.11547e+006,+1.58705e+007,+7.04061e+006,+1.59416e+007,+7.06072e+006,+1.58775e+007,+7.08814e+006,+1.58599e+007,+7.01342e+006,+1.59337e+007,+7.03487e+006
2000-07-10 22:35:00 MDT,+1.58833e+007,+7.10483e+006,+1.5889e+007,+7.04103e+006,+1.59415e+007,+7.07118e+006,+1.58782e+007,+7.07751e+006,+1.58784e+007,+7.01379e+006,+1.59335e+007,+7.04533e+006
2000-07-10 22:36:00 MDT,+1.58895e+007,+7.10596e+006,+1.58906e+007,+7.04292e+006,+1.59447e+007,+7.06875e+006,+1.58843e+007,+7.07862e+006,+1.588e+007,+7.01567e+006,+1.59368e+007,+7.04289e+006
2000-07-10 22:37:00 MDT,+1.59492e+007,+7.09046e+006,+1.59612e+007,+7.05655e+006,+1.59845e+007,+7.07737e+006,+1.5944e+007,+7.06297e+006,+1.59505e+007,+7.02908e+006,+1.59766e+007,+7.05139e+006
2000-07-10 22:38:00 MDT,+1.5985e+007,+7.0869e+006,+1.60056e+007,+7.05818e+006,+1.60201e+007,+7.08388e+006,+1.59797e+007,+7.0593e+006,+1.59949e+007,+7.03057e+006,+1.60121e+007,+7.0578e+006
2000-07-10 22:39:00 MDT,+1.6109e+007,+7.10639e+006,+1.61047e+007,+7.06172e+006,+1.61456e+007,+7.07359e+006,+1.61037e+007,+7.07842e+006,+1.60938e+007,+7.03382e+006,+1.61375e+007,+7.04718e+006
2000-07-10 22:40:00 MDT,+1.62095e+007,+7.1126e+006,+1.61992e+007,+7.06565e+006,+1.62452e+007,+7.07337e+006,+1.62042e+007,+7.08432e+006,+1.61882e+007,+7.03747e+006,+1.6237e+007,+7.04668e+006
2000-07-10 22:41:00 MDT,+1.62245e+007,+7.09206e+006,+1.62414e+007,+7.01987e+006,+1.62955e+007,+7.0636e+006,+1.62192e+007,+7.06377e+006,+1.62304e+007,+6.99164e+006,+1.62872e+007,+7.03678e+006
2000-07-10 22:42:00 MDT,+1.6206e+007,+7.09967e+006,+1.62428e+007,+7.00079e+006,+1.63099e+007,+7.07498e+006,+1.62007e+007,+7.07143e+006,+1.62318e+007,+6.97257e+006,+1.63017e+007,+7.04811e+006
2000-07-10 22:43:00 MDT,+1.62172e+007,+7.09728e+006,+1.62371e+007,+7.01288e+006,+1.63002e+007,+7.06526e+006,+1.62118e+007,+7.069e+006,+1.62261e+007,+6.98466e+006,+1.6292e+007,+7.03843e+006
2000-07-10 22:44:00 MDT,+1.61495e+007,+7.08213e+006,+1.61709e+007,+7.02202e+006,+1.62122e+007,+7.06374e+006,+1.61442e+007,+7.05406e+006,+1.616e+007,+6.99399e+006,+1.62041e+007,+7.03715e+006
2000-07-10 22:45:00 MDT,+1.60708e+007,+7.07964e+006,+1.60913e+007,+7.01926e+006,+1.61333e+007,+7.06035e+006,+1.60656e+007,+7.05181e+006,+1.60804e+007,+6.99146e+006,+1.61252e+007,+7.03398e+006
2000-07-10 22:46:00 MDT,+1.58396e+007,+6.94276e+006,+1.58082e+007,+6.91254e+006,+1.58503e+007,+6.89407e+006,+1.58345e+007,+6.91576e+006,+1.57977e+007,+6.88568e+006,+1.58425e+007,+6.86868e+006
2000-07-10 22:47:00 MDT,+1.57869e+007,+6.93341e+006,+1.577e+007,+6.90982e+006,+1.5799e+007,+6.90066e+006,+1.57818e+007,+6.90658e+006,+1.57595e+007,+6.88307e+006,+1.57912e+007,+6.87539e+006
2000-07-10 22:48:00 MDT,+1.56821e+007,+6.94485e+006,+1.56747e+007,+6.88669e+006,+1.57289e+007,+6.90295e+006,+1.56771e+007,+6.91831e+006,+1.56644e+007,+6.86025e+006,+1.57212e+007,+6.87787e+006
2000-07-10 22:49:00 MDT,+1.56083e+007,+6.95981e+006,+1.56113e+007,+6.86177e+006,+1.56948e+007,+6.90676e+006,+1.56033e+007,+6.93346e+006,+1.56011e+007,+6.83554e+006,+1.56871e+007,+6.88176e+006
2000-07-10 22:50:00 MDT,+1.55609e+007,+6.95423e+006,+1.55539e+007,+6.86867e+006,+1.56316e+007,+6.89884e+006,+1.5556e+007,+6.92802e+006,+1.55437e+007,+6.8426e+006,+1.5624e+007,+6.87403e+006
2000-07-10 22:51:00 MDT,+1.55571e+007,+6.91745e+006,+1.55776e+007,+6.83625e+006,+1.56376e+007,+6.88809e+006,+1.55521e+007,+6.8913e+006,+1.55674e+007,+6.81015e+006,+1.563e+007,+6.86327e+006
2000-07-10 22:52:00 MDT,+1.55858e+007,+6.91103e+006,+1.56051e+007,+6.8444e+006,+1.56531e+007,+6.888e+006,+1.55809e+007,+6.8848e+006,+1.55949e+007,+6.81822e+006,+1.56455e+007,+6.86313e+006
2000-07-10 22:53:00 MDT,+1.56106e+007,+6.9029e+006,+1.56263e+007,+6.85592e+006,+1.56591e+007,+6.88665e+006,+1.56056e+007,+6.87661e+006,+1.56161e+007,+6.82966e+006,+1.56515e+007,+6.86177e+006
2000-07-10 22:54:00 MDT,+1.56404e+007,+6.90914e+006,+1.56196e+007,+6.87159e+006,+1.56627e+007,+6.86614e+006,+1.56354e+007,+6.88275e+006,+1.56094e+007,+6.84532e+006,+1.56551e+007,+6.84128e+006
2000-07-10 22:55:00 MDT,+1.5658e+007,+6.90424e+006,+1.56598e+007,+6.86526e+006,+1.56927e+007,+6.88002e+006,+1.5653e+007,+6.87781e+006,+1.56496e+007,+6.83889e+006,+1.56851e+007,+6.85506e+006
2000-07-10 22:56:00 MDT,+1.5661e+007,+6.90684e+006,+1.56745e+007,+6.85688e+006,+1.5711e+007,+6.88719e+006,+1.5656e+007,+6.8804e+006,+1.56643e+007,+6.83048e+006,+1.57034e+007,+6.86217e+006
2000-07-10 22:57:00 MDT,+1.56989e+007,+6.91848e+006,+1.57243e+007,+6.84219e+006,+1.57776e+007,+6.8958e+006,+1.56939e+007,+6.89193e+006,+1.5714e+007,+6.81567e+006,+1.57699e+007,+6.8706e+006
2000-07-10 22:58:00 MDT,+1.57983e+007,+6.9258e+006,+1.57968e+007,+6.85618e+006,+1.58579e+007,+6.8831e+006,+1.57932e+007,+6.89895e+006,+1.57864e+007,+6.82943e+006,+1.58501e+007,+6.8577e+006
2000-07-10 22:59:00 MDT,+1.5849e+007,+6.93115e+006,+1.58586e+007,+6.84882e+006,+1.59251e+007,+6.89157e+006,+1.58439e+007,+6.90416e+006,+1.58481e+007,+6.8219e+006,+1.59173e+007,+6.86598e+006
2000-07-10 23:00:00 MDT,+1.59235e+007,+6.91809e+006,+1.59121e+007,+6.87748e+006,+1.59531e+007,+6.88136e+006,+1.59184e+007,+6.89089e+006,+1.59015e+007,+6.85037e+006,+1.59452e+007,+6.85571e+006
2000-07-10 23:01:00 MDT,+1.56755e+007,+6.7652e+006,+1.56865e+007,+6.68434e+006,+1.57511e+007,+6.72775e+006,+1.56705e+007,+6.73891e+006,+1.56763e+007,+6.65812e+006,+1.57434e+007,+6.70281e+006
