# file...... line_trans_node_1_to_trans_node_2_at_inter_power.csv
# date...... Sat Sep 26 23:35:37 2009
# user...... glduser
# host...... (null)
# target.... overhead_line 33922
# trigger... (none)
# interval.. 60
# limit..... 2880
# timestamp,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_out_A.real,power_out_A.imag,power_out_B.real,power_out_B.imag,power_out_C.real,power_out_C.imag
2000-07-10 22:01:00 MDT,+2.14514e+007,+1.15429e+007,+2.14652e+007,+1.14615e+007,+2.15396e+007,+1.15076e+007,+2.14359e+007,+1.14925e+007,+2.14551e+007,+1.14081e+007,+2.15187e+007,+1.14538e+007
2000-07-10 22:02:00 MDT,+2.17743e+007,+1.15694e+007,+2.17941e+007,+1.14591e+007,+2.18908e+007,+1.15245e+007,+2.17585e+007,+1.15177e+007,+2.17838e+007,+1.14044e+007,+2.18693e+007,+1.14694e+007
2000-07-10 22:03:00 MDT,+2.16454e+007,+1.1559e+007,+2.16332e+007,+1.14759e+007,+2.17223e+007,+1.15003e+007,+2.16297e+007,+1.15078e+007,+2.1623e+007,+1.14218e+007,+2.17011e+007,+1.14459e+007
2000-07-10 22:04:00 MDT,+2.13782e+007,+1.15639e+007,+2.13814e+007,+1.14446e+007,+2.14939e+007,+1.15003e+007,+2.13628e+007,+1.15137e+007,+2.13714e+007,+1.13915e+007,+2.14731e+007,+1.14468e+007
2000-07-10 22:05:00 MDT,+2.11487e+007,+1.15429e+007,+2.11456e+007,+1.14517e+007,+2.12367e+007,+1.14882e+007,+2.11336e+007,+1.14936e+007,+2.11357e+007,+1.13996e+007,+2.12163e+007,+1.14356e+007
2000-07-10 22:06:00 MDT,+2.0873e+007,+1.15057e+007,+2.09021e+007,+1.14508e+007,+2.09453e+007,+1.14973e+007,+2.08582e+007,+1.14574e+007,+2.08924e+007,+1.13996e+007,+2.09253e+007,+1.14458e+007
2000-07-10 22:07:00 MDT,+2.06295e+007,+9.40012e+006,+2.06845e+007,+9.38187e+006,+2.0682e+007,+9.43314e+006,+2.06161e+007,+9.35648e+006,+2.06757e+007,+9.33537e+006,+2.06638e+007,+9.38657e+006
2000-07-10 22:08:00 MDT,+2.05284e+007,+9.39074e+006,+2.06127e+007,+9.36724e+006,+2.05999e+007,+9.44653e+006,+2.05151e+007,+9.34747e+006,+2.0604e+007,+9.32103e+006,+2.05819e+007,+9.40024e+006
2000-07-10 22:09:00 MDT,+2.05099e+007,+9.39923e+006,+2.057e+007,+9.3705e+006,+2.05739e+007,+9.4314e+006,+2.04966e+007,+9.356e+006,+2.05612e+007,+9.32444e+006,+2.05559e+007,+9.38524e+006
2000-07-10 22:10:00 MDT,+2.05636e+007,+9.41999e+006,+2.06006e+007,+9.36742e+006,+2.06368e+007,+9.42022e+006,+2.05503e+007,+9.37655e+006,+2.05919e+007,+9.32125e+006,+2.06188e+007,+9.37385e+006
2000-07-10 22:11:00 MDT,+2.06086e+007,+9.4219e+006,+2.0615e+007,+9.32184e+006,+2.07078e+007,+9.37168e+006,+2.05952e+007,+9.37829e+006,+2.06063e+007,+9.2757e+006,+2.06897e+007,+9.32514e+006
2000-07-10 22:12:00 MDT,+2.06723e+007,+9.38633e+006,+2.06978e+007,+9.35024e+006,+2.07256e+007,+9.38489e+006,+2.06588e+007,+9.34256e+006,+2.06891e+007,+9.30375e+006,+2.07074e+007,+9.33825e+006
2000-07-10 22:13:00 MDT,+2.06154e+007,+9.39057e+006,+2.06972e+007,+9.31206e+006,+2.07334e+007,+9.41649e+006,+2.0602e+007,+9.34699e+006,+2.06885e+007,+9.26562e+006,+2.07152e+007,+9.36976e+006
2000-07-10 22:14:00 MDT,+2.06178e+007,+9.36209e+006,+2.06987e+007,+9.33992e+006,+2.06865e+007,+9.4155e+006,+2.06045e+007,+9.31855e+006,+2.06899e+007,+9.29343e+006,+2.06684e+007,+9.36894e+006
2000-07-10 22:15:00 MDT,+2.06403e+007,+9.40225e+006,+2.06373e+007,+9.34717e+006,+2.06959e+007,+9.36652e+006,+2.06269e+007,+9.35856e+006,+2.06286e+007,+9.30091e+006,+2.06778e+007,+9.32003e+006
2000-07-10 22:16:00 MDT,+2.03727e+007,+9.21362e+006,+2.0425e+007,+9.16342e+006,+2.04513e+007,+9.22834e+006,+2.03597e+007,+9.17117e+006,+2.04164e+007,+9.11825e+006,+2.04336e+007,+9.18298e+006
2000-07-10 22:17:00 MDT,+2.04285e+007,+9.229e+006,+2.04515e+007,+9.16818e+006,+2.05018e+007,+9.21299e+006,+2.04154e+007,+9.18633e+006,+2.04429e+007,+9.1229e+006,+2.04841e+007,+9.16748e+006
