576,   137871.867000+30d;
577,   137890.731600+30d;
578,   137909.596200+30d;
579,   137928.460800+30d;
580,   137947.339200+30d;
581,   137966.190000+30d;
582,   137985.068400+30d;
583,   138003.864000+30d;
584,   138022.770000+30d;
585,   138041.676000+30d;
586,   138060.582000+30d;
587,   138079.350000+30d;
588,   138098.256000+30d;
589,   138117.162000+30d;
590,   138135.930000+30d;
591,   138154.836000+30d;
592,   138173.742000+30d;
593,   138192.510000+30d;
594,   138211.416000+30d;
595,   138230.322000+30d;
596,   138249.228000+30d;
597,   138267.996000+30d;
598,   138286.902000+30d;
599,   138305.808000+30d;
600,   138324.576000+30d;
601,   138343.482000+30d;
602,   138362.388000+30d;
603,   138381.294000+30d;
604,   138390.954000+30d;
605,   138390.954000+30d;
606,   138390.954000+30d;
607,   138390.954000+30d;
608,   138390.954000+30d;
609,   138390.954000+30d;
610,   138390.954000+30d;
611,   138390.954000+30d;
612,   138390.954000+30d;
613,   138390.954000+30d;
614,   138390.954000+30d;
615,   138390.954000+30d;
616,   138390.954000+30d;
617,   138390.954000+30d;
618,   138390.954000+30d;
619,   138390.954000+30d;
620,   138390.954000+30d;
621,   138390.954000+30d;
622,   138390.954000+30d;
623,   138390.954000+30d;
624,   138390.954000+30d;
625,   138390.954000+30d;
626,   138390.954000+30d;
627,   138390.954000+30d;
628,   138390.954000+30d;
629,   138390.954000+30d;
630,   138390.954000+30d;
631,   138390.954000+30d;
632,   138390.954000+30d;
633,   138390.954000+30d;
634,   138390.954000+30d;
635,   138390.954000+30d;
636,   138390.954000+30d;
637,   137850.021600+30d;
638,   138111.090000+30d;
639,   138194.580000+30d;
640,   138235.704000+30d;
641,   137911.638600+30d;
642,   137820.337800+30d;
643,   137697.642000+30d;
644,   137731.452000+30d;
645,   137578.796400+30d;
646,   137070.321600+30d;
647,   136503.100200+30d;
648,   136560.894600+30d;
649,   136847.824200+30d;
650,   136887.899400+30d;
651,   136881.551400+30d;
652,   137065.160400+30d;
653,   137055.031200+30d;
654,   137234.900400+30d;
655,   137173.628400+30d;
656,   137298.380400+30d;
657,   137395.587600+30d;
658,   137632.023000+30d;
659,   137624.791800+30d;
660,   137710.434600+30d;
661,   137884.135200+30d;
662,   138052.164000+30d;
663,   138364.182000+30d;
664,   138572.976000+30d;
665,   138858.912000+30d;
666,   139044.798000+30d;
667,   139211.502000+30d;
668,   139477.290000+30d;
669,   139835.538000+30d;
670,   139978.644000+30d;
671,   140122.578000+30d;
