# timestamp,measured_power_A
2009-01-01 00:00:06.833400 PST,+2501.9433+1968.6645j
2009-01-01 00:00:06.833600 PST,+2501.9397+1968.6665j
2009-01-01 00:00:06.833800 PST,+2501.9361+1968.668j
2009-01-01 00:00:06.834000 PST,+2501.9323+1968.6692j
2009-01-01 00:00:06.834200 PST,+2501.9286+1968.67j
2009-01-01 00:00:06.834400 PST,+2501.9247+1968.6705j
2009-01-01 00:00:06.834600 PST,+2501.9209+1968.6707j
2009-01-01 00:00:06.834800 PST,+2501.9172+1968.6704j
2009-01-01 00:00:06.835000 PST,+2501.9135+1968.6698j
2009-01-01 00:00:06.835200 PST,+2501.9099+1968.6689j
2009-01-01 00:00:06.835400 PST,+2501.9064+1968.6677j
2009-01-01 00:00:06.835600 PST,+2501.9031+1968.6661j
2009-01-01 00:00:06.835800 PST,+2501.9+1968.6643j
2009-01-01 00:00:06.836000 PST,+2501.897+1968.6621j
2009-01-01 00:00:06.836200 PST,+2501.8943+1968.6598j
2009-01-01 00:00:06.836400 PST,+2501.8918+1968.6571j
2009-01-01 00:00:06.836600 PST,+2501.8896+1968.6543j
2009-01-01 00:00:06.836800 PST,+2501.8877+1968.6513j
2009-01-01 00:00:06.837000 PST,+2501.886+1968.6481j
2009-01-01 00:00:06.837200 PST,+2501.8847+1968.6448j
2009-01-01 00:00:06.837400 PST,+2501.8836+1968.6414j
2009-01-01 00:00:06.837600 PST,+2501.8829+1968.6379j
2009-01-01 00:00:06.837800 PST,+2501.8825+1968.6343j
2009-01-01 00:00:06.838000 PST,+2501.8824+1968.6308j
2009-01-01 00:00:06.838200 PST,+2501.8826+1968.6272j
2009-01-01 00:00:06.838400 PST,+2501.8831+1968.6237j
2009-01-01 00:00:06.838600 PST,+2501.8839+1968.6202j
2009-01-01 00:00:06.838800 PST,+2501.8851+1968.6168j
2009-01-01 00:00:06.839000 PST,+2501.8865+1968.6135j
2009-01-01 00:00:06.839200 PST,+2501.8882+1968.6104j
2009-01-01 00:00:06.839400 PST,+2501.8901+1968.6074j
2009-01-01 00:00:06.839600 PST,+2501.8923+1968.6046j
2009-01-01 00:00:06.839800 PST,+2501.8947+1968.6019j
2009-01-01 00:00:06.840000 PST,+2501.8974+1968.5996j
2009-01-01 00:00:06.840200 PST,+2501.9002+1968.5974j
2009-01-01 00:00:06.840400 PST,+2501.9032+1968.5955j
2009-01-01 00:00:06.840600 PST,+2501.9063+1968.5938j
2009-01-01 00:00:06.840800 PST,+2501.9095+1968.5924j
2009-01-01 00:00:06.841000 PST,+2501.9129+1968.5913j
2009-01-01 00:00:06.841200 PST,+2501.9163+1968.5905j
2009-01-01 00:00:06.841400 PST,+2501.9197+1968.59j
2009-01-01 00:00:06.841600 PST,+2501.9232+1968.5897j
2009-01-01 00:00:06.841800 PST,+2501.9266+1968.5897j
2009-01-01 00:00:06.842000 PST,+2501.93+1968.5901j
2009-01-01 00:00:06.842200 PST,+2501.9334+1968.5907j
2009-01-01 00:00:06.842400 PST,+2501.9367+1968.5915j
2009-01-01 00:00:06.842600 PST,+2501.9398+1968.5927j
2009-01-01 00:00:06.842800 PST,+2501.9429+1968.5941j
2009-01-01 00:00:06.843000 PST,+2501.9458+1968.5957j
2009-01-01 00:00:06.843200 PST,+2501.9485+1968.5976j
2009-01-01 00:00:06.843400 PST,+2501.951+1968.5996j
2009-01-01 00:00:06.843600 PST,+2501.9534+1968.6019j
2009-01-01 00:00:06.843800 PST,+2501.9555+1968.6043j
2009-01-01 00:00:06.844000 PST,+2501.9574+1968.6069j
2009-01-01 00:00:06.844200 PST,+2501.959+1968.6097j
2009-01-01 00:00:06.844400 PST,+2501.9604+1968.6125j
2009-01-01 00:00:06.844600 PST,+2501.9616+1968.6154j
2009-01-01 00:00:06.844800 PST,+2501.9624+1968.6184j
2009-01-01 00:00:06.845000 PST,+2501.963+1968.6214j
2009-01-01 00:00:06.845200 PST,+2501.9634+1968.6245j
2009-01-01 00:00:06.845400 PST,+2501.9634+1968.6276j
2009-01-01 00:00:06.845600 PST,+2501.9632+1968.6306j
2009-01-01 00:00:06.845800 PST,+2501.9628+1968.6336j
2009-01-01 00:00:06.846000 PST,+2501.9621+1968.6365j
2009-01-01 00:00:06.846200 PST,+2501.9611+1968.6393j
2009-01-01 00:00:06.846400 PST,+2501.9599+1968.642j
2009-01-01 00:00:06.846600 PST,+2501.9585+1968.6446j
2009-01-01 00:00:06.846800 PST,+2501.9568+1968.6471j
2009-01-01 00:00:06.847000 PST,+2501.955+1968.6493j
2009-01-01 00:00:06.847200 PST,+2501.9529+1968.6514j
2009-01-01 00:00:06.847400 PST,+2501.9507+1968.6533j
2009-01-01 00:00:06.847600 PST,+2501.9484+1968.655j
2009-01-01 00:00:06.847800 PST,+2501.9459+1968.6565j
2009-01-01 00:00:06.848000 PST,+2501.9433+1968.6578j
2009-01-01 00:00:06.848200 PST,+2501.9406+1968.6588j
2009-01-01 00:00:06.848400 PST,+2501.9379+1968.6596j
2009-01-01 00:00:06.848600 PST,+2501.9351+1968.6601j
2009-01-01 00:00:06.848800 PST,+2501.9322+1968.6604j
2009-01-01 00:00:06.849000 PST,+2501.9294+1968.6605j
2009-01-01 00:00:06.849200 PST,+2501.9266+1968.6603j
2009-01-01 00:00:06.849400 PST,+2501.9238+1968.6599j
2009-01-01 00:00:06.849600 PST,+2501.921+1968.6593j
2009-01-01 00:00:06.849800 PST,+2501.9184+1968.6584j
2009-01-01 00:00:06.850000 PST,+2501.9158+1968.6573j
2009-01-01 00:00:06.850200 PST,+2501.9133+1968.656j
2009-01-01 00:00:06.850400 PST,+2501.911+1968.6545j
2009-01-01 00:00:06.850600 PST,+2501.9088+1968.6528j
2009-01-01 00:00:06.850800 PST,+2501.9068+1968.651j
2009-01-01 00:00:06.851000 PST,+2501.9049+1968.649j
2009-01-01 00:00:06.851200 PST,+2501.9032+1968.6469j
2009-01-01 00:00:06.851400 PST,+2501.9017+1968.6446j
2009-01-01 00:00:06.851600 PST,+2501.9004+1968.6423j
2009-01-01 00:00:06.851800 PST,+2501.8993+1968.6398j
2009-01-01 00:00:06.852000 PST,+2501.8984+1968.6373j
2009-01-01 00:00:06.852200 PST,+2501.8978+1968.6348j
2009-01-01 00:00:06.852400 PST,+2501.8973+1968.6322j
2009-01-01 00:00:06.852600 PST,+2501.8971+1968.6296j
2009-01-01 00:00:06.852800 PST,+2501.897+1968.627j
2009-01-01 00:00:06.853000 PST,+2501.8972+1968.6245j
2009-01-01 00:00:06.853200 PST,+2501.8976+1968.622j
2009-01-01 00:00:06.853400 PST,+2501.8982+1968.6195j
2009-01-01 00:00:06.853600 PST,+2501.899+1968.6172j
2009-01-01 00:00:06.853800 PST,+2501.9+1968.6149j
2009-01-01 00:00:06.854000 PST,+2501.9012+1968.6127j
2009-01-01 00:00:06.854200 PST,+2501.9025+1968.6107j
2009-01-01 00:00:06.854400 PST,+2501.904+1968.6088j
2009-01-01 00:00:06.854600 PST,+2501.9056+1968.6071j
2009-01-01 00:00:06.854800 PST,+2501.9073+1968.6055j
2009-01-01 00:00:06.855000 PST,+2501.9092+1968.6041j
2009-01-01 00:00:06.855200 PST,+2501.9111+1968.6029j
2009-01-01 00:00:06.855400 PST,+2501.9132+1968.6019j
2009-01-01 00:00:06.855600 PST,+2501.9152+1968.601j
2009-01-01 00:00:06.855800 PST,+2501.9174+1968.6004j
2009-01-01 00:00:06.856000 PST,+2501.9195+1968.5999j
2009-01-01 00:00:06.856200 PST,+2501.9217+1968.5997j
2009-01-01 00:00:06.856400 PST,+2501.9238+1968.5996j
2009-01-01 00:00:06.856600 PST,+2501.926+1968.5997j
2009-01-01 00:00:06.856800 PST,+2501.9281+1968.6001j
2009-01-01 00:00:06.857000 PST,+2501.9301+1968.6006j
2009-01-01 00:00:06.857200 PST,+2501.9321+1968.6013j
2009-01-01 00:00:06.857400 PST,+2501.9339+1968.6021j
2009-01-01 00:00:06.857600 PST,+2501.9357+1968.6032j
2009-01-01 00:00:06.857800 PST,+2501.9374+1968.6043j
2009-01-01 00:00:06.858000 PST,+2501.9389+1968.6057j
2009-01-01 00:00:06.858200 PST,+2501.9403+1968.6071j
2009-01-01 00:00:06.858400 PST,+2501.9415+1968.6087j
2009-01-01 00:00:06.858600 PST,+2501.9426+1968.6103j
2009-01-01 00:00:06.858800 PST,+2501.9435+1968.6121j
2009-01-01 00:00:06.859000 PST,+2501.9443+1968.6139j
2009-01-01 00:00:06.859200 PST,+2501.9449+1968.6158j
2009-01-01 00:00:06.859400 PST,+2501.9453+1968.6177j
2009-01-01 00:00:06.859600 PST,+2501.9455+1968.6197j
2009-01-01 00:00:06.859800 PST,+2501.9456+1968.6217j
2009-01-01 00:00:06.860000 PST,+2501.9455+1968.6236j
2009-01-01 00:00:06.860200 PST,+2501.9451+1968.6256j
2009-01-01 00:00:06.860400 PST,+2501.9447+1968.6275j
2009-01-01 00:00:06.860600 PST,+2501.944+1968.6294j
2009-01-01 00:00:06.860800 PST,+2501.9432+1968.6312j
2009-01-01 00:00:06.861000 PST,+2501.9422+1968.6329j
2009-01-01 00:00:06.861200 PST,+2501.9411+1968.6345j
2009-01-01 00:00:06.861400 PST,+2501.9398+1968.6361j
2009-01-01 00:00:06.861600 PST,+2501.9384+1968.6375j
2009-01-01 00:00:06.861800 PST,+2501.9369+1968.6388j
2009-01-01 00:00:06.862000 PST,+2501.9353+1968.64j
2009-01-01 00:00:06.862200 PST,+2501.9336+1968.641j
2009-01-01 00:00:06.862400 PST,+2501.9318+1968.6419j
2009-01-01 00:00:06.862600 PST,+2501.9299+1968.6426j
2009-01-01 00:00:06.862800 PST,+2501.928+1968.6432j
2009-01-01 00:00:06.863000 PST,+2501.926+1968.6436j
2009-01-01 00:00:06.863200 PST,+2501.9241+1968.6439j
2009-01-01 00:00:06.863400 PST,+2501.922+1968.644j
2009-01-01 00:00:06.863600 PST,+2501.92+1968.6439j
2009-01-01 00:00:06.863800 PST,+2501.9181+1968.6437j
2009-01-01 00:00:06.864000 PST,+2501.9161+1968.6433j
2009-01-01 00:00:06.864200 PST,+2501.9142+1968.6428j
2009-01-01 00:00:06.864400 PST,+2501.9123+1968.6421j
2009-01-01 00:00:06.864600 PST,+2501.9105+1968.6413j
2009-01-01 00:00:06.864800 PST,+2501.9088+1968.6403j
2009-01-01 00:00:06.865000 PST,+2501.9072+1968.6392j
2009-01-01 00:00:06.865200 PST,+2501.9056+1968.638j
2009-01-01 00:00:06.865400 PST,+2501.9042+1968.6367j
2009-01-01 00:00:06.865600 PST,+2501.9029+1968.6352j
2009-01-01 00:00:06.865800 PST,+2501.9017+1968.6337j
2009-01-01 00:00:06.866000 PST,+2501.9007+1968.6321j
2009-01-01 00:00:06.866200 PST,+2501.8998+1968.6305j
2009-01-01 00:00:06.866400 PST,+2501.899+1968.6288j
2009-01-01 00:00:06.866600 PST,+2501.8984+1968.627j
2009-01-01 00:00:06.866800 PST,+2501.898+1968.6253j
2009-01-01 00:00:06.867000 PST,+2501.8976+1968.6235j
2009-01-01 00:00:06.867200 PST,+2501.8975+1968.6217j
2009-01-01 00:00:06.867400 PST,+2501.8974+1968.6199j
2009-01-01 00:00:06.867600 PST,+2501.8976+1968.6181j
2009-01-01 00:00:06.867800 PST,+2501.8978+1968.6164j
2009-01-01 00:00:06.868000 PST,+2501.8982+1968.6148j
2009-01-01 00:00:06.868200 PST,+2501.8988+1968.6131j
2009-01-01 00:00:06.868400 PST,+2501.8994+1968.6116j
2009-01-01 00:00:06.868600 PST,+2501.9002+1968.6101j
2009-01-01 00:00:06.868800 PST,+2501.9011+1968.6088j
2009-01-01 00:00:06.869000 PST,+2501.9021+1968.6075j
2009-01-01 00:00:06.869200 PST,+2501.9032+1968.6063j
2009-01-01 00:00:06.869400 PST,+2501.9043+1968.6053j
2009-01-01 00:00:06.869600 PST,+2501.9056+1968.6043j
2009-01-01 00:00:06.869800 PST,+2501.9069+1968.6035j
2009-01-01 00:00:06.870000 PST,+2501.9082+1968.6028j
2009-01-01 00:00:06.870200 PST,+2501.9096+1968.6023j
2009-01-01 00:00:06.870400 PST,+2501.911+1968.6018j
2009-01-01 00:00:06.870600 PST,+2501.9125+1968.6015j
2009-01-01 00:00:06.870800 PST,+2501.9139+1968.6014j
2009-01-01 00:00:06.871000 PST,+2501.9153+1968.6014j
2009-01-01 00:00:06.871200 PST,+2501.9168+1968.6015j
2009-01-01 00:00:06.871400 PST,+2501.9181+1968.6017j
2009-01-01 00:00:06.871600 PST,+2501.9195+1968.6021j
2009-01-01 00:00:06.871800 PST,+2501.9208+1968.6026j
2009-01-01 00:00:06.872000 PST,+2501.922+1968.6032j
2009-01-01 00:00:06.872200 PST,+2501.9232+1968.6039j
2009-01-01 00:00:06.872400 PST,+2501.9243+1968.6047j
2009-01-01 00:00:06.872600 PST,+2501.9253+1968.6056j
2009-01-01 00:00:06.872800 PST,+2501.9262+1968.6066j
2009-01-01 00:00:06.873000 PST,+2501.927+1968.6077j
2009-01-01 00:00:06.873200 PST,+2501.9277+1968.6088j
2009-01-01 00:00:06.873400 PST,+2501.9283+1968.61j
2009-01-01 00:00:06.873600 PST,+2501.9288+1968.6112j
2009-01-01 00:00:06.873800 PST,+2501.9291+1968.6125j
2009-01-01 00:00:06.874000 PST,+2501.9294+1968.6138j
2009-01-01 00:00:06.874200 PST,+2501.9295+1968.6152j
2009-01-01 00:00:06.874400 PST,+2501.9295+1968.6165j
2009-01-01 00:00:06.874600 PST,+2501.9294+1968.6178j
2009-01-01 00:00:06.874800 PST,+2501.9291+1968.6191j
2009-01-01 00:00:06.875000 PST,+2501.9288+1968.6204j
2009-01-01 00:00:06.875200 PST,+2501.9283+1968.6217j
2009-01-01 00:00:06.875400 PST,+2501.9277+1968.6229j
2009-01-01 00:00:06.875600 PST,+2501.927+1968.624j
2009-01-01 00:00:06.875800 PST,+2501.9262+1968.6251j
2009-01-01 00:00:06.876000 PST,+2501.9254+1968.6262j
2009-01-01 00:00:06.876200 PST,+2501.9244+1968.6271j
2009-01-01 00:00:06.876400 PST,+2501.9234+1968.628j
2009-01-01 00:00:06.876600 PST,+2501.9223+1968.6287j
2009-01-01 00:00:06.876800 PST,+2501.9211+1968.6294j
2009-01-01 00:00:06.877000 PST,+2501.9199+1968.63j
2009-01-01 00:00:06.877200 PST,+2501.9186+1968.6305j
2009-01-01 00:00:06.877400 PST,+2501.9173+1968.6309j
2009-01-01 00:00:06.877600 PST,+2501.916+1968.6311j
2009-01-01 00:00:06.877800 PST,+2501.9146+1968.6313j
2009-01-01 00:00:06.878000 PST,+2501.9133+1968.6313j
2009-01-01 00:00:06.878200 PST,+2501.9119+1968.6313j
2009-01-01 00:00:06.878400 PST,+2501.9106+1968.6311j
2009-01-01 00:00:06.878600 PST,+2501.9093+1968.6308j
2009-01-01 00:00:06.878800 PST,+2501.908+1968.6304j
2009-01-01 00:00:06.879000 PST,+2501.9068+1968.6299j
2009-01-01 00:00:06.879200 PST,+2501.9056+1968.6294j
2009-01-01 00:00:06.879400 PST,+2501.9044+1968.6287j
2009-01-01 00:00:06.879600 PST,+2501.9034+1968.6279j
2009-01-01 00:00:06.879800 PST,+2501.9024+1968.6271j
2009-01-01 00:00:06.880000 PST,+2501.9014+1968.6262j
2009-01-01 00:00:06.880200 PST,+2501.9006+1968.6252j
2009-01-01 00:00:06.880400 PST,+2501.8998+1968.6242j
2009-01-01 00:00:06.880600 PST,+2501.8992+1968.6231j
2009-01-01 00:00:06.880800 PST,+2501.8986+1968.622j
2009-01-01 00:00:06.881000 PST,+2501.8981+1968.6209j
2009-01-01 00:00:06.881200 PST,+2501.8977+1968.6197j
2009-01-01 00:00:06.881400 PST,+2501.8975+1968.6185j
2009-01-01 00:00:06.881600 PST,+2501.8973+1968.6173j
2009-01-01 00:00:06.881800 PST,+2501.8972+1968.6161j
2009-01-01 00:00:06.882000 PST,+2501.8972+1968.6149j
2009-01-01 00:00:06.882200 PST,+2501.8973+1968.6137j
2009-01-01 00:00:06.882400 PST,+2501.8976+1968.6126j
2009-01-01 00:00:06.882600 PST,+2501.8979+1968.6115j
2009-01-01 00:00:06.882800 PST,+2501.8983+1968.6104j
2009-01-01 00:00:06.883000 PST,+2501.8987+1968.6094j
2009-01-01 00:00:06.883200 PST,+2501.8993+1968.6084j
2009-01-01 00:00:06.883400 PST,+2501.8999+1968.6075j
2009-01-01 00:00:06.883600 PST,+2501.9006+1968.6067j
2009-01-01 00:00:06.883800 PST,+2501.9014+1968.6059j
2009-01-01 00:00:06.884000 PST,+2501.9022+1968.6052j
2009-01-01 00:00:06.884200 PST,+2501.9031+1968.6046j
2009-01-01 00:00:06.884400 PST,+2501.904+1968.6041j
2009-01-01 00:00:06.884600 PST,+2501.9049+1968.6037j
2009-01-01 00:00:06.884800 PST,+2501.9059+1968.6033j
2009-01-01 00:00:06.885000 PST,+2501.9069+1968.6031j
2009-01-01 00:00:06.885200 PST,+2501.9079+1968.6029j
2009-01-01 00:00:06.885400 PST,+2501.9088+1968.6028j
2009-01-01 00:00:06.885600 PST,+2501.9098+1968.6029j
2009-01-01 00:00:06.885800 PST,+2501.9108+1968.603j
2009-01-01 00:00:06.886000 PST,+2501.9117+1968.6032j
2009-01-01 00:00:06.886200 PST,+2501.9127+1968.6034j
2009-01-01 00:00:06.886400 PST,+2501.9135+1968.6038j
2009-01-01 00:00:06.886600 PST,+2501.9144+1968.6042j
2009-01-01 00:00:06.886800 PST,+2501.9152+1968.6048j
2009-01-01 00:00:06.887000 PST,+2501.9159+1968.6053j
2009-01-01 00:00:06.887200 PST,+2501.9166+1968.606j
2009-01-01 00:00:06.887400 PST,+2501.9172+1968.6067j
2009-01-01 00:00:06.887600 PST,+2501.9177+1968.6074j
2009-01-01 00:00:06.887800 PST,+2501.9182+1968.6082j
2009-01-01 00:00:06.888000 PST,+2501.9186+1968.609j
2009-01-01 00:00:06.888200 PST,+2501.9189+1968.6099j
2009-01-01 00:00:06.888400 PST,+2501.9191+1968.6108j
2009-01-01 00:00:06.888600 PST,+2501.9193+1968.6117j
2009-01-01 00:00:06.888800 PST,+2501.9194+1968.6126j
2009-01-01 00:00:06.889000 PST,+2501.9193+1968.6135j
2009-01-01 00:00:06.889200 PST,+2501.9193+1968.6144j
2009-01-01 00:00:06.889400 PST,+2501.9191+1968.6153j
2009-01-01 00:00:06.889600 PST,+2501.9188+1968.6162j
2009-01-01 00:00:06.889800 PST,+2501.9185+1968.617j
2009-01-01 00:00:06.890000 PST,+2501.9181+1968.6178j
2009-01-01 00:00:06.890200 PST,+2501.9176+1968.6186j
2009-01-01 00:00:06.890400 PST,+2501.9171+1968.6193j
2009-01-01 00:00:06.890600 PST,+2501.9165+1968.62j
2009-01-01 00:00:06.890800 PST,+2501.9158+1968.6207j
2009-01-01 00:00:06.891000 PST,+2501.9151+1968.6212j
2009-01-01 00:00:06.891200 PST,+2501.9144+1968.6218j
2009-01-01 00:00:06.891400 PST,+2501.9136+1968.6222j
2009-01-01 00:00:06.891600 PST,+2501.9128+1968.6226j
2009-01-01 00:00:06.891800 PST,+2501.9119+1968.6229j
2009-01-01 00:00:06.892000 PST,+2501.911+1968.6231j
2009-01-01 00:00:06.892200 PST,+2501.9101+1968.6233j
2009-01-01 00:00:06.892400 PST,+2501.9092+1968.6234j
2009-01-01 00:00:06.892600 PST,+2501.9083+1968.6234j
2009-01-01 00:00:06.892800 PST,+2501.9074+1968.6233j
2009-01-01 00:00:06.893000 PST,+2501.9065+1968.6232j
2009-01-01 00:00:06.893200 PST,+2501.9057+1968.623j
2009-01-01 00:00:06.893400 PST,+2501.9048+1968.6227j
2009-01-01 00:00:06.893600 PST,+2501.904+1968.6224j
2009-01-01 00:00:06.893800 PST,+2501.9032+1968.622j
2009-01-01 00:00:06.894000 PST,+2501.9024+1968.6215j
2009-01-01 00:00:06.894200 PST,+2501.9017+1968.621j
2009-01-01 00:00:06.894400 PST,+2501.9011+1968.6204j
2009-01-01 00:00:06.894600 PST,+2501.9004+1968.6198j
2009-01-01 00:00:06.894800 PST,+2501.8999+1968.6192j
2009-01-01 00:00:06.895000 PST,+2501.8994+1968.6185j
2009-01-01 00:00:06.895200 PST,+2501.899+1968.6177j
2009-01-01 00:00:06.895400 PST,+2501.8986+1968.617j
2009-01-01 00:00:06.895600 PST,+2501.8983+1968.6162j
2009-01-01 00:00:06.895800 PST,+2501.8981+1968.6154j
2009-01-01 00:00:06.896000 PST,+2501.8979+1968.6146j
2009-01-01 00:00:06.896200 PST,+2501.8978+1968.6138j
2009-01-01 00:00:06.896400 PST,+2501.8978+1968.6129j
2009-01-01 00:00:06.896600 PST,+2501.8978+1968.6121j
2009-01-01 00:00:06.896800 PST,+2501.8979+1968.6114j
2009-01-01 00:00:06.897000 PST,+2501.898+1968.6106j
2009-01-01 00:00:06.897200 PST,+2501.8983+1968.6098j
2009-01-01 00:00:06.897400 PST,+2501.8986+1968.6091j
2009-01-01 00:00:06.897600 PST,+2501.8989+1968.6084j
2009-01-01 00:00:06.897800 PST,+2501.8993+1968.6078j
2009-01-01 00:00:06.898000 PST,+2501.8997+1968.6072j
2009-01-01 00:00:06.898200 PST,+2501.9002+1968.6066j
2009-01-01 00:00:06.898400 PST,+2501.9007+1968.6061j
2009-01-01 00:00:06.898600 PST,+2501.9013+1968.6057j
2009-01-01 00:00:06.898800 PST,+2501.9019+1968.6053j
2009-01-01 00:00:06.899000 PST,+2501.9025+1968.605j
2009-01-01 00:00:06.899200 PST,+2501.9031+1968.6047j
2009-01-01 00:00:06.899400 PST,+2501.9038+1968.6045j
2009-01-01 00:00:06.899600 PST,+2501.9045+1968.6043j
2009-01-01 00:00:06.899800 PST,+2501.9051+1968.6042j
2009-01-01 00:00:06.900000 PST,+2501.9058+1968.6042j
2009-01-01 00:00:06.900200 PST,+2501.9065+1968.6042j
2009-01-01 00:00:06.900400 PST,+2501.9071+1968.6043j
2009-01-01 00:00:06.900600 PST,+2501.9077+1968.6044j
2009-01-01 00:00:06.900800 PST,+2501.9083+1968.6046j
2009-01-01 00:00:06.901000 PST,+2501.9089+1968.6049j
2009-01-01 00:00:06.901200 PST,+2501.9095+1968.6052j
2009-01-01 00:00:06.901400 PST,+2501.91+1968.6055j
2009-01-01 00:00:06.901600 PST,+2501.9105+1968.6059j
2009-01-01 00:00:06.901800 PST,+2501.9109+1968.6064j
2009-01-01 00:00:06.902000 PST,+2501.9113+1968.6069j
2009-01-01 00:00:06.902200 PST,+2501.9117+1968.6074j
2009-01-01 00:00:06.902400 PST,+2501.912+1968.6079j
2009-01-01 00:00:06.902600 PST,+2501.9122+1968.6085j
2009-01-01 00:00:06.902800 PST,+2501.9124+1968.609j
2009-01-01 00:00:06.903000 PST,+2501.9125+1968.6096j
2009-01-01 00:00:06.903200 PST,+2501.9126+1968.6102j
2009-01-01 00:00:06.903400 PST,+2501.9127+1968.6108j
2009-01-01 00:00:06.903600 PST,+2501.9126+1968.6115j
2009-01-01 00:00:06.903800 PST,+2501.9125+1968.6121j
2009-01-01 00:00:06.904000 PST,+2501.9124+1968.6127j
2009-01-01 00:00:06.904200 PST,+2501.9122+1968.6132j
2009-01-01 00:00:06.904400 PST,+2501.912+1968.6138j
2009-01-01 00:00:06.904600 PST,+2501.9117+1968.6143j
2009-01-01 00:00:06.904800 PST,+2501.9113+1968.6149j
2009-01-01 00:00:06.905000 PST,+2501.911+1968.6153j
2009-01-01 00:00:06.905200 PST,+2501.9105+1968.6158j
2009-01-01 00:00:06.905400 PST,+2501.9101+1968.6162j
2009-01-01 00:00:06.905600 PST,+2501.9096+1968.6166j
2009-01-01 00:00:06.905800 PST,+2501.909+1968.6169j
2009-01-01 00:00:06.906000 PST,+2501.9085+1968.6172j
2009-01-01 00:00:06.906200 PST,+2501.9079+1968.6174j
2009-01-01 00:00:06.906400 PST,+2501.9073+1968.6176j
2009-01-01 00:00:06.906600 PST,+2501.9067+1968.6178j
2009-01-01 00:00:06.906800 PST,+2501.9061+1968.6178j
2009-01-01 00:00:06.907000 PST,+2501.9055+1968.6179j
2009-01-01 00:00:06.907200 PST,+2501.9049+1968.6179j
2009-01-01 00:00:06.907400 PST,+2501.9042+1968.6178j
2009-01-01 00:00:06.907600 PST,+2501.9036+1968.6177j
2009-01-01 00:00:06.907800 PST,+2501.903+1968.6175j
2009-01-01 00:00:06.908000 PST,+2501.9024+1968.6173j
2009-01-01 00:00:06.908200 PST,+2501.9019+1968.6171j
2009-01-01 00:00:06.908400 PST,+2501.9013+1968.6168j
2009-01-01 00:00:06.908600 PST,+2501.9008+1968.6165j
2009-01-01 00:00:06.908800 PST,+2501.9003+1968.6161j
2009-01-01 00:00:06.909000 PST,+2501.8999+1968.6157j
2009-01-01 00:00:06.909200 PST,+2501.8995+1968.6152j
2009-01-01 00:00:06.909400 PST,+2501.8991+1968.6148j
2009-01-01 00:00:06.909600 PST,+2501.8988+1968.6143j
2009-01-01 00:00:06.909800 PST,+2501.8985+1968.6138j
2009-01-01 00:00:06.910000 PST,+2501.8982+1968.6132j
2009-01-01 00:00:06.910200 PST,+2501.898+1968.6127j
2009-01-01 00:00:06.910600 PST,+2501.8977+1968.6116j
2009-01-01 00:00:06.910800 PST,+2501.8977+1968.611j
2009-01-01 00:00:06.911000 PST,+2501.8976+1968.6105j
2009-01-01 00:00:06.911200 PST,+2501.8977+1968.6099j
2009-01-01 00:00:06.911400 PST,+2501.8977+1968.6094j
2009-01-01 00:00:06.911600 PST,+2501.8978+1968.6089j
2009-01-01 00:00:06.911800 PST,+2501.898+1968.6083j
2009-01-01 00:00:06.912000 PST,+2501.8982+1968.6079j
2009-01-01 00:00:06.912200 PST,+2501.8984+1968.6074j
2009-01-01 00:00:06.912400 PST,+2501.8987+1968.607j
2009-01-01 00:00:06.912600 PST,+2501.8989+1968.6065j
2009-01-01 00:00:06.912800 PST,+2501.8993+1968.6062j
2009-01-01 00:00:06.913000 PST,+2501.8996+1968.6058j
2009-01-01 00:00:06.913200 PST,+2501.9+1968.6055j
2009-01-01 00:00:06.913400 PST,+2501.9004+1968.6052j
2009-01-01 00:00:06.913600 PST,+2501.9008+1968.605j
2009-01-01 00:00:06.913800 PST,+2501.9012+1968.6048j
2009-01-01 00:00:06.914000 PST,+2501.9016+1968.6047j
2009-01-01 00:00:06.914200 PST,+2501.9021+1968.6046j
2009-01-01 00:00:06.914400 PST,+2501.9025+1968.6045j
2009-01-01 00:00:06.914600 PST,+2501.9029+1968.6045j
2009-01-01 00:00:06.914800 PST,+2501.9034+1968.6045j
2009-01-01 00:00:06.915000 PST,+2501.9038+1968.6046j
2009-01-01 00:00:06.915200 PST,+2501.9042+1968.6047j
2009-01-01 00:00:06.915400 PST,+2501.9046+1968.6048j
2009-01-01 00:00:06.915600 PST,+2501.905+1968.605j
2009-01-01 00:00:06.915800 PST,+2501.9053+1968.6052j
2009-01-01 00:00:06.916000 PST,+2501.9057+1968.6054j
2009-01-01 00:00:06.916200 PST,+2501.906+1968.6057j
2009-01-01 00:00:06.916400 PST,+2501.9062+1968.6059j
2009-01-01 00:00:06.916600 PST,+2501.9065+1968.6063j
2009-01-01 00:00:06.916800 PST,+2501.9067+1968.6066j
2009-01-01 00:00:06.917000 PST,+2501.9069+1968.607j
2009-01-01 00:00:06.917200 PST,+2501.907+1968.6073j
2009-01-01 00:00:06.917400 PST,+2501.9071+1968.6077j
2009-01-01 00:00:06.917600 PST,+2501.9072+1968.6081j
2009-01-01 00:00:06.917800 PST,+2501.9072+1968.6085j
2009-01-01 00:00:06.918000 PST,+2501.9072+1968.6089j
2009-01-01 00:00:06.918200 PST,+2501.9072+1968.6093j
2009-01-01 00:00:06.918400 PST,+2501.9071+1968.6097j
2009-01-01 00:00:06.918600 PST,+2501.907+1968.6101j
