Time,PSZ-HEATCOOL:1:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-HEATCOOL:1:DesPer 1:Des Heat Cap [W],PSZ-HEATCOOL:1:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-HEATCOOL:1:DesPer 1:Des Sens Cool Cap [W],PSZ-HEATCOOL:1:DesPer 1:Des Tot Cool Cap [W],PSZ-HEATCOOL:1:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-HEATCOOL:1:DesPer 2:Des Heat Cap [W],PSZ-HEATCOOL:1:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-HEATCOOL:1:DesPer 2:Des Sens Cool Cap [W],PSZ-HEATCOOL:1:DesPer 2:Des Tot Cool Cap [W],PSZ-HEATCOOL:10:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-HEATCOOL:10:DesPer 1:Des Heat Cap [W],PSZ-HEATCOOL:10:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-HEATCOOL:10:DesPer 1:Des Sens Cool Cap [W],PSZ-HEATCOOL:10:DesPer 1:Des Tot Cool Cap [W],PSZ-HEATCOOL:10:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-HEATCOOL:10:DesPer 2:Des Heat Cap [W],PSZ-HEATCOOL:10:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-HEATCOOL:10:DesPer 2:Des Sens Cool Cap [W],PSZ-HEATCOOL:10:DesPer 2:Des Tot Cool Cap [W],PSZ-HEATCOOL:11:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-HEATCOOL:11:DesPer 1:Des Heat Cap [W],PSZ-HEATCOOL:11:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-HEATCOOL:11:DesPer 1:Des Sens Cool Cap [W],PSZ-HEATCOOL:11:DesPer 1:Des Tot Cool Cap [W],PSZ-HEATCOOL:11:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-HEATCOOL:11:DesPer 2:Des Heat Cap [W],PSZ-HEATCOOL:11:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-HEATCOOL:11:DesPer 2:Des Sens Cool Cap [W],PSZ-HEATCOOL:11:DesPer 2:Des Tot Cool Cap [W],PSZ-HEATCOOL:12:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-HEATCOOL:12:DesPer 1:Des Heat Cap [W],PSZ-HEATCOOL:12:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-HEATCOOL:12:DesPer 1:Des Sens Cool Cap [W],PSZ-HEATCOOL:12:DesPer 1:Des Tot Cool Cap [W],PSZ-HEATCOOL:12:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-HEATCOOL:12:DesPer 2:Des Heat Cap [W],PSZ-HEATCOOL:12:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-HEATCOOL:12:DesPer 2:Des Sens Cool Cap [W],PSZ-HEATCOOL:12:DesPer 2:Des Tot Cool Cap [W],PSZ-HEATCOOL:2:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-HEATCOOL:2:DesPer 1:Des Heat Cap [W],PSZ-HEATCOOL:2:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-HEATCOOL:2:DesPer 1:Des Sens Cool Cap [W],PSZ-HEATCOOL:2:DesPer 1:Des Tot Cool Cap [W],PSZ-HEATCOOL:2:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-HEATCOOL:2:DesPer 2:Des Heat Cap [W],PSZ-HEATCOOL:2:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-HEATCOOL:2:DesPer 2:Des Sens Cool Cap [W],PSZ-HEATCOOL:2:DesPer 2:Des Tot Cool Cap [W],PSZ-HEATCOOL:3:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-HEATCOOL:3:DesPer 1:Des Heat Cap [W],PSZ-HEATCOOL:3:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-HEATCOOL:3:DesPer 1:Des Sens Cool Cap [W],PSZ-HEATCOOL:3:DesPer 1:Des Tot Cool Cap [W],PSZ-HEATCOOL:3:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-HEATCOOL:3:DesPer 2:Des Heat Cap [W],PSZ-HEATCOOL:3:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-HEATCOOL:3:DesPer 2:Des Sens Cool Cap [W],PSZ-HEATCOOL:3:DesPer 2:Des Tot Cool Cap [W],PSZ-HEATCOOL:4:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-HEATCOOL:4:DesPer 1:Des Heat Cap [W],PSZ-HEATCOOL:4:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-HEATCOOL:4:DesPer 1:Des Sens Cool Cap [W],PSZ-HEATCOOL:4:DesPer 1:Des Tot Cool Cap [W],PSZ-HEATCOOL:4:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-HEATCOOL:4:DesPer 2:Des Heat Cap [W],PSZ-HEATCOOL:4:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-HEATCOOL:4:DesPer 2:Des Sens Cool Cap [W],PSZ-HEATCOOL:4:DesPer 2:Des Tot Cool Cap [W],PSZ-HEATCOOL:5:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-HEATCOOL:5:DesPer 1:Des Heat Cap [W],PSZ-HEATCOOL:5:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-HEATCOOL:5:DesPer 1:Des Sens Cool Cap [W],PSZ-HEATCOOL:5:DesPer 1:Des Tot Cool Cap [W],PSZ-HEATCOOL:5:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-HEATCOOL:5:DesPer 2:Des Heat Cap [W],PSZ-HEATCOOL:5:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-HEATCOOL:5:DesPer 2:Des Sens Cool Cap [W],PSZ-HEATCOOL:5:DesPer 2:Des Tot Cool Cap [W],PSZ-HEATCOOL:6:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-HEATCOOL:6:DesPer 1:Des Heat Cap [W],PSZ-HEATCOOL:6:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-HEATCOOL:6:DesPer 1:Des Sens Cool Cap [W],PSZ-HEATCOOL:6:DesPer 1:Des Tot Cool Cap [W],PSZ-HEATCOOL:6:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-HEATCOOL:6:DesPer 2:Des Heat Cap [W],PSZ-HEATCOOL:6:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-HEATCOOL:6:DesPer 2:Des Sens Cool Cap [W],PSZ-HEATCOOL:6:DesPer 2:Des Tot Cool Cap [W],PSZ-HEATCOOL:7:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-HEATCOOL:7:DesPer 1:Des Heat Cap [W],PSZ-HEATCOOL:7:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-HEATCOOL:7:DesPer 1:Des Sens Cool Cap [W],PSZ-HEATCOOL:7:DesPer 1:Des Tot Cool Cap [W],PSZ-HEATCOOL:7:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-HEATCOOL:7:DesPer 2:Des Heat Cap [W],PSZ-HEATCOOL:7:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-HEATCOOL:7:DesPer 2:Des Sens Cool Cap [W],PSZ-HEATCOOL:7:DesPer 2:Des Tot Cool Cap [W],PSZ-HEATCOOL:8:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-HEATCOOL:8:DesPer 1:Des Heat Cap [W],PSZ-HEATCOOL:8:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-HEATCOOL:8:DesPer 1:Des Sens Cool Cap [W],PSZ-HEATCOOL:8:DesPer 1:Des Tot Cool Cap [W],PSZ-HEATCOOL:8:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-HEATCOOL:8:DesPer 2:Des Heat Cap [W],PSZ-HEATCOOL:8:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-HEATCOOL:8:DesPer 2:Des Sens Cool Cap [W],PSZ-HEATCOOL:8:DesPer 2:Des Tot Cool Cap [W],PSZ-HEATCOOL:9:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-HEATCOOL:9:DesPer 1:Des Heat Cap [W],PSZ-HEATCOOL:9:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-HEATCOOL:9:DesPer 1:Des Sens Cool Cap [W],PSZ-HEATCOOL:9:DesPer 1:Des Tot Cool Cap [W],PSZ-HEATCOOL:9:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-HEATCOOL:9:DesPer 2:Des Heat Cap [W],PSZ-HEATCOOL:9:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-HEATCOOL:9:DesPer 2:Des Sens Cool Cap [W],PSZ-HEATCOOL:9:DesPer 2:Des Tot Cool Cap [W]
00:15:00,4.458798E-02,2.715159E+03,4.458798E-02,0.000000E+00,0.000000E+00,4.458798E-02,7.945874E+02,4.003213E-01,4.427595E+03,5.637042E+03,3.715625E-02,2.262609E+03,3.715625E-02,0.000000E+00,0.000000E+00,3.715625E-02,6.621491E+02,2.485313E-01,2.732276E+03,3.686315E+03,5.354837E-02,2.575577E+03,3.715625E-02,0.000000E+00,0.000000E+00,3.715625E-02,6.621491E+02,2.196332E-01,2.407050E+03,3.354309E+03,2.287551E-01,5.921081E+03,3.715625E-02,0.000000E+00,0.000000E+00,3.715625E-02,6.621491E+02,2.373110E-01,2.605794E+03,3.999544E+03,5.018829E-01,3.056187E+04,5.018829E-01,0.000000E+00,0.000000E+00,5.018829E-01,8.943886E+03,7.709578E-01,7.800641E+03,2.046005E+04,1.944146E-02,3.711960E+02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.591101E-02,8.542730E+02,9.878119E+02,5.086957E-01,3.097674E+04,5.086957E-01,0.000000E+00,0.000000E+00,5.086957E-01,9.065296E+03,5.086957E-01,4.838454E+03,1.635595E+04,2.224039E-02,8.284896E+02,9.661245E-03,0.000000E+00,0.000000E+00,9.661245E-03,1.721698E+02,5.035042E-02,5.498088E+02,8.254779E+02,1.042814E-01,6.350159E+03,1.042814E-01,0.000000E+00,0.000000E+00,1.042814E-01,1.858365E+03,3.579102E-01,3.845174E+03,6.765799E+03,1.694574E-01,1.031901E+04,1.694574E-01,0.000000E+00,0.000000E+00,1.694574E-01,3.019843E+03,1.437222E+00,1.587745E+04,2.069699E+04,1.303518E-01,7.937699E+03,1.303518E-01,0.000000E+00,0.000000E+00,1.303518E-01,2.322956E+03,1.303518E-01,1.239840E+03,4.191165E+03,1.185016E-01,7.216090E+03,1.185016E-01,0.000000E+00,0.000000E+00,1.185016E-01,2.111778E+03,3.449098E-01,3.674894E+03,6.947197E+03
00:30:00,4.458798E-02,2.715159E+03,4.458798E-02,0.000000E+00,0.000000E+00,4.458798E-02,8.017785E+02,3.856218E-01,4.254968E+03,5.437635E+03,3.715625E-02,2.262609E+03,3.715625E-02,0.000000E+00,0.000000E+00,3.715625E-02,6.681416E+02,2.475452E-01,2.715184E+03,3.651421E+03,5.352862E-02,2.575201E+03,3.715625E-02,0.000000E+00,0.000000E+00,3.715625E-02,6.681416E+02,2.187013E-01,2.390568E+03,3.320058E+03,2.287074E-01,5.920200E+03,3.715625E-02,0.000000E+00,0.000000E+00,3.715625E-02,6.681416E+02,2.328897E-01,2.550036E+03,3.914117E+03,5.018829E-01,3.056187E+04,5.018829E-01,0.000000E+00,0.000000E+00,5.018829E-01,9.024830E+03,7.682238E-01,7.688840E+03,2.011233E+04,1.954473E-02,3.731691E+02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.546692E-02,8.492707E+02,9.816875E+02,5.086957E-01,3.097674E+04,5.086957E-01,0.000000E+00,0.000000E+00,5.086957E-01,9.147339E+03,5.086957E-01,4.756412E+03,1.604702E+04,2.228163E-02,8.292780E+02,9.661245E-03,0.000000E+00,0.000000E+00,9.661245E-03,1.737280E+02,4.999483E-02,5.442476E+02,8.147635E+02,1.042814E-01,6.350159E+03,1.042814E-01,0.000000E+00,0.000000E+00,1.042814E-01,1.875183E+03,3.574189E-01,3.822778E+03,6.695821E+03,1.694574E-01,1.031901E+04,1.694574E-01,0.000000E+00,0.000000E+00,1.694574E-01,3.047173E+03,1.424746E+00,1.570965E+04,2.044627E+04,1.303518E-01,7.937699E+03,1.303518E-01,0.000000E+00,0.000000E+00,1.303518E-01,2.343979E+03,1.303518E-01,1.218817E+03,4.112003E+03,1.185016E-01,7.216090E+03,1.185016E-01,0.000000E+00,0.000000E+00,1.185016E-01,2.130890E+03,3.433211E-01,3.637877E+03,6.852842E+03
00:45:00,4.458798E-02,2.715159E+03,4.458798E-02,0.000000E+00,0.000000E+00,4.458798E-02,8.089697E+02,3.718825E-01,4.093149E+03,5.250938E+03,3.715625E-02,2.262609E+03,3.715625E-02,0.000000E+00,0.000000E+00,3.715625E-02,6.741342E+02,2.465118E-01,2.697560E+03,3.615433E+03,5.351436E-02,2.574929E+03,3.715625E-02,0.000000E+00,0.000000E+00,3.715625E-02,6.741342E+02,2.177747E-01,2.374146E+03,3.285354E+03,2.286978E-01,5.920043E+03,3.715625E-02,0.000000E+00,0.000000E+00,3.715625E-02,6.741342E+02,2.285980E-01,2.495738E+03,3.829767E+03,5.018829E-01,3.056187E+04,5.018829E-01,0.000000E+00,0.000000E+00,5.018829E-01,9.105773E+03,7.653214E-01,7.575149E+03,1.976487E+04,1.966386E-02,3.754449E+02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.502160E-02,8.442551E+02,9.752460E+02,5.086957E-01,3.097674E+04,5.086957E-01,0.000000E+00,0.000000E+00,5.086957E-01,9.229381E+03,5.086957E-01,4.674369E+03,1.574018E+04,2.233146E-02,8.302302E+02,9.661245E-03,0.000000E+00,0.000000E+00,9.661245E-03,1.752861E+02,4.964394E-02,5.387395E+02,8.037950E+02,1.042814E-01,6.350159E+03,1.042814E-01,0.000000E+00,0.000000E+00,1.042814E-01,1.892002E+03,3.568919E-01,3.799961E+03,6.625661E+03,1.694574E-01,1.031901E+04,1.694574E-01,0.000000E+00,0.000000E+00,1.694574E-01,3.074503E+03,1.412973E+00,1.554971E+04,2.020653E+04,1.303518E-01,7.937699E+03,1.303518E-01,0.000000E+00,0.000000E+00,1.303518E-01,2.365002E+03,1.303518E-01,1.197794E+03,4.033375E+03,1.185016E-01,7.216090E+03,1.185016E-01,0.000000E+00,0.000000E+00,1.185016E-01,2.150002E+03,3.417599E-01,3.601172E+03,6.758905E+03
01:00:00,4.458798E-02,2.715159E+03,4.458798E-02,0.000000E+00,0.000000E+00,4.458798E-02,8.161608E+02,3.590179E-01,3.941176E+03,5.073742E+03,3.715625E-02,2.262609E+03,3.715625E-02,0.000000E+00,0.000000E+00,3.715625E-02,6.801267E+02,2.454386E-01,2.679489E+03,3.579679E+03,5.349927E-02,2.574641E+03,3.715625E-02,0.000000E+00,0.000000E+00,3.715625E-02,6.801267E+02,2.168596E-01,2.357854E+03,3.251443E+03,2.286865E-01,5.919845E+03,3.715625E-02,0.000000E+00,0.000000E+00,3.715625E-02,6.801267E+02,2.244698E-01,2.443286E+03,3.748502E+03,5.018829E-01,3.056187E+04,5.018829E-01,0.000000E+00,0.000000E+00,5.018829E-01,9.186717E+03,7.625446E-01,7.462905E+03,1.942096E+04,1.979098E-02,3.778728E+02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.458794E-02,8.393725E+02,9.691994E+02,5.086957E-01,3.097674E+04,5.086957E-01,0.000000E+00,0.000000E+00,5.086957E-01,9.311423E+03,5.086957E-01,4.592327E+03,1.543540E+04,2.238381E-02,8.312302E+02,9.661245E-03,0.000000E+00,0.000000E+00,9.661245E-03,1.768443E+02,4.930352E-02,5.333497E+02,7.932515E+02,1.042814E-01,6.350159E+03,1.042814E-01,0.000000E+00,0.000000E+00,1.042814E-01,1.908820E+03,3.563793E-01,3.777327E+03,6.556290E+03,1.694574E-01,1.031901E+04,1.694574E-01,0.000000E+00,0.000000E+00,1.694574E-01,3.101833E+03,1.401899E+00,1.539767E+04,1.997417E+04,1.303518E-01,7.937699E+03,1.303518E-01,0.000000E+00,0.000000E+00,1.303518E-01,2.386025E+03,1.303518E-01,1.176770E+03,3.955276E+03,1.185016E-01,7.216090E+03,1.185016E-01,0.000000E+00,0.000000E+00,1.185016E-01,2.169114E+03,3.402906E-01,3.565511E+03,6.667045E+03
01:15:00,4.458798E-02,2.715159E+03,4.458798E-02,0.000000E+00,0.000000E+00,4.458798E-02,8.209549E+02,3.471029E-01,3.802279E+03,4.916849E+03,3.715625E-02,2.262609E+03,3.715625E-02,0.000000E+00,0.000000E+00,3.715625E-02,6.841218E+02,2.443626E-01,2.663379E+03,3.551281E+03,5.348192E-02,2.574311E+03,3.715625E-02,0.000000E+00,0.000000E+00,3.715625E-02,6.841218E+02,2.159926E-01,2.344097E+03,3.225473E+03,2.286488E-01,5.919187E+03,3.715625E-02,0.000000E+00,0.000000E+00,3.715625E-02,6.841218E+02,2.205673E-01,2.395348E+03,3.677900E+03,5.018829E-01,3.056187E+04,5.018829E-01,0.000000E+00,0.000000E+00,5.018829E-01,9.240679E+03,7.600628E-01,7.380811E+03,1.918319E+04,1.992239E-02,3.803846E+02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.417404E-02,8.347053E+02,9.633719E+02,5.086957E-01,3.097674E+04,5.086957E-01,0.000000E+00,0.000000E+00,5.086957E-01,9.366118E+03,5.086957E-01,4.537632E+03,1.523335E+04,2.243652E-02,8.322383E+02,9.661245E-03,0.000000E+00,0.000000E+00,9.661245E-03,1.778831E+02,4.897827E-02,5.286483E+02,7.847777E+02,1.042814E-01,6.350159E+03,1.042814E-01,0.000000E+00,0.000000E+00,1.042814E-01,1.920033E+03,3.559332E-01,3.760928E+03,6.508729E+03,1.694574E-01,1.031901E+04,1.694574E-01,0.000000E+00,0.000000E+00,1.694574E-01,3.120053E+03,1.391650E+00,1.526380E+04,1.978567E+04,1.303518E-01,7.937699E+03,1.303518E-01,0.000000E+00,0.000000E+00,1.303518E-01,2.400041E+03,1.303518E-01,1.162755E+03,3.903501E+03,1.185016E-01,7.216090E+03,1.185016E-01,0.000000E+00,0.000000E+00,1.185016E-01,2.181855E+03,3.389530E-01,3.537664E+03,6.600822E+03
01:30:00,4.458798E-02,2.715159E+03,4.458798E-02,0.000000E+00,0.000000E+00,4.458798E-02,8.257490E+02,3.366685E-01,3.680051E+03,4.777107E+03,3.715625E-02,2.262609E+03,3.715625E-02,0.000000E+00,0.000000E+00,3.715625E-02,6.881168E+02,2.432533E-01,2.646898E+03,3.522841E+03,5.346991E-02,2.574082E+03,3.715625E-02,0.000000E+00,0.000000E+00,3.715625E-02,6.881168E+02,2.151367E-01,2.330468E+03,3.199961E+03,2.286511E-01,5.919268E+03,3.715625E-02,0.000000E+00,0.000000E+00,3.715625E-02,6.881168E+02,2.167988E-01,2.348933E+03,3.609968E+03,5.018829E-01,3.056187E+04,5.018829E-01,0.000000E+00,0.000000E+00,5.018829E-01,9.294641E+03,7.574527E-01,7.297354E+03,1.894401E+04,2.006026E-02,3.830184E+02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.376851E-02,8.301366E+02,9.578006E+02,5.086957E-01,3.097674E+04,5.086957E-01,0.000000E+00,0.000000E+00,5.086957E-01,9.420813E+03,5.086957E-01,4.482937E+03,1.503220E+04,2.249386E-02,8.333339E+02,9.661245E-03,0.000000E+00,0.000000E+00,9.661245E-03,1.789218E+02,4.866188E-02,5.240478E+02,7.765664E+02,1.042814E-01,6.350159E+03,1.042814E-01,0.000000E+00,0.000000E+00,1.042814E-01,1.931245E+03,3.554552E-01,3.744216E+03,6.460997E+03,1.694574E-01,1.031901E+04,1.694574E-01,0.000000E+00,0.000000E+00,1.694574E-01,3.138273E+03,1.382616E+00,1.514367E+04,1.961149E+04,1.303518E-01,7.937699E+03,1.303518E-01,0.000000E+00,0.000000E+00,1.303518E-01,2.414056E+03,1.303518E-01,1.148740E+03,3.851959E+03,1.185016E-01,7.216090E+03,1.185016E-01,0.000000E+00,0.000000E+00,1.185016E-01,2.194596E+03,3.376307E-01,3.510012E+03,6.535295E+03
01:45:00,4.458798E-02,2.715159E+03,4.458798E-02,0.000000E+00,0.000000E+00,4.458798E-02,8.305431E+02,3.279049E-01,3.576621E+03,4.657259E+03,3.715625E-02,2.262609E+03,3.715625E-02,0.000000E+00,0.000000E+00,3.715625E-02,6.921118E+02,2.421283E-01,2.630238E+03,3.494241E+03,5.345220E-02,2.573745E+03,3.715625E-02,0.000000E+00,0.000000E+00,3.715625E-02,6.921118E+02,2.143049E-01,2.317107E+03,3.174735E+03,2.286116E-01,5.918577E+03,3.715625E-02,0.000000E+00,0.000000E+00,3.715625E-02,6.921118E+02,2.132435E-01,2.304906E+03,3.545355E+03,5.018829E-01,3.056187E+04,5.018829E-01,0.000000E+00,0.000000E+00,5.018829E-01,9.348604E+03,7.552818E-01,7.218737E+03,1.871281E+04,2.019325E-02,3.855607E+02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.339239E-02,8.258939E+02,9.526045E+02,5.086957E-01,3.097674E+04,5.086957E-01,0.000000E+00,0.000000E+00,5.086957E-01,9.475508E+03,5.086957E-01,4.428242E+03,1.483196E+04,2.254657E-02,8.343422E+02,9.661245E-03,0.000000E+00,0.000000E+00,9.661245E-03,1.799606E+02,4.836436E-02,5.196583E+02,7.685692E+02,1.042814E-01,6.350159E+03,1.042814E-01,0.000000E+00,0.000000E+00,1.042814E-01,1.942457E+03,3.550636E-01,3.728424E+03,6.414532E+03,1.694574E-01,1.031901E+04,1.694574E-01,0.000000E+00,0.000000E+00,1.694574E-01,3.156493E+03,1.375096E+00,1.504048E+04,1.945558E+04,1.303518E-01,7.937699E+03,1.303518E-01,0.000000E+00,0.000000E+00,1.303518E-01,2.428071E+03,1.303518E-01,1.134724E+03,3.800646E+03,1.185016E-01,7.216090E+03,1.185016E-01,0.000000E+00,0.000000E+00,1.185016E-01,2.207338E+03,3.364520E-01,3.483946E+03,6.471960E+03
02:00:00,4.458798E-02,2.715159E+03,4.458798E-02,0.000000E+00,0.000000E+00,4.458798E-02,8.353372E+02,3.204359E-01,3.487764E+03,4.552493E+03,3.715625E-02,2.262609E+03,3.715625E-02,0.000000E+00,0.000000E+00,3.715625E-02,6.961069E+02,2.409828E-01,2.613348E+03,3.465576E+03,5.343879E-02,2.573489E+03,3.715625E-02,0.000000E+00,0.000000E+00,3.715625E-02,6.961069E+02,2.134869E-01,2.303904E+03,3.149838E+03,2.285982E-01,5.918372E+03,3.715625E-02,0.000000E+00,0.000000E+00,3.715625E-02,6.961069E+02,2.098266E-01,2.262442E+03,3.482982E+03,5.018829E-01,3.056187E+04,5.018829E-01,0.000000E+00,0.000000E+00,5.018829E-01,9.402566E+03,7.530589E-01,7.139572E+03,1.848172E+04,2.032558E-02,3.880900E+02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.303147E-02,8.218241E+02,9.476563E+02,5.086957E-01,3.097674E+04,5.086957E-01,0.000000E+00,0.000000E+00,5.086957E-01,9.530203E+03,5.086957E-01,4.373547E+03,1.463261E+04,2.260073E-02,8.353779E+02,9.661245E-03,0.000000E+00,0.000000E+00,9.661245E-03,1.809994E+02,4.807817E-02,5.153969E+02,7.607861E+02,1.042814E-01,6.350159E+03,1.042814E-01,0.000000E+00,0.000000E+00,1.042814E-01,1.953669E+03,3.546668E-01,3.712598E+03,6.368233E+03,1.694574E-01,1.031901E+04,1.694574E-01,0.000000E+00,0.000000E+00,1.694574E-01,3.174713E+03,1.368640E+00,1.494931E+04,1.931236E+04,1.303518E-01,7.937699E+03,1.303518E-01,0.000000E+00,0.000000E+00,1.303518E-01,2.442087E+03,1.303518E-01,1.120709E+03,3.749564E+03,1.185016E-01,7.216090E+03,1.185016E-01,0.000000E+00,0.000000E+00,1.185016E-01,2.220079E+03,3.352968E-01,3.458155E+03,6.409263E+03
02:15:00,4.458798E-02,2.715159E+03,4.458798E-02,0.000000E+00,0.000000E+00,4.458798E-02,8.389328E+02,3.139347E-01,3.410998E+03,4.463386E+03,3.715625E-02,2.262609E+03,3.715625E-02,0.000000E+00,0.000000E+00,3.715625E-02,6.991032E+02,2.398212E-01,2.597276E+03,3.440471E+03,5.342620E-02,2.573250E+03,3.715625E-02,0.000000E+00,0.000000E+00,3.715625E-02,6.991032E+02,2.126814E-01,2.291841E+03,3.128826E+03,2.285887E-01,5.918226E+03,3.715625E-02,0.000000E+00,0.000000E+00,3.715625E-02,6.991032E+02,2.065431E-01,2.222485E+03,3.426359E+03,5.018829E-01,3.056187E+04,5.018829E-01,0.000000E+00,0.000000E+00,5.018829E-01,9.443038E+03,7.509239E-01,7.074944E+03,1.830198E+04,2.045168E-02,3.904995E+02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.268950E-02,8.179701E+02,9.429894E+02,5.086957E-01,3.097674E+04,5.086957E-01,0.000000E+00,0.000000E+00,5.086957E-01,9.571224E+03,5.086957E-01,4.332526E+03,1.448368E+04,2.265251E-02,8.363676E+02,9.661245E-03,0.000000E+00,0.000000E+00,9.661245E-03,1.817785E+02,4.780406E-02,5.115318E+02,7.541444E+02,1.042814E-01,6.350159E+03,1.042814E-01,0.000000E+00,0.000000E+00,1.042814E-01,1.962079E+03,3.542876E-01,3.699816E+03,6.332607E+03,1.694574E-01,1.031901E+04,1.694574E-01,0.000000E+00,0.000000E+00,1.694574E-01,3.188378E+03,1.362996E+00,1.487191E+04,1.919564E+04,1.303518E-01,7.937699E+03,1.303518E-01,0.000000E+00,0.000000E+00,1.303518E-01,2.452598E+03,1.303518E-01,1.110197E+03,3.711401E+03,1.185016E-01,7.216090E+03,1.185016E-01,0.000000E+00,0.000000E+00,1.185016E-01,2.229635E+03,3.341953E-01,3.436168E+03,6.359137E+03
